index,Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Score,Source,Statements,Paper IDs,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
442,wildpten,protein,,,,uaz29692,,,twist,protein,,,uniprot,q15672,,,positive,i,,,,,,,nan,nan,nan,pmc4836157,1,0.1,39,1,39.1
443,α,simplechemical,,,,uaz00180,,,luciferase,protein,,,uniprot,p08659,,,negative,i,,,,,,,nan,nan,nan,pmc5376652,1,0.1,39,1,39.1
444,α,simplechemical,,,,uaz00180,,,p-akt,family,,,be,akt,,,negative,i,,,,,,,nan,nan,nan,pmc5376652,1,0.1,39,1,39.1
445,β,protein,,,,uaz02627,,,tgfβ,family,,,uaz,uaz00333,,,positive,i,,,,,,,nan,nan,nan,pmc4714667,1,0.1,39,1,39.1
446,β-catenin,protein,,,,uaz03114,,,akt,family,,,be,akt,,,positive,i,,,,,,,nan,nan,nan,pmc5650370,1,0.1,39,1,39.1
447,β-catenin,protein,,,,uaz03114,,,survivin,gene,,,uniprot,q4r1j6,,,positive,i,,,,,,,nan,nan,nan,pmc5650370,1,0.1,39,1,39.1
423,stradα,gene,,,,uaz29520,,,lkb1,protein,,,uniprot,q15831,,,positive,i,,,,,,,nan,nan,nan,pmc5974425,1,0.1,39,1,39.1
422,stat5,family,,,,stat5,,,4ebp1,protein,,,uniprot,q13541,,,positive,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
421,start,family,,,,pf01852,,,α,simplechemical,,,uaz,uaz00180,,,positive,i,,,,,,,nan,nan,nan,pmc5376652,1,0.1,39,1,39.1
14,akt,family,,,,akt,,,hexokinase,family,,,pfam,pf03727,,,positive,i,,,,,,,nan,nan,nan,pmc6046409,1,0.1,39,1,39.1
399,rictor,protein,,,,q6r327,,,mtorc1/2 inhibitor,simplechemical,,,uaz,uaz29710,,,negative,i,,,,,,,nan,nan,nan,pmc4945751,1,0.1,39,1,39.1
77,drosha,protein,,,,q9nrr4,,,metabolism,bioprocess,,,go,go:0008152,,,positive,i,,,,,,,nan,nan,nan,pmc4933753,1,0.1,39,1,39.1
28,akt,family,,,,akt,,,srebp,protein,,,uaz,uaz27815,,,negative,i,,,,,,,nan,nan,nan,pmc6046409,1,0.1,39,1,39.1
402,ros,simplechemical,,,,chebi:26523,,,i/r,protein,,,uniprot,p06213,,,positive,i,,,,,,,nan,nan,nan,pmc4396696,1,0.1,39,1,39.1
403,ros,simplechemical,,,,chebi:26523,,,localization,bioprocess,,,go,go:0051179,,,positive,i,,,,,,,nan,nan,nan,pmc4396696,1,0.1,39,1,39.1
27,akt,family,,,,akt,,,smc,family,,,interpro,ipr024704,,,negative,i,,,,,,,nan,nan,nan,pmc3606387,1,0.1,39,1,39.1
26,akt,family,,,,akt,,,result,simplechemical,,,pubchem,4594,,,positive,i,,,,,,,nan,nan,nan,pmc3978343,1,0.1,39,1,39.1
406,s6k1,gene,,,,p23443,,,4ebp1,protein,,,uniprot,q13541,,,positive,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
23,akt,family,,,,akt,,,proliferation,bioprocess,,,go,go:0008283,,,positive,i,,,,,,,nan,nan,nan,pmc4396696,1,0.1,39,1,39.1
21,akt,family,,,,akt,,,od 0.85,protein,,,uaz,uaz28932,,,negative,i,,,,,,,nan,nan,nan,pmc3606387,1,0.1,39,1,39.1
409,smad4,protein,,,,q13485,,,cdk inhibitors,simplechemical,,,uaz,uaz06969,,,positive,i,,,,,,,nan,nan,nan,pmc5784229,1,0.1,39,1,39.1
410,smad4,protein,,,,q13485,,,cell proliferation,bioprocess,,,go,go:0008283,,,positive,i,,,,,,,nan,nan,nan,pmc5784229,1,0.1,39,1,39.1
411,smad4,protein,,,,q13485,,,invasion,bioprocess,,,mesh,d009361,,,positive,i,,,,,,,nan,nan,nan,pmc5784229,1,0.1,39,1,39.1
20,akt,family,,,,akt,,,mtorc1/2 inhibitor,simplechemical,,,uaz,uaz29710,,,negative,i,,,,,,,nan,nan,nan,pmc4945751,1,0.1,39,1,39.1
18,akt,family,,,,akt,,,metabolism,bioprocess,,,go,go:0008152,,,positive,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
414,sos,family,,,,sos,,,gab1,protein,,,uniprot,q13480,,,negative,i,,,,,,,nan,nan,nan,pmc6202462,1,0.1,39,1,39.1
415,sos,family,,,,sos,,,mapk,family,,,be,erk,,,negative,i,,,,,,,nan,nan,nan,pmc6202462,1,0.1,39,1,39.1
416,sos,family,,,,sos,,,mitogen-activated protein kinase,family,,,be,mapk,,,negative,i,,,,,,,nan,nan,nan,pmc6202462,1,0.1,39,1,39.1
16,akt,family,,,,akt,,,invasion,bioprocess,,,mesh,d009361,,,negative,i,,,,,,,nan,nan,nan,pmc3776978,1,0.1,39,1,39.1
15,akt,family,,,,akt,,,histone deacetylase inhibitors,simplechemical,,,uaz,uaz12014,,,negative,i,,,,,,,nan,nan,nan,pmc4351423,1,0.1,39,1,39.1
419,srebp1,gene,,,,p36956,,,4ebp1,protein,,,uniprot,q13541,,,positive,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
75,dna repair,bioprocess,,,,go:0006281,,,hr,protein,,,uniprot,o43593,,,positive,i,,,,,,,nan,nan,nan,pmc4499867,1,0.1,39,1,39.1
82,eif4ebp1,protein,,,,q13541,,,translation,bioprocess,,,go,go:0006412,,,positive,i,,,,,,,nan,nan,nan,pmc4329810,1,0.1,39,1,39.1
78,eg5,protein,,,,p52732,,,kinesin-5,family,,,uaz,uaz29737,,,positive,i,,,,,,,nan,nan,nan,pmc4980451,1,0.1,39,1,39.1
174,p130cas,protein,,,,p56945,,,infiltration,bioprocess,,,mesh,d009361,,,negative,i,,,,,,,nan,nan,nan,pmc6313102,1,0.1,39,1,39.1
189,phosphatase,family,,,,pf15698,,,phosphoinositide-3-kinase,protein,,,uaz,uaz00053,,,negative,i,,,,,,,nan,nan,nan,pmc3799284,1,0.1,39,1,39.1
188,phosphatase,family,,,,pf15698,,,phosphatidylinositol,simplechemical,,,pubchem,53477912,,,negative,i,,,,,,,nan,nan,nan,pmc5688148,1,0.1,39,1,39.1
186,phosphatase,family,,,,pf15698,,,emt,protein,,,uniprot,o75751,,,negative,i,,,,,,,nan,nan,nan,pmc4836157,1,0.1,39,1,39.1
185,phosphatase,family,,,,pf15698,,,angiogenesis,bioprocess,,,go,go:0001525,,,positive,i,,,,,,,nan,nan,nan,pmc4854392,1,0.1,39,1,39.1
184,phosphatase,family,,,,pf15698,,,ampar,family,,,be,gria,,,positive,i,,,,,,,nan,nan,nan,pmc3978343,1,0.1,39,1,39.1
182,pakt,protein,,,,p54644,,,p27,protein,,,uniprot,p40305,,,negative,i,,,,,,,nan,nan,nan,pmc3723640,1,0.1,39,1,39.1
178,p21,protein,,,,p38936,,,cell cycle,bioprocess,,,go,go:0007049,,,negative,i,,,,,,,nan,nan,nan,pmc6046409,1,0.1,39,1,39.1
177,p16 ink4a,protein,,,,p42771,,,htert,protein,,,uaz,uaz11551,,,negative,i,,,,,,,nan,nan,nan,pmc2777864,1,0.1,39,1,39.1
176,p14 arf,gene,,,,q8n726,,,htert,protein,,,uaz,uaz11551,,,negative,i,,,,,,,nan,nan,nan,pmc2777864,1,0.1,39,1,39.1
175,p130cas,protein,,,,p56945,,,metastasis,bioprocess,,,mesh,d009362,,,negative,i,,,,,,,nan,nan,nan,pmc6313102,1,0.1,39,1,39.1
173,p110,family,,,,pi3k_p110,,,rho,protein,,,uniprot,p08100,,,negative,i,,,,,,,nan,nan,nan,pmc3978343,1,0.1,39,1,39.1
148,mtor,gene,,,,p42345,,,4ebp1,protein,,,uniprot,q13541,,,positive,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
169,p-rex2a,protein,,,,uaz29162,,,phosphatase,family,,,pfam,pf15698,,,negative,i,,,,,,,nan,nan,nan,pmc3978343,1,0.1,39,1,39.1
166,oxygen,simplechemical,,,,hmdb01377,,,cell proliferation,bioprocess,,,go,go:0008283,,,positive,i,,,,,,,nan,nan,nan,pmc3606387,1,0.1,39,1,39.1
165,oxygen,simplechemical,,,,hmdb01377,,,apoptosis,bioprocess,,,go,go:0006915,,,positive,i,,,,,,,nan,nan,nan,pmc3606387,1,0.1,39,1,39.1
164,nucleolin,protein,,,,p19338,,,transcription,bioprocess,,,go,go:0006351,,,positive,i,,,,,,,nan,nan,nan,pmc5376652,1,0.1,39,1,39.1
162,notch,family,,,,pf00066,,,transcription,bioprocess,,,go,go:0006351,,,positive,i,,,,,,,nan,nan,nan,pmc4515857,1,0.1,39,1,39.1
155,mtorc2,protein,,,,mtorc2,,,gsk3,family,,,be,gsk3,,,positive,i,,,,,,,nan,nan,nan,pmc4945751,1,0.1,39,1,39.1
154,mtorc2,protein,,,,mtorc2,,,egfrviii,protein,,,uaz,uaz20968,,,positive,i,,,,,,,nan,nan,nan,pmc4945751,1,0.1,39,1,39.1
153,mtorc1/2 inhibitor,simplechemical,,,,uaz29710,,,cell death,bioprocess,,,go,go:0008219,,,negative,i,,,,,,,nan,nan,nan,pmc4945751,1,0.1,39,1,39.1
152,mtorc1/2 inhibitor,simplechemical,,,,uaz29710,,,akt,family,,,be,akt,,,positive,i,,,,,,,nan,nan,nan,pmc4945751,1,0.1,39,1,39.1
151,mtorc1,protein,,,,mtorc1,,,translation,bioprocess,,,go,go:0006412,,,positive,i,,,,,,,nan,nan,nan,pmc4945751,1,0.1,39,1,39.1
254,psa,protein,,,,p07288,,,pc,protein,,,uniprot,o00592,,,negative,i,,,,,,,nan,nan,nan,pmc3723640,1,0.1,39,1,39.1
253,protein genes,gene,,,,uaz29179,,,jak2-stat5,protein,,,uaz,uaz29186,,,positive,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
191,phosphatase,family,,,,pf15698,,,pi3k-akt,family,,,be,akt,,,negative,i,,,,,,,nan,nan,nan,pmc6485588,1,0.1,39,1,39.1
251,proliferation,bioprocess,,,,go:0008283,,,pdgf,family,,,be,pdgf,,,negative,i,,,,,,,nan,nan,nan,pmc3606387,1,0.1,39,1,39.1
227,pi3k-akt,family,,,,akt,,,differentiation,bioprocess,,,go,go:0030154,,,positive,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
228,pi3ks,protein,,,,uaz04466,,,phosphatidylinositol,simplechemical,,,pubchem,53477912,,,positive,i,,,,,,,nan,nan,nan,pmc3978343,1,0.1,39,1,39.1
229,pip,protein,,,,o95861,,,apoptosis,bioprocess,,,go,go:0006915,,,negative,i,,,,,,,nan,nan,nan,pmc4515857,1,0.1,39,1,39.1
230,pip,protein,,,,o95861,,,cellular growth,bioprocess,,,go,go:0016049,,,positive,i,,,,,,,nan,nan,nan,pmc4515857,1,0.1,39,1,39.1
207,phosphatidylinositol-3-kinase,protein,,,,pi3k,,,cell proliferation,bioprocess,,,go,go:0008283,,,positive,i,,,,,,,nan,nan,nan,pmc4301912,1,0.1,39,1,39.1
232,pip,protein,,,,o95861,,,proliferation,bioprocess,,,go,go:0008283,,,positive,i,,,,,,,nan,nan,nan,pmc4515857,1,0.1,39,1,39.1
206,phosphatidylinositol-3-kinase,protein,,,,pi3k,,,apoptosis,bioprocess,,,go,go:0006915,,,positive,i,,,,,,,nan,nan,nan,pmc4301912,1,0.1,39,1,39.1
204,phosphatidylinositol,simplechemical,,,,53477912,,,phosphatidylinositol,simplechemical,,,pubchem,53477912,,,negative,i,,,,,,,nan,nan,nan,pmc6202462,1,0.1,39,1,39.1
202,phosphatidylinositol,simplechemical,,,,53477912,,,akt,family,,,be,akt,,,negative,i,,,,,,,nan,nan,nan,pmc6202462,1,0.1,39,1,39.1
201,phosphatidylinositol,simplechemical,,,,53477912,,,adhesion,bioprocess,,,go,go:0007155,,,negative,i,,,,,,,nan,nan,nan,pmc6025732,1,0.1,39,1,39.1
198,phosphatase,family,,,,pf15698,,,tumor microenvironment,bioprocess,,,mesh,d059016,,,negative,i,,,,,,,nan,nan,nan,pmc4836157,1,0.1,39,1,39.1
197,phosphatase,family,,,,pf15698,,,tgfβ,family,,,uaz,uaz00333,,,positive,i,,,,,,,nan,nan,nan,pmc4714667,1,0.1,39,1,39.1
242,pka,protein,,,,pka,,,camp,protein,,,uniprot,p49913,,,positive,i,,,,,,,nan,nan,nan,pmc6046409,1,0.1,39,1,39.1
243,ppar,gene,,,,q07869,,,4ebp1,protein,,,uniprot,q13541,,,positive,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
244,prl,protein,,,,p01236,,,elf5,protein,,,uniprot,q9ukw6,,,positive,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
195,phosphatase,family,,,,pf15698,,,ptk6,protein,,,uniprot,q13882,,,negative,i,,,,,,,nan,nan,nan,pmc5688148,1,0.1,39,1,39.1
246,prl,protein,,,,p01236,,,proteins,protein,,,uniprot,p27392,,,positive,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
194,phosphatase,family,,,,pf15698,,,ptenb,protein,,,uaz,uaz29280,,,positive,i,,,,,,,nan,nan,nan,pmc4743836,1,0.1,39,1,39.1
248,prl,protein,,,,p01236,,,β-casein,protein,,,uaz,uaz29176,,,positive,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
249,prlr,gene,,,,o75365,,,4ebp1,protein,,,uniprot,q13541,,,positive,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
250,prmt9,protein,,,,q6p2p2,,,translation,bioprocess,,,go,go:0006412,,,negative,i,,,,,,,nan,nan,nan,pmc5688649,1,0.1,39,1,39.1
149,mtor,gene,,,,p42345,,,p70 s6k1,protein,,,uniprot,p23443,,,positive,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
147,mtor,gene,,,,p42345,,,4ebp1,protein,,,uniprot,q13541,,,negative,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
79,eg5,protein,,,,p52732,,,pole,protein,,,uniprot,q07864,,,positive,i,,,,,,,nan,nan,nan,pmc4980451,1,0.1,39,1,39.1
95,foxo1,protein,,,,q12778,,,p27,protein,,,uniprot,p40305,,,positive,i,,,,,,,nan,nan,nan,pmc6046409,1,0.1,39,1,39.1
105,gy,simplechemical,,,,92829,,,h2ax,protein,,,uniprot,p16104,,,positive,i,,,,,,,nan,nan,nan,pmc5650370,1,0.1,39,1,39.1
104,grb2,protein,,,,p62993,,,mitogen-activated protein kinase,family,,,be,mapk,,,negative,i,,,,,,,nan,nan,nan,pmc6202462,1,0.1,39,1,39.1
103,grb2,protein,,,,p62993,,,mapk,family,,,be,erk,,,negative,i,,,,,,,nan,nan,nan,pmc6202462,1,0.1,39,1,39.1
102,grb2,protein,,,,p62993,,,gab1,protein,,,uniprot,q13480,,,negative,i,,,,,,,nan,nan,nan,pmc6202462,1,0.1,39,1,39.1
101,glut1,gene,,,,p11166,,,4ebp1,protein,,,uniprot,q13541,,,positive,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
100,glucose,simplechemical,,,,hmdb06564,,,β-casein,protein,,,uaz,uaz29176,,,positive,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
99,glucose,simplechemical,,,,hmdb06564,,,oxidative phosphorylation,bioprocess,,,go,go:0006119,,,negative,i,,,,,,,nan,nan,nan,pmc4329810,1,0.1,39,1,39.1
98,gfp-ferm-pdz2 construct,protein,,,,uaz29518,,,ptpl1,protein,,,uniprot,q12923,,,negative,i,,,,,,,nan,nan,nan,pmc5974425,1,0.1,39,1,39.1
97,gain,family,,,,pf16489,,,proliferation,bioprocess,,,go,go:0008283,,,positive,i,,,,,,,nan,nan,nan,pmc4854392,1,0.1,39,1,39.1
96,g-protein,family,,,,g_protein,,,class i pi3ks,protein,,,uaz,uaz29141,,,positive,i,,,,,,,nan,nan,nan,pmc3978343,1,0.1,39,1,39.1
94,foxo1,protein,,,,q12778,,,p21,protein,,,uniprot,p38936,,,positive,i,,,,,,,nan,nan,nan,pmc6046409,1,0.1,39,1,39.1
146,mrna 3′utr,protein,,,,uaz29312,,,hippo,protein,,,uaz,uaz15543,,,positive,i,,,,,,,nan,nan,nan,pmc4933753,1,0.1,39,1,39.1
93,foxo1,protein,,,,q12778,,,cell proliferation,bioprocess,,,go,go:0008283,,,negative,i,,,,,,,nan,nan,nan,pmc6046409,1,0.1,39,1,39.1
91,fak,protein,,,,q05397,,,tube,protein,,,uniprot,q9ujt0,,,positive,i,,,,,,,nan,nan,nan,pmc4854392,1,0.1,39,1,39.1
90,fak,protein,,,,q05397,,,proliferation,bioprocess,,,go,go:0008283,,,positive,i,,,,,,,nan,nan,nan,pmc4854392,1,0.1,39,1,39.1
88,fak,protein,,,,q05397,,,invasion,bioprocess,,,mesh,d009361,,,positive,i,,,,,,,nan,nan,nan,pmc4854392,1,0.1,39,1,39.1
87,fak,protein,,,,q05397,,,akt,family,,,be,akt,,,negative,i,,,,,,,nan,nan,nan,pmc6313102,1,0.1,39,1,39.1
86,esirna,protein,,,,uaz29307,,,proliferation,bioprocess,,,go,go:0008283,,,positive,i,,,,,,,nan,nan,nan,pmc4933753,1,0.1,39,1,39.1
85,esirna,protein,,,,uaz29307,,,cell proliferation,bioprocess,,,go,go:0008283,,,positive,i,,,,,,,nan,nan,nan,pmc4933753,1,0.1,39,1,39.1
83,elf5,protein,,,,q9ukw6,,,impact,protein,,,uniprot,q9p2x3,,,positive,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
208,phosphoprotein,family,,,,pf03012,,,cell migration,bioprocess,,,go,go:0016477,,,negative,i,,,,,,,nan,nan,nan,pmc4329810,1,0.1,39,1,39.1
81,egf,protein,,,,p01133,,,egfr,protein,,,uniprot,p00533,,,positive,i,,,,,,,nan,nan,nan,pmc3723640,1,0.1,39,1,39.1
107,hdac,family,,,,hdac,,,scg3,protein,,,uniprot,q8wxd2,,,negative,i,,,,,,,nan,nan,nan,pmc4351423,1,0.1,39,1,39.1
109,htert,protein,,,,uaz11551,,,bmi1,protein,,,uniprot,p35226,,,positive,i,,,,,,,nan,nan,nan,pmc2777864,1,0.1,39,1,39.1
115,insulin,protein,,,,p01308,,,akt,family,,,be,akt,,,positive,i,,,,,,,nan,nan,nan,pmc6046409,1,0.1,39,1,39.1
117,insulin,protein,,,,p01308,,,glut4,protein,,,uniprot,p14672,,,positive,i,,,,,,,nan,nan,nan,pmc6046409,1,0.1,39,1,39.1
145,mpp+,protein,,,,uaz29154,,,death,family,,,pfam,pf00531,,,positive,i,,,,,,,nan,nan,nan,pmc3978343,1,0.1,39,1,39.1
144,mir-543,protein,,,,uaz29459,,,prmt9,protein,,,uniprot,q6p2p2,,,positive,i,,,,,,,nan,nan,nan,pmc5688649,1,0.1,39,1,39.1
143,mir-543,protein,,,,uaz29459,,,cell growth,bioprocess,,,go,go:0016049,,,positive,i,,,,,,,nan,nan,nan,pmc5688649,1,0.1,39,1,39.1
142,mir-30a inhibitor,simplechemical,,,,uaz29468,,,cell proliferation,bioprocess,,,go,go:0008283,,,negative,i,,,,,,,nan,nan,nan,pmc5688649,1,0.1,39,1,39.1
141,mir-214,protein,,,,uaz26910,,,cisplatin,simplechemical,,,pubchem,441203,,,positive,i,,,,,,,nan,nan,nan,pmc4515857,1,0.1,39,1,39.1
140,mir-214,protein,,,,uaz26910,,,cell survival,bioprocess,,,mesh,d002470,,,positive,i,,,,,,,nan,nan,nan,pmc4515857,1,0.1,39,1,39.1
138,mir-21,protein,,,,uaz10720,,,cyld,protein,,,uniprot,q9nqc7,,,negative,i,,,,,,,nan,nan,nan,pmc4515857,1,0.1,39,1,39.1
137,mir-153,protein,,,,uaz10728,,,proliferation,bioprocess,,,go,go:0008283,,,positive,i,,,,,,,nan,nan,nan,pmc4515857,1,0.1,39,1,39.1
136,mdv3100,simplechemical,,,,15951529,,,ar,protein,,,uniprot,p10275,,,negative,i,,,,,,,nan,nan,nan,pmc3775430,1,0.1,39,1,39.1
135,mdm2-mdmx complexes,protein,,,,uaz29825,,,p53,protein,,,uniprot,p04637,,,negative,i,,,,,,,nan,nan,nan,pmc6046409,1,0.1,39,1,39.1
133,mbh,protein,,,,uaz06920,,,pten-l,protein,,,uaz,uaz29191,,,negative,i,,,,,,,nan,nan,nan,pmc4700475,1,0.1,39,1,39.1
132,mapk,family,,,,erk,,,protein,protein,,,uaz,uaz00030,,,positive,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
131,mapk,family,,,,erk,,,4ebp1,protein,,,uniprot,q13541,,,positive,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
129,ly294002,simplechemical,,,,3973,,,β-catenin,protein,,,uaz,uaz03114,,,negative,i,,,,,,,nan,nan,nan,pmc5650370,1,0.1,39,1,39.1
127,lactose,simplechemical,,,,440995,,,prl,protein,,,uniprot,p01236,,,positive,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
126,lactose,simplechemical,,,,440995,,,pi3k-akt,family,,,be,akt,,,positive,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
125,ko,simplechemical,,,,25113109,,,result,simplechemical,,,pubchem,4594,,,positive,i,,,,,,,nan,nan,nan,pmc3978343,1,0.1,39,1,39.1
123,janus kinase 2,protein,,,,o60674,,,prl,protein,,,uniprot,p01236,,,positive,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
121,integrins,protein,,,,uaz03796,,,phosphoprotein,family,,,pfam,pf03012,,,positive,i,,,,,,,nan,nan,nan,pmc4329810,1,0.1,39,1,39.1
120,integrin,protein,,,,p08648,,,focal adhesions,bioprocess,,,go,go:0051894,,,positive,i,,,,,,,nan,nan,nan,pmc3978343,1,0.1,39,1,39.1
119,integrin,protein,,,,p08648,,,cell migration,bioprocess,,,go,go:0016477,,,positive,i,,,,,,,nan,nan,nan,pmc6025732,1,0.1,39,1,39.1
448,β-catenin,protein,,,,uaz03114,,,wnt,family,,,be,wnt,,,positive,i,,,,,,,nan,nan,nan,pmc5650370,1,0.1,39,1,39.1
