Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Unnamed: 0,Score,Source,Statements,Paper IDs,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
3-awa,compound,small molecule,,uniprot,,,,eif4e,protein,,eif4e,uniprot,p00328,cytoplasm,go:0005739,negative,d,binds,eif4g,pc-3,prostate,prostate,human,['327'],nan,nan,"we have recently reported 3-awa suppressed the transcriptional activity of beta catenin along with a distinct modulation of beta catenin sub-cellular distribution in prostate cancer cells15. rationally, as a continuation, here, we examined the role of 3-awa in translational regulation and further its effect on metastasis prevention in cap cells. for this, we explored the effect of 3-awa on translation initiation complex (eif4f) formation in pc-3, du145 and bph-1 cells. the eif4f complex assembly was analysed by conventional 7m-gtp pull-down assay. in order to do this, pc-3 and du145 cells treated with 5 μm and 10 μm concentrations of 3-awa/vehicle following lysis were analysed for eif4g, eif4e and 4ebp1 proteins by western blotting. after normalizing eif4g and 4ebp1 with eif4e, the binding of eif4g to eif4e stably decelerated whereas, 4ebp1 binding to eif4e increased in a dose dependent manner as compared to vehicle in pc-3 and du145 cells (fig. 1a,b). however, negligible disassembly of eif4f was observed in bph1 cells (supplementary fig. s1a,b). the 7m-gtp pull-down assay was also carried out in pc-3 cells treated with parent withaferin a wherein no dissociation of eif4f complex was observed in the western blots (supplementary fig. s2a,b). data from the pull-down assay was further validated by the polyribosomal analysis. actively translated mrna usually contain poly-ribosomes associated with them, whereas mrna which are translationally inactive are sequestered in messenger ribonucleoprotein particles or are present as monosomes i.e. associated with a single ribosome16. in order to perform polysomal assay, pc-3, du145 and bph-1 cells were treated with the indicated doses of 3-awa and/or vehicle for set time points and the respective lysates were fractionated by sucrose gradient to study polysomal and messenger ribonucleoprotein particle fractions. interestingly, 3-awa treatment significantly decreased the polysomal rna fractions and augmented the nonpolysomal or monosomal fractions in pc-3 and du145 cells (fig. 1c), while the results were negative in bph-1 cells (data not shown). we also evaluated the effect of eif4e down-regulation or translation suppression activity of 3-awa on the translation of some of the mrnas, proposed to be selectively regulated by eif4e. the eif4e down-regulation concomitantly suppressed cyclin d1, bcl-2 and c-myc protein expressions in pc-3 (fig. 1d,e) clearly demonstrating that 3-awa suppresses protein translation initiation.",pmc4700468,1,0.1,39,1,39.1
4e-bp1,protein,,eif4ebp1,uniprot,p00167,cytoplasm,go:0005634,s6k1,protein,,s6k1,uniprot,q05535,cytoplasm,go:0005634,positive,d,phosphorylation,t37/t46/s65,hela/mefs/hek293,b-cell/epithelial-like,,human,['231'],nan,nan,"rapamycin resistant phosphorylation of 4e-bp1 has been reported in regenerating rat livers where rapamycin inhibits activation of s6k1 in response to partial hepatectomy, but 4e-bp1 phosphorylation remains uninhibited, suggesting that the effect of rapamycin on 4e-bp1 function in vivo can be significantly different from its effect in cultured cells [102]. rapamycin has also been reported to differentially regulate s6k1 in comparison with 4e-bp1 in various cell lines including hela, mefs, and hek293, where rapamycin initially decreased 4e-bp1 phosphorylation but this decrease recovered within 6 h while s6k1 phosphorylation continued to be inhibited and by 12 h after treatment since 4e-bp1 was mostly hyperphosphorylated, it dissociated from eif4e leading to a recovery in cap dependent translation even though s6k1 inhibition by rapamycin continued [103]. several mechanisms such as association/dissociation of mtor associated proteins or posttranslational modifications on mtorc1 have been put forward to explain this phenomenon of differential phosphorylation [104]. torin is an atp-competitive inhibitor that inhibits 4e-bp1 phosphorylation more strongly than rapamycin in various human cell lines. it inhibits phosphorylation of t37/t46 as well as s65 but fails to inhibit t70 phosphorylation in mefs. these studies with torin suggest that rapamycin resistance of mtorc1 might be a general feature of a good number of mammalian systems [105]. the activation of the tumour suppressor protein p53 induces a proteasome mediated specific cleavage of 4e-bp1 that gives rise to an n-terminally truncated, completely unphosphorylated and more stable form of 4e-bp1 that interacts with eif4e in preference to full-length 4e-bp1, which results in long-term unavailability of eif4e, thereby contributing to the growth-inhibitory and proapoptotic effects of p53 [106, 107]. 4e-bp1 activity is regulated in apoptosis since treatment of cells with dna damaging drugs such as etoposide and staurosporine results in dephosphorylation of 4e-bp1 due to inhibition of mtor signaling which impairs cap dependent protein translation and drives the ires-mediated cap independent protein synthesis [108]. one mechanism through which dna damage could result in the inhibition of mtor involves p53 [109] while another different link between dna damage and mtor signaling is the tyrosine kinase c-abl, which once activated by dna damage can inactivate mtor [110].",pmc4258317,1,0.1,39,1,39.1
ybx1,protein,,ybx1,uniprot,q92579,cytoplasm,go:0005739,nodal signaling,signalingpathway,,,uniprot,nodal signaling,plasma membrane,go:0005886,positive,d,transcriptional repression,,,b-cell,,vein,['511'],nan,nan,"in this study, we have provided the first direct evidence of translational control of nodal signaling by a key maternal factor, ybx1, and demonstrated that it is essential for embryonic development. our use of a temperature-sensitive ybx1 allele, that allows selective and conditional disruption of maternal ybx1 function at early stages, shows that nodal signaling is the only pathway affected at these stages in the mutants. this allele can potentially be a used as a tool to identify other genes and processes regulated by ybx1.",pmc3771576,1,0.1,39,1,39.1
ybx1,protein,,ybx1,uniprot,q92537,cytoplasm,go:0005634,sqt,rna,other,,uniprot,t00002,cytoplasm,go:0005634,positive,d,binds,3' untranslated region (utr),,embryonic,,zebrafish,['509'],nan,nan,"growth factor signaling is essential for pattern formation, growth, differentiation, and maintenance of stem cell pluripotency. nodal-related signaling factors are required for axis formation and germ layer specification from sea urchins to mammals. maternal transcripts of the zebrafish nodal factor, squint (sqt), are localized to future embryonic dorsal. the mechanisms by which maternal sqt/nodal rna is localized and regulated have been unclear. here, we show that maternal control of nodal signaling via the conserved y box-binding protein 1 (ybx1) is essential. we identified ybx1 via a proteomic screen. ybx1 recognizes the 3’ untranslated region (utr) of sqt rna and prevents premature translation and sqt/nodal signaling. maternal-effect mutations in zebrafish ybx1 lead to deregulated nodal signaling, gastrulation failure, and embryonic lethality. implanted nodal-coated beads phenocopy ybx1 mutant defects. thus, ybx1 prevents ectopic nodal activity, revealing a new paradigm in the regulation of nodal signaling, which is likely to be conserved.",pmc3771576,1,0.1,39,1,39.1
wnt3a,protein,,wnt3a,uniprot,p11575,plasma membrane,go:0005886,l cells,cellline,,,,,,,positive,d,produces,,l cells,b-cell,,vein,['430'],nan,nan,"all cells were cultured in a 37°c humidified incubator containing 5% co2. hek293t, sw480, and mef cells were grown in dmem. dld-1 cells and ht-29 cells were cultured using rpmi-1640 medium and mocoy's 5a medium, respectively. all cells were supplemented with 5% fetal bovine serum, 100 units/ml penicillin and 100 μg/ml streptomycin. wnt3a-producing l cells and control l cells were obtained from atcc and used for generating wnt3a-conditioned medium (cm) and control-cm according to atcc's instruction. gsk3α+/+ and gsk3β−/− mefs were generously provided by james woodgett (ontario cancer institute, canada). fakr454/r454 knockin mefs were described previously (lim et al., 2010).",pmc4558782,1,0.1,39,1,39.1
wnt-frizzled-lrp6,signalingpathway,,,uniprot,,plasma membrane,go:0005886,β-catenin,protein,,ctnnb1,uniprot,q05252,cytoplasm,go:0005637,negative,d,inhibition,,,epithelial-like,,human,['505'],nan,nan,"we note that our above model (figure 7) does not exclude the possibility that there also exist other mechanisms by which activated wnt-frizzled-lrp6 signaling leads to the inhibition of β-catenin phosphorylation by gsk3. for example, dissociation of gsk3 from the axin complex upon wnt signaling has been suggested to be one such mechanism [53]. these parallel mechanisms may operate together to ensure prevention of gsk3 phosphorylation of β-catenin upon wnt stimulation. this may be analogous to parallel mechanisms that promote gsk3 phosphorylation of β-catenin in the absence of wnt stimulation, such as by gsk3 and ck1 phosphorylation of axin and apc [54].",pmc2654145,1,0.1,39,1,39.1
4ebp1,protein,,eif4ebp1,uniprot,q15242,cytoplasm,go:0005634,total 4ebp1,protein,,eif4ebp1,uniprot,q15242,cytoplasm,go:0005634,negative,d,phosphorylation,,hek 293t,b-cell,,human,['384'],nan,nan,"we noted that total 4ebp1 in cells treated with a combination of rapamycin plus bay43-9006, or with u0126, was lower relative to untreated cells or cells treated with either rapamycin or bay43-9006 alone. equal recovery of other proteins from the cells was demonstrated by immunoblotting both for p70s6k and for gapdh, used as a loading control. we do not understand the basis for the reduced recovery of 4ebp1, but it did not seem to depend simply on the phosphorylation state because phosphorylation was blocked with the single drug treatments, without change in the level of the 4ebp1 protein.",pmc1289294,1,0.1,39,1,39.1
wdr62,protein,,wdr62,uniprot,q9hz70,cytoplasm,go:0005739,tia,protein,,tia1,uniprot,q96ub9,nucleus,go:0005739,positive,d,colocalization,,hek 293t,b-cell,,human,['515'],nan,nan,"we next examined whether or not wdr62 is recruited to sgs after stimuli that are known to result in phosphorylation of translation initiation factor 2 α leading to translation arrest and generation of sgs containing stalled mrna. toward this end, hek-293t cells were either untreated or treated with puromycin, arsenite, or arsenite + puromycin and heat shock (figure 7). cells were fixed and costained with a stress granule marker (anti-tia, green), pb marker (anti-dcp1α, red), and wdr62 (anti-wdr62, 3g8, purple). cell nuclei were stained with dapi (blue). puromycin treatment resulted in an increase in the number of pbs, whereas tia staining remains in the nucleus and wdr62 is dispersed in the cytoplasm. arsenite treatment resulted in the appearance of numerous sgs and pbs as observed by the increase staining for tia and dcp1α markers. in addition, wdr62 staining displays colocalization with tia but not dcp1α. costimulation of arsenite with puromycin results in a reduced number of sgs but a significant increase in their size. this is observed for both tia and wdr62 staining. on the other hand, pbs displayed only an increase in size (figure 7). the merge panel clearly demonstrates that wdr62 is colocalized to sgs, but no colocalization is observed in pbs. statistical analysis of stained cells revealed that the weighted costaining coefficient for wdr62-tia and phospho-jnk-dcp1α colocalization is between 0.9-1 (supplemental figure s5). cells exposure to 44°c for 30 min resulted in the generation of few sgs and pbs, which consistently exhibits costaining of tia with wdr62 but not with dcp1α. to identify the localization of active jnk following the above-mentioned stimuli, we used anti-phospho jnk antibody along with tia and wdr62 antibodies (figure 8). although no staining for phospho-jnk is observed with puromycin treatment alone, arsenite and arsenite + puromycin treatments resulted in a strong nuclear staining as well as granular cytoplasmic staining that did not colocalize with either tia or wdr62 (figure 8). in contrast, the granular phospho-jnk staining colocalized with dcp1α in pb (see figure 11b). furthermore, after heat shock, phospho-jnk displays mainly strong nuclear localization. merge images clearly demonstrate a distinct staining for phospho-jnk with either tia or wdr62. collectively, both artificial formation of sg by overexpression of sg-resident proteins and stimuli that result in sg formation lead to the recruitment of wdr62 to sgs and activated jnk to either sgs or pbs, respectively (figures 7 and 8).",pmc2801705,1,0.1,39,1,39.1
4ebp1,protein,,eif4ebp1,uniprot,q92077,cytoplasm,go:0005634,sg,other,,,fplx,sg,cytoplasm,go:0005634,negative,d,depletion,,hek 293t,b-cell,,vein,['17'],nan,nan,"we next examined the role of 4ebp1 in selenite-induced sg assembly. immunofluorescence microscopy revealed that 4ebp1 is not a component of selenite-induced sgs (figure 5b) (4ebp1 antibody was validated for use in immunofluorescence in supplementary figure s2c, where 4ebp1 signal was strongly reduced by sirna-mediated depletion of this protein). however, sirna-mediated depletion of 4ebp1 clearly inhibits selenite-induced sg assembly, but not arsenite-induced sg assembly (figure 5c and d). the percentage of sg-positive cells decreased significantly upon selenite treatment, and even when sgs were assembled, they were far less discrete and the accumulation of individual granule components was strongly compromised. collectively, these results indicate that, unlike canonical sgs, 4ebp1 protein plays a regulatory role in selenite-induced sg assembly, possibly by feeding the pool of non-translating mrnas by disrupting the eif4f complex.",pmc3439927,1,0.1,39,1,39.1
wdr62,protein,,wdr62,uniprot,q92546,cytoplasm,go:0005886,phospho-jnk,protein,,,uniprot,p01730,plasma membrane,go:0005886,negative,d,interacts,,hek-293t,epithelial-like,,human,['516'],nan,nan,"we next examined the effect of wdr62 overexpression on phospho-jnk localization after arsenite treatment. hek-293t cells were transfected with plasmid encoding myc-wdr62 and stained for anti-phospho-jnk in the presence or absence of arsenite. in the absence of arsenite phospho-jnk staining is very low and mostly cytoplasmic. after arsenite treatment most of phospho-jnk staining is localized to the nucleus and pb. however, wdr62 overexpressing cells (white arrow) displayed a reduced nuclear phospho-jnk staining (supplemental figure s8).",pmc2801705,1,0.1,39,1,39.1
vps34,protein,,vps34,uniprot,q15553,autolysosome,go:0005739,alr,protein,,,uniprot,,autolysosome,go:0005739,negative,d,inhibition,,,,,human,['402'],nan,nan,"the autolysosomal tubulation observed here differs somewhat for the original observations of alr (yu et al, 2010). firstly, we find tubulation occurs under normal nutrient-rich growth conditions. we take this to mean that alr is constantly occurring, but under these basal conditions, it is not as evident as those following longer-term starvation. the fact that we are blocking this process by vps34 inhibition allows us to more easily visualise it here. secondly, the classical alr tubules are not positive for lysotracker or cargo such as lc3, whereas the tubules described here are positive for both. a potential explanation for this may partially due to the persistent nature of the tubules: their prolonged existence may mean it is more likely that the quality control mechanisms to prevent passage of cargo into tubules are overcome. further work will be needed to clarify this situation.",pmc4585463,1,0.1,39,1,39.1
uvrag,protein,,uvrag,uniprot,q9h277,cytoplasm,go:0005730,pi(3)p,lipid,,pi3p,uniprot,p00612,plasma membrane,go:0005886,positive,d,phosphorylation,"s550, s571",hela,epithelial,,human,['400'],nan,nan,"to support the in vitro vps34 activity data, we used the px domain staining method to visualise pi(3)p in cells (fig5c–e). to look at pi(3)p levels associated with uvrag phosphorylation, we treated cells with ku and ebss to inhibit mtor. as with the in vitro vps34 assays, inhibition of mtor in cells resulted in a 50% loss of px domain staining, indicating a reduction in cellular vps34 activity (fig5c, top panels, and e). to confirm that the reduction in pi(3)p staining was due to loss of uvrag phosphorylation, we used sirna to deplete endogenous uvrag in cells stably expressing similar levels of either wt or dbla sirna-resistant gfp-uvrag (fig5d). loss of uvrag alone caused a reduction in px domain staining, supporting previous observations that uvrag is important for vps34 activity (liang et al, 2006; sun et al, 2010). this loss was similar to control-depleted cells treated with ku or ebss and was not further reduced upon mtor inhibition (fig5c and e). rescue of the uvrag sirna with expression of resistant wt uvrag restored px domain staining levels to that seen in control cells, ruling out uvrag sirna off-target effects. by contrast, expression of a similar level of dbla uvrag failed to restore px domain staining seen in control cells and displayed similar levels to the uvrag-only depleted cells. taken together with the in vitro data, this suggests that mtor-mediated uvrag phosphorylation at s550 and s571 enhances vps34 activity. consistent with the data presented here, mtor inhibition has previously been shown to inhibit total levels of cellular pi(3)p (byfield et al, 2005; russell et al, 2013; yuan et al, 2013); our data now demonstrate this inhibition is due to uvrag dephosphorylation. it is important to note that mtor inhibition does not reduce all pools of pi(3)p. the autophagy-initiating vps34 complex, which contains atg14l instead of uvrag, is enhanced under these conditions, though the increase in autophagic pi(3)p is small compared to the total pool.",pmc4585463,1,0.1,39,1,39.1
uvrag,protein,,uvrag,uniprot,q92572,mitochondria,go:0005739,gfp-uvrag,protein,,,uniprot,,mitochondria,go:0005739,positive,d,binds,,hek 293t,epithelial-like,kidney,human,['401'],nan,nan,western blot of endogenous uvrag depletion and rescue with gfp-uvrag as described in (a).,pmc4585463,1,0.1,39,1,39.1
slc7a11,protein,amino acid transporter,slc7a11,uniprot,q9h1d7,plasma membrane,go:0005886,gsh,protein,glutathione,gsh,uniprot,p01730,cytosol,go:0005886,positive,d,release,,hepg2,hepatocyte,liver,human,['44'],nan,nan,"cystine limitation induced the expression of aare-containing genes in the isr, which are involved in amino acid metabolism (slc7a11, slc7a1, and slc38a2) and cell survival (trib3) (fig. 4). the transcriptional program induced by cystine deprivation is similar to that of leucine starvation14, suggesting that the transcriptional program is a common adaptation of amino acid starvation to activate amino acid metabolism and stress resistance. supplementation of gsh was sufficient to restore the gene expression level close to that of the control cells, while inhibition of ggt severely impaired the rescue (fig. 4). the data suggested that release of the cysteine moiety of gsh is critical for the restoration of transcriptional response to cystine starvation, which corroborated the signaling result of p-gcn, p-eif2α and notably atf4, which induces the expression of genes containing aare (fig. 3a). thus, gsh plays a critical role in the restoration of cell signaling and transcriptional program during cystine starvation in hepg2 cells.",pmc4948025,1,0.1,39,1,39.1
shc,protein,,shc1,uniprot,q01707,plasma membrane,go:0005886,growth factor receptor-bound protein 2 (grb2),protein,,grb2,uniprot,p00677,plasma membrane,go:0005886,positive,d,recruits,,,b-cell,,vein,['300'],nan,nan,"shc recruits the growth factor receptor-bound protein 2 (grb2) protein and the son of sevenless (sos) homolog protein [a guanine nucleotide exchange factor (gef)], resulting in the loading of the membrane-bound gdp:gtp exchange protein (gtpase) ras with gtp [1,2]. ras is frequently mutated in many diverse human cancers. ras mutations are often driver mutations. gefs promote ras activation by displacing gdp from ras which leads to gtp binding.",pmc3660063,1,0.1,39,1,39.1
selenium,metalloid,trace element,selenium,uniprot,q8ihm6,cytoplasm,go:0005739,colorectal cancer (crc) cells,cell,,,,,cytoplasm,go:0005739,negative,d,induces apoptosis,,,,,human,['556'],nan,nan,"selenium, an essential metalloid trace element, has been shown to possess chemopreventive and chemotherapeutic efficacy against multiple malignant cancers.1, 2 for example, epidemiologic and preclinical data have shown an inverse relationship between selenium intake and cancer risk in humans.3, 4 however, the precise underlying molecular mechanisms responsible for these anticarcinogenic activities have not been resolved. sodium selenite, a common form of inorganic selenium, was recently reported to induce apoptosis in several cancer cell lines.5, 6, 7 our previous findings demonstrated that sodium selenite could specifically kill colorectal cancer (crc) cells through the induction of apoptosis.8, 9 in the present study, we further delineated the detailed mechanisms underlying selenite-induced apoptosis.",pmc3734838,1,0.1,39,1,39.1
rapamycin,drug,mtor inhibitor,rapa,uniprot,qrln01,cytosol,go:0005739,insulin,hormone,,ins,uniprot,p00708,plasma membrane,go:0005886,negative,d,binds,,,,,mouse,['131'],nan,nan,"rapamycin (5 mg/kg), pp242 (20 mg/kg), or vehicle were injected into the intraperitoneal (ip) cavity of mice, followed by ip injection of 250 mu insulin or saline. lysates were prepared from perigenital fat, leg muscle, and liver and analyzed by western blotting.",pmc2637922,1,0.1,39,1,39.1
apc,protein,,apc,uniprot,q02636,cytoplasm,go:0005634,axin,protein,,axin1,uniprot,q92572,cytoplasm,go:0005634,negative,d,binds,,sw480,epithelial,colon,human,['548'],nan,nan,"12) to study the dynamics of apc-axin interactions, the authors transfect various fly and human constructs into the well-known sw480 colon cancer cell line, which expresses a wild type copy of apc and a truncation of apc containing the first 1338 aa. in their analyses of axin-apc interactions, they do not take into consideration the effect of endogenous proteins in mediating the interaction. the role of endogenous proteins is only briefly mentioned in the subsection “apc2 stabilizes the axin complex and promotes dc throughput of βcat”.",pmc4568445,1,0.1,39,1,39.1
protein,protein,,,uniprot,p01730,cytoplasm,go:0005886,tcr,other,,,fplx,tcr,plasma membrane,go:0005886,positive,d,binding,,,b-cell,,vein,['34'],nan,nan,"8.0, 10 mm mgcl2). the complexes were then resuspended in 30 ul",pmc3084876,1,0.1,39,1,39.1
apc,protein,,app,uniprot,p00789,cytoplasm,go:0005739,axin,protein,,axin1,uniprot,q06253,cytoplasm,go:0005739,positive,d,binds,arm rpts,hek 293t,epithelial-like,colon,human,['542'],nan,nan,"apc is absolutely essential for the destruction complex to reduce βcat levels when wnt signaling is off (mendoza-topaz et al., 2011), but the mechanism by which it acts remained unclear. our frap and super-resolution microscopy data support a model in which one role of apc is to promote/stabilize axin self-assembly and slow axin turnover in the destruction complex, thus increasing destruction complex multimerization and its ability to process βcat. we found apc does so by interacting with axin via two different kinds of interaction sites: the known direct interaction with the samps, and a novel interaction via apc's arm rpts, which may be direct or indirect. both interactions are critical for targeting βcat for destruction since apc without either samps or arm rpts cannot reduce βcat levels effectively. almost all truncations in colon cancers remove the samps (kohler et al., 2008). earlier data from our lab also implicated apc's arm repeats in wnt regulation—our new results provide a mechanistic basis for this effect.",pmc4568445,1,0.1,39,1,39.1
pras40,protein,,pras40,uniprot,q9h2j7,cytoplasm,go:0005739,rpl11,protein,,rpl11,uniprot,q92579,cytoplasm,go:0005739,negative,d,phosphorylation,,,,,human,['360'],nan,nan,"the nuclear pras40-rpl11 complex is phosphorylation-dependent and requires pras40 residues s221 and t246, known mtorc1 and akt target sites, respectively; however, the precise roles of phosphorylation and residues s221 and t246 remain to be clarified. importantly, while mutation of s221 and t246 drastically decreases pras40-rpl11 association, these mutations do not appear to have a significant effect on pras40 subcellular localization (fig. 3b). this finding is in agreement with results published by wiza et al.44 likewise, manipulation of akt and mtorc1 activity has little effect on pras40 subcellular localization (fig. 4). together with the fact that purified nuclear extract was used for pras40 ips in this study, these findings indicate that phosphorylation of pras40 s221 and t246 does not influence pras40-rpl11 association through control of subcellular localization. although s221 and t246 are both critical to pras40-14-3-3 binding,19, 45 it appears unlikely that 14-3-3 is required for the pras40-rpl11 association. serendipitously, we find that a c-terminal flag epitope tag disrupts pras40-14-3-3, but has little effect on pras40-rpl11 co-precipitation (fig. 2b), suggesting that pras40-rpl11 association does not require pras40-14-3-3 binding. in summary, both phosphorylation and residues s221 and t246 are required for pras40-rpl11 association; however, it remains undetermined whether s221/t246 phosphorylation is required for physical association of pras40 with rpl11, only for dissociation of pras40 from mtorc1, or both.",pmc4216640,1,0.1,39,1,39.1
apc,protein,,app,uniprot,q14773,cytoplasm,go:0005634,βcatenin,protein,,ctnnb1,uniprot,q04730,cytoplasm,go:0005634,negative,d,binds,,hek 293t,epithelial-like,,human,['534'],nan,nan,"apc, a key negative regulator of wnt signaling in development and oncogenesis, acts in the destruction complex with the scaffold axin and the kinases gsk3 and ck1 to target βcatenin for destruction. despite 20 years of research, apc's mechanistic function remains mysterious. we used frap, super-resolution microscopy, functional tests in mammalian cells and flies, and other approaches to define apc's mechanistic role in the active destruction complex when wnt signaling is off. our data suggest apc plays two roles: (1) apc promotes efficient axin multimerization through one known and one novel apc:axin interaction site, and (2) gsk3 acts through apc motifs r2 and b to regulate apc:axin interactions, promoting high-throughput of βcatenin to destruction. we propose a new dynamic model of how the destruction complex regulates wnt signaling and how this goes wrong in cancer, providing insights into how this multiprotein signaling complex is assembled and functions via multivalent interactions.",pmc4568445,1,0.1,39,1,39.1
apc2,protein,,ap2m1,uniprot,p02130,cytoplasm,go:0005739,βcat,protein,,btk,uniprot,p02130,cytoplasm,go:0005739,positive,d,binds,,,epithelial-like,,human,['538'],nan,nan,"we next asked which step in the cycle of destruction complex function is blocked by removing r2 or b, and thus altering apc dynamics. to do so, we examined if βcat was retained in puncta containing these mutants. βcat was nearly undetectable when apc2 and axin are coexpressed (figure 5c, arrows). interestingly, deleting either r2 or b led to βcat accumulation in apc2:axin complexes (figure 5d,e, arrows). deleting r2 also abolished apc2's ability to enhance the reduction of βcat levels given by axin alone (figure 5f), suggesting that apc2 without r2 is not functional and therefore inhibited in its ability to promote βcat destruction via axin complexes. βcat levels increased even further when motif b was deleted (figure 5f) suggesting that apc2∆b may interfere with βcat degradation via axin. these data suggest that r2 and b regulate apc2 dynamics in the destruction complex and that apc2 lacking them cannot effectively support axin in targeting βcat for destruction.",pmc4568445,1,0.1,39,1,39.1
pras40,protein,,pras40,uniprot,q96679,cytoplasm,go:0005739,eif4e,protein,,eif4e,uniprot,p00235,cytoplasm,go:0005739,negative,d,inhibits,,,,,,['356'],nan,nan,the nuclear pras40- and rpl11-containing complex is distinct from mtorc1,pmc4216640,1,0.1,39,1,39.1
pras40,protein,,pras40,uniprot,q96577,cytoplasm,go:0005739,lmb,drug,,,,,,,positive,d,binds,,,,,human,['355'],nan,nan,"we next sought to identify nuclear localization or nuclear export signal (nls or nes) sequences responsible for pras40’s dynamic nucleocytoplasmic shuttling. deletion of the c-terminus of pras40 abolishes its subcellular concentration differential and renders it unresponsive to lmb treatment (fig. 1f). conversely, deletion of the n-terminus of pras40 has no such effects, suggesting that sequence motifs critical to subcellular localization lie in the c-terminus of pras40. sequence analysis identifies at least two putative nes sequences in pras40 – 28lvll31 in the n-terminus and, as noted by others,42–44",pmc4216640,1,0.1,39,1,39.1
pras40,protein,,pras40,uniprot,q92730,nucleus,go:0005739,rpl11,protein,,rpl11,uniprot,q96650,nucleus,go:0005739,positive,d,co-localization,,,b-cell,,vein,['359'],nan,nan,"using ip-ms coupled with subcellular fractionation we identify rpl11 as a nuclear-specific pras40-associated protein. this is confirmed by flag-pras40 and endogenous coips. furthermore, pras40 and rpl11 are found to co-localize in nucleoli via confocal microscopy. the molecular mechanism for nuclear specificity remains undetermined at this point; however, we speculate that there may exist cytoplasmic factors that inhibit, or nuclear factors that are required for, the association of pras40 and rpl11. size exclusion chromatography reveals that the nuclear pras40- and rpl11-containing complex is distinct from mtorc1, has a high molecular weight (~300–700 kda), and therefore likely contains other as-of-yet unidentified members. it is unlikely that pras40 binds mature ribosomes because 1) the apparent size of the pras40-rpl11 complex is far less than that of a ribosome, and 2) no pras40-rpl11 co-precipitation occurs in the cytoplasm despite the abundance of mature ribosomes that reside therein. therefore, it is possible that inclusion in fully formed ribosomes may sequester rpl11 away from pras40 in the cytoplasm, thus contributing to the nuclear specificity of the pras40-rpl11 association.",pmc4216640,1,0.1,39,1,39.1
pppspxs,peptide,,pppspxs,uniprot,q9y2a7,cytoplasm,go:0005637,glycogen synthase,protein,,gys1,uniprot,p02275,cytoplasm,go:0005637,negative,d,inhibits,,,none,none,none,['501'],nan,nan,the phosphorylated pppspxs peptide inhibits phosphorylation of glycogen synthase and tau by gsk3.,pmc2654145,1,0.1,39,1,39.1
pppspxs,peptide,,pppspxs,uniprot,q07817,cytoplasm,go:0005739,glycogen synthase,protein,,gys1,uniprot,p01730,cytoplasm,go:0005739,negative,d,inhibits,,,b-cell,,vein,['500'],nan,nan,the dually phosphorylated pppspxs peptide inhibits the phosphorylation of glycogen synthase and tau by gsk3,pmc2654145,1,0.1,39,1,39.1
apc2,protein,,ap2m1,uniprot,q92339,plasma membrane,go:0005886,axin,protein,,ap2m1,uniprot,q92340,plasma membrane,go:0005886,positive,d,colocalization,,sw480,epithelial,colon,human,['546'],nan,nan,"we have addressed this in two ways. first, as the reviewer notes, our data showed that expression of either “apc2 alone” or apc2 plus axin similarly stimulated ßcat exit out of the puncta to destruction. in our initial manuscript, we had suggested this was “presumably due to the presence of endogenous human axin”. we now have tested whether fly apc2 can and does interact with human axin. we found that fly gfp-apc2 colocalizes in puncta with exogenous haxin1-rfp (present in new figure 3j), and more importantly, endogenous haxin1 coips with flag-apc2 expressed in sw480 cells (new figure 3k). thus this is at least a reasonable possibility.",pmc4568445,1,0.1,39,1,39.1
apc2,protein,,apc2,uniprot,q92579,cytoplasm,go:0005739,β-catenin,protein,,ctnnb1,uniprot,q04177,cytoplasm,go:0005739,negative,d,phosphorylation,,drosophila,epithelial-like,none,drosophila,['541'],nan,nan,mutating putative phosphorylation sites in b severely reduces apc2's function in regulating βcat destruction or cell fate in vivo in drosophila,pmc4568445,1,0.1,39,1,39.1
pparγ,protein,,pparg,uniprot,q05274,plasma membrane,go:0005886,rosiglitazone,drug,,,uniprot,p01730,plasma membrane,go:0005886,positive,d,binds,,,,,human,['349'],nan,nan,"rosiglitazone, one of the thiazolidinedione derivatives, is the most potent and selective synthetic ligand of pparγ. it binds to pparγ with a kd of approximately 40 nm and it is known to have marked adipogenic effects on preadipocyte and mesenchymal stem cells in vitro as well as dramatic antidiabetic effects [19]. however, not all of its cellular effects are mediated via pparγ [20, 21]. herein, we show that rosiglitazone increases pparγ protein expression in nsclc in a time- and dose-dependent fashion. note that the concentrations used were consistent with those reported by others. for example, valentiner et al. found that rosiglitazone inhibited the in vitro growth and viability of human neuroblastoma cell lines in a dose-dependent manner showing considerable effects only at high concentrations (10 μm and 100 μm) [22]. in another study, rosiglitazone inhibited both the proliferation and invasiveness of the human adrenocortical cancer cell line h295r in a dose-dependent manner with maximal effects (about 50% inhibition) noted at 20 μm [23].",pmc1892639,1,0.1,39,1,39.1
