Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Score,Source,Statements,Paper IDs,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
src,protein family|protein complex,,,,src,cytoplasm,go:0005737,runx3,protein,,,uniprot,q13761,cytoplasm,go:0005737,positive,i,none,,,,,,"nan,nan","nan,nan","although it is generally difficult to restore the function of a lost tumor suppressor gene , it might be feasible to pharmacologically restore the function of the mislocalized runx3 , because runx3 can be relocalized in the nucleus by an src inhibitor .,although it is generally difficult to restore the function of a lost tumor suppressor gene , it might be feasible to pharmacologically restore the function of the mislocalized runx3 , because runx3 can be relocalized in the nucleus by an src inhibitor .","pmc2843174,pmc2843174",2,1,40,1,42
mtor,protein,,,,p42345,,,mcl-1 protein,protein,,,uniprot,q07820,,,positive,i,amount,,,,,,"nan,nan","nan,nan","25 importantly , we showed that knockdown of mtor or s6k1 downregulates the mcl-1 protein level , which is increased in cisplatin resistant cells .,25 importantly , we showed that knockdown of mtor or s6k1 downregulates the mcl-1 protein level , which is increased in cisplatin resistant cells .","pmc3388235,pmc3388235",2,1,40,1,42
pten,protein,,,,p60484,,,foxo3a,protein,,,uniprot,o43524,,,positive,i,none,,cellosaurus:cvcl_0546,,,,"nan,nan","nan,nan","we concluded that selenite induced pten was associated with the akt/foxo3a/bim pathway and apoptosis in hct116 and sw480 crc cells , which is consistent with the findings from other groups showing that pten directly regulates akt and foxo3a under various circumstances .,we concluded that selenite induced pten was associated with the akt/foxo3a/bim pathway and apoptosis in hct116 and sw480 crc cells , which is consistent with the findings from other groups showing that pten directly regulates akt and foxo3a under various circumstances .","pmc3734838,pmc3734838",2,1,40,1,42
vegf,protein,,,,p15692,,,fak,protein,,,uniprot,q05397,,,positive,i,amount,,,,,uberon:uberon:0002067,"nan,nan","nan,nan","although vegf treatment increased the level of fak associated with integrin beta5 in src +/- control animals ( threefold ) , the formation of this complex was significantly suppressed in src - /- mice ( xref_fig b ) ( 1.1-fold ) .,although vegf treatment increased the level of fak associated with integrin beta5 in src +/- control animals ( threefold ) , the formation of this complex was significantly suppressed in src - /- mice ( xref_fig b ) ( 1.1-fold ) .","pmc2173263,pmc2173263",2,1,40,1,42
egfr-,protein,,,,p00533,plasma membrane,go:0005886,grb2-associated binder 1,protein,,,uniprot,q13480,plasma membrane,go:0005886,positive,i,phosphorylation,,cellosaurus:cvcl_3772,,,,"nan,nan","nan,nan","likewise , the pi3k and akt pathway is activated by ir via either direct or irs mediated recruitment of pi3k , whereas egfr mediated pi3k activation occurs mainly via a more intricate route that involves egfr- and src induced phosphorylation of the grb2 associated binder 1 ( gab1 ) . ++++ the lack of gab1 phosphorylation by egfr leads to phospho-erk changes that are qualitatively similar to the changes induced by the lack of gab1-pip 3 binding ( xref_supplementary ) , whereas the effects of irs depletion are qualitatively similar to the effects of disruption of irs-shp2 interactions ( xref_supplementary ) .,likewise , the pi3k and akt pathway is activated by ir via either direct or irs mediated recruitment of pi3k , whereas egfr mediated pi3k activation occurs mainly via a more intricate route that involves egfr- and src induced phosphorylation of the grb2 associated binder 1 ( gab1 ) . ++++ the lack of gab1 phosphorylation by egfr leads to phospho-erk changes that are qualitatively similar to the changes induced by the lack of gab1-pip 3 binding ( xref_supplementary ) , whereas the effects of irs depletion are qualitatively similar to the effects of disruption of irs-shp2 interactions ( xref_supplementary ) .","pmc2683723,pmc2683723",2,1,40,1,42
src,protein family|protein complex,,,,src,cytoplasm,go:0005737,runx3,protein,,,uniprot,q13761,cytoplasm,go:0005737,positive,d,phosphorylation,,cellosaurus:cvcl_0045,,,,"nan,nan","nan,nan","src phosphorylates multiple tyrosine residues on runx3 . ++++ src kinase phosphorylates runx3 at tyrosine residues and localizes the protein in the cytoplasm * .,src phosphorylates multiple tyrosine residues on runx3 . ++++ src kinase phosphorylates runx3 at tyrosine residues and localizes the protein in the cytoplasm * .","pmc2843174,pmc2843174",2,1,40,1,42
chk2,protein,,,,o96017,,,reggamma,protein,,,uniprot,p61289,,,positive,d,phosphorylation,,cellosaurus:cvcl_0042,,,,"nan,nan","nan,nan","moreover , when we overexpressed reggamma wt or reggamma s247a in control or chk2 silenced u2os cells , we detected an increase in p53 acetylation , upon etoposide , only with the ectopic wild-type protein and in chk2 proficient cells , clearly indicating that sirt1 inhibition by dbc1 requires reggamma phosphorylated on s247 by chk2 .,together , these results indicate that dbc1 and reggamma interact in human cells and that chk2 can phosphorylate a fraction of the total pool of reggamma in human cells on ser 247 .","pmc4245943,pmc4245943",2,1,40,1,42
vegf,protein,,,,p15692,,,fak,protein,,,uniprot,q05397,,,positive,i,none,,,,,,"nan,nan","nan,nan","these findings reveal that vegf promotes a rapid but transient redistribution of fak to focal contacts which parallels its activation kinetics , and the induction of downstream signaling to erk .,these findings reveal that vegf promotes a rapid but transient redistribution of fak to focal contacts which parallels its activation kinetics , and the induction of downstream signaling to erk .","pmc2173263,pmc2173263",2,1,40,1,42
s6k1,protein,,,,p23443,,,eukaryotic translation initiation factor 4b,protein,,,uniprot,p23588,,,positive,d,phosphorylation,,,,,,"nan,nan","nan,nan","eukaryotic translation initiation factor 4b ( eif4b ) is also phosphorylated by s6k1 and this phosphorylation promotes the recruitment of eif4b to eukaryotic initiation factor 4a ( eif4a ) at the translation initiation complex where it functions as a cofactor of eif4a and increases its processivity [ xref_bibr ] .,eukaryotic translation initiation factor 4b ( eif4b ) is also phosphorylated by s6k1 and this phosphorylation promotes the recruitment of eif4b to eukaryotic initiation factor 4a ( eif4a ) at the translation initiation complex where it functions as a cofactor of eif4a and increases its processivity [ xref_bibr ] .","pmc4258317,pmc4258317",2,1,40,1,42
mtor,protein,,,,p42345,,,mnk1,protein,,,uniprot,q9bub5,,,positive,i,none,,,,,,"nan,nan","nan,nan","paradoxically , the inhibition of mtor signaling with rapamycin triggered eif4e phosphorylation as evidenced by the activation of its activator mnk1 and importantly 3-awa abrogated rapamycin 's ability to increase eif4e and mnk1 phosphorylation ( xref_fig ) .,paradoxically , the inhibition of mtor signaling with rapamycin triggered eif4e phosphorylation as evidenced by the activation of its activator mnk1 and importantly 3-awa abrogated rapamycin 's ability to increase eif4e and mnk1 phosphorylation ( xref_fig ) .","pmc4700468,pmc4700468",2,1,40,1,42
gsk3beta,protein,,,,p49841,,,beta-catenin,protein,,,uniprot,p35222,,,positive,i,phosphorylation,,uaz:cvcl_9115,cl:cl:2000042,,,"nan,nan","nan,nan","reconstitution of the gsk3beta ko/gsk3alpha kd mefs with wt ha-gsk3beta reduced the basal level of beta-catenin to the level comparable to wt mefs ( xref_fig , comparing lanes 1 , 5 and 7 ) , likely due to the restoration of gsk3 mediated phosphorylation of beta-catenin . ++++ the loss of functional apc results in less efficient gsk3 ( two isoforms in mammals , gsk3alpha and gsk3beta )-mediated phosphorylation of beta-catenin , leading to reduced degradation of beta-catenin , thus mimicking wnt stimulation .,reconstitution of the gsk3beta ko/gsk3alpha kd mefs with wt ha-gsk3beta reduced the basal level of beta-catenin to the level comparable to wt mefs ( xref_fig , comparing lanes 1 , 5 and 7 ) , likely due to the restoration of gsk3 mediated phosphorylation of beta-catenin . ++++ the loss of functional apc results in less efficient gsk3 ( two isoforms in mammals , gsk3alpha and gsk3beta )-mediated phosphorylation of beta-catenin , leading to reduced degradation of beta-catenin , thus mimicking wnt stimulation .","pmc4558782,pmc4558782",2,1,40,1,42
gsk3beta,protein,,,,p49841,,,beta-catenin,protein,,,uniprot,p35222,,,positive,i,none,,uaz:cvcl_9115,,,,"nan,nan","nan,nan","the results showed that reconstitution of the gsk3beta ko/gsk3alpha kd mefs with wt flag-gsk3alpha or flag-gsk3alpha y279e , but not gsk3alpha y279f mutant restored wnt induced accumulation of beta-catenin ( xref_fig ) .,the results showed that reconstitution of the gsk3beta ko/gsk3alpha kd mefs with wt flag-gsk3alpha or flag-gsk3alpha y279e , but not gsk3alpha y279f mutant restored wnt induced accumulation of beta-catenin ( xref_fig ) .","pmc4558782,pmc4558782",2,1,40,1,42
gsk3beta,protein,,,,p49841,,,beta-catenin,protein,,,uniprot,p35222,,,negative,i,amount,,,,,,"nan,nan","nan,nan","reconstitution of the gsk3beta ko/gsk3alpha kd mefs with wt ha-gsk3beta reduced the basal level of beta-catenin to the level comparable to wt mefs ( xref_fig , comparing lanes 1 , 5 and 7 ) , likely due to the restoration of gsk3 mediated phosphorylation of beta-catenin .,reconstitution of the gsk3beta ko/gsk3alpha kd mefs with wt ha-gsk3beta reduced the basal level of beta-catenin to the level comparable to wt mefs ( xref_fig , comparing lanes 1 , 5 and 7 ) , likely due to the restoration of gsk3 mediated phosphorylation of beta-catenin .","pmc4558782,pmc4558782",2,1,40,1,42
gsk3beta,protein,,,,p49841,cytoplasm,go:0005737,runx2,protein,,,uniprot,q13950,cytoplasm,go:0005737,positive,i,none,,cellosaurus:cvcl_4461,,,,"nan,nan","nan,nan","therefore , in tumor cells exhibiting constitutive activation of the pi3k and akt pathway , by various mechanisms such as ras mutation , pten deletion , pi3k mutation , or receptor tyrosine kinase overexpression , it is conceivable that gsk3beta inactivation will prevent the repression of runx2 transcriptional activity .,therefore , in tumor cells exhibiting constitutive activation of the pi3k and akt pathway , by various mechanisms such as ras mutation , pten deletion , pi3k mutation , or receptor tyrosine kinase overexpression , it is conceivable that gsk3beta inactivation will prevent the repression of runx2 transcriptional activity .","pmc4513933,pmc4513933",2,1,40,1,42
src,protein family|protein complex,,,,src,,,tks4,protein,,,uniprot,a1x283,,,positive,i,phosphorylation,,cellosaurus:cvcl_0045,,,,"nan,nan","nan,nan","these results are in agreement with those illustrated in xref_fig , a and b and support the hypothesis that src induces the interaction between tks4 and noxa1 by phosphorylating the tyr110 of noxa1 and the tyr508 of tks4 , thus increasing nox1 dependent ros generation . ++++ finally , we examined whether src mediated phosphorylation of tks4 on tyr508 had an effect on nox1 dependent ros generation .,these results are in agreement with those illustrated in xref_fig , a and b and support the hypothesis that src induces the interaction between tks4 and noxa1 by phosphorylating the tyr110 of noxa1 and the tyr508 of tks4 , thus increasing nox1 dependent ros generation .","pmc2993755,pmc2993755",2,1,40,1,42
chk2,protein,,,,o96017,,,reggamma,protein,,,uniprot,p61289,,,positive,d,phosphorylation,,,,,,"nan,nan","nan,nan","to determine whether chk2 also phosphorylates reggamma in vivo , cell extracts prepared from etoposide treated or untreated samples , with or without the chk2 inhibitor vrx , were examined with the phos-tag western blot technique . ++++ additionally , we found that reggamma , like chk2 and dbc1-thr454 phosphorylation , is required to increase dbc1-sirt1 binding and sirt1 activity inhibition and that reggamma phosphorylation by chk2 is necessary to increase reggamma-dbc1 binding in response to dna damage .,in accordance with this , we found that , upon dna damage chk2 phosphorylates reggamma on ser247 , both in vitro and in vivo , and that this modification promotes p53 acetylation , puma protein induction and apoptosis .","pmc4245943,pmc4245943",2,1,40,1,42
src,protein family|protein complex,,,,src,,,tks4,protein,,,uniprot,a1x283,,,negative,i,phosphorylation,,,,,,"nan,nan","nan,nan","we show here that the abolishment of src mediated phosphorylation of noxa1 and tks4 blocks their binding , decreases nox1 dependent ros generation , and inhibits the invadopodia formation and ecm degradation .,the authors demonstrated that src mediated phosphorylation of tks4 was reduced when tyr 25 , 373 , and 508 were individually mutated to phenylalanine ( phe ) , and essentially absent when the mutations were combined .","pmc2993755,pmc2993755",2,1,40,1,42
mtor,protein,,,,p42345,,,mcl-1 protein,protein,,,uniprot,q07820,,,positive,i,none,,cellosaurus:cvcl_0060,,,,"nan,nan","nan,nan","xref_bibr , xref_bibr , xref_bibr in addition , inhibition of mtor with rapamycin blocked mcl-1 protein synthesis , but not that of bcl-2 or bcl-xl . ++++ 19 accordingly , we analyzed the mcl-1 protein level in cells treated with mtor sirna .,xref_bibr , xref_bibr , xref_bibr in addition , inhibition of mtor with rapamycin blocked mcl-1 protein synthesis , but not that of bcl-2 or bcl-xl . ++++ 19 accordingly , we analyzed the mcl-1 protein level in cells treated with mtor sirna .","pmc3388235,pmc3388235",2,1,40,1,42
src,protein family|protein complex,,,,src,,,runx3,protein,,,uniprot,q13761,,,positive,d,phosphorylation,,,,,,"nan,nan","nan,nan","these results demonstrate that src not only phosphorylates multiple tyrosine residues on runx3 but also interacts with the tyrosine phosphorylated runx3 .,these results demonstrate that src not only phosphorylates multiple tyrosine residues on runx3 but also interacts with the tyrosine phosphorylated runx3 .","pmc2843174,pmc2843174",2,1,40,1,42
gsk-3beta,protein,,,,p49841,,,sorafenib,chemical,,,pubchem,216239,,,positive,i,none,,,,,,"nan,nan","nan,nan","elimination of gsk-3beta activity increased the activity of sorafenib .,elimination of gsk-3beta activity increased the activity of sorafenib .","pmc4102778,pmc4102778",2,1,40,1,42
gsk-3beta,protein,,,,p49841,,,gli3,protein,,,uniprot,p10071,,,positive,d,phosphorylation,,,,,,"nan,nan","nan,nan","gsk-3beta then phosphorylates gli3 which results in a sufu and gli3 transcriptional repressor .,gsk-3beta then phosphorylates gli3 which results in a sufu and gli3 transcriptional repressor .","pmc4102778,pmc4102778",2,1,40,1,42
chk1,protein,,,,o14757,,,claspin,protein,,,uniprot,q9haw4,,,positive,d,phosphorylation,,,,,,"nan,nan","nan,nan","after dna damage or replication stress claspin is phosphorylated by chk1 , an event that is required for a claspin-chk1 interaction and subsequent full activation of chk1 by atr , in another example of the network nature of the ddr [ xref_bibr - xref_bibr ] .,after dna damage or replication stress claspin is phosphorylated by chk1 , an event that is required for a claspin-chk1 interaction and subsequent full activation of chk1 by atr , in another example of the network nature of the ddr [ xref_bibr - xref_bibr ] .","pmc2954851,pmc2954851",2,1,40,1,42
gsk-3beta,protein,,,,p49841,,,beta-catenin,protein,,,uniprot,p35222,,,positive,i,none,,cellosaurus:cvcl_4461,,,,"nan,nan","nan,nan","in turn , inactivation of gsk-3beta promoted beta-catenin stabilization and signaling [ xref_bibr ] .,in turn , inactivation of gsk-3beta promoted beta-catenin stabilization and signaling [ xref_bibr ] .","pmc4102778,pmc4102778",2,1,40,1,42
src,protein family|protein complex,,,,src,,,runx3,protein,,,uniprot,q13761,,,negative,i,phosphorylation,,,,,,"nan,nan","nan,nan","src mediated tyrosine phosphorylation of runx3 was dramatically decreased by treatment with a protein phosphatase ( lambda-phosphatase ) in the cell lysates ( xref_fig d ) .,src mediated tyrosine phosphorylation of runx3 was dramatically decreased by treatment with a protein phosphatase ( lambda-phosphatase ) in the cell lysates ( xref_fig d ) .","pmc2843174,pmc2843174",2,1,40,1,42
chk2,protein,,,,o96017,,,smrt,protein,,,uniprot,q9y618,,,negative,i,none,,cellosaurus:cvcl_0042,,,,"nan,nan","nan,nan","knock-down of chk2 was able to abrogate the occupancy of smrt on the c-fos promoter , supporting the requirement for chk2 in dna damage dependent co-repressor recruitment ( xref_fig ) .,knock-down of chk2 was able to abrogate the occupancy of smrt on the c-fos promoter , supporting the requirement for chk2 in dna damage dependent co-repressor recruitment ( xref_fig ) .","pmc3656868,pmc3656868",2,1,40,1,42
mtor,protein,,,,p42345.d,other,go:0005764,uvrag,protein,,,uniprot,q9p2y5,other,go:0005764,negative,i,phosphorylation,,,,,,nan,nan,"taken together , the data currently suggest that persistent lysosomal tubulation , caused by loss of mtor mediated uvrag phosphorylation , severely impedes cell survival and that the regeneration of lysosomes following starvation is critical to this process . ++++ as can be seen in fig xref_fig , lamp1 structures stained with lysotracker with approximately equal intensity in either wt or dbla uvrag expressing cells , suggesting global lysosomal acidification was not impaired by loss of mtor mediated uvrag phosphorylation .",pmc4585463,1,1,40,1,41
mtor,protein,,,,p42345,other,go:0019867,hk ii,protein,,,uniprot,p52789,other,go:0019867,positive,d,phosphorylation,,,cl:cl:0002131,,,nan,nan,"therefore , mtor may be able to phosphorylate hk ii and regulate its activity .",pmc4373728,1,1,40,1,41
myr-akt1,protein,,,,p31749,,,il-1alpha,protein,,,uniprot,p01583,,,positive,i,none,,,,,,nan,nan,"the relative levels of secreted il-1alpha , il-1beta and il-8 induced by myr-akt1 and h-ras v12 ( xref_fig ) reflected the mrna expression data ( xref_fig ) .",pmc3325598,1,1,40,1,41
mtor,protein,,,,p42345,,,gab1,protein,,,uniprot,q13480,,,positive,d,phosphorylation,,,,,,nan,nan,"downstream targets of egfr and ir , such as erk , gsk3 ( glycogen synthase kinase 3 ) or mtor ( the mammalian target of rapamycin ) , feedback and phosphorylate gab1 and irs on serine/threonine residues , which disable tyrosine phosphorylation at sites engaging pi3k , grb2 , rasgap or shp2 .",pmc2683723,1,1,40,1,41
mtor,protein,,,,p42345,other,go:0005764 ++++ go:go:0009986 ++++ uniprot:sl-0023,uvrag,protein,,,uniprot,q9p2y5,other,go:0005764 ++++ go:go:0009986 ++++ uniprot:sl-0023,positive,i,phosphorylation,,cellosaurus:cvcl_0042 ++++ uaz:cvcl_9115,,,,nan,nan,"mtor mediated uvrag phosphorylation enhances cell survival following long-term starvation . ++++ taken together , the data currently suggest that persistent lysosomal tubulation , caused by loss of mtor mediated uvrag phosphorylation , severely impedes cell survival and that the regeneration of lysosomes following starvation is critical to this process . ++++ depletion of endogenous uvrag in cells expressing sirna resistant gfp-uvrag ( either wt or dbla ) did not cause any noticeable change in the degradation of egfr upon egf stimulation ( fig xref_fig ) , implying mtor mediated uvrag phosphorylation does not disrupt trafficking to the lysosome or its degradative capacity . ++++ to confirm that mtor can phosphorylate uvrag , we carried out in vitro kinase assays using raptor immunoprecipitation ( ip ) as a source of endogenous mtorc1 complex . ++++ as can be seen in fig xref_fig , lamp1 structures stained with lysotracker with approximately equal intensity in either wt or dbla uvrag expressing cells , suggesting global lysosomal acidification was not impaired by loss of mtor mediated uvrag phosphorylation . ++++ given that our original observation showed that vps34 activity was important in mtor dependent lysosomal tubulation ( fig xref_fig ) , we examined whether mtor phosphorylation of uvrag altered vps34 activity .",pmc4585463,1,1,40,1,41
mtor,protein,,,,p42345,other,go:0005764,vps34,protein,,,uniprot,q8neb9,other,go:0005764,positive,i,none,,,,,,nan,nan,"we also found that mtor inhibition reduced vps34 activity , which is consistent with the previously published work from other groups . ++++ this could suggest that these tubules are different in nature to the alr tubules or that inhibition of the mtor activated vps34 impairs the selectivity mechanism , for example by simply allowing the tubules to persist attached to the originating lysosome .",pmc4585463,1,1,40,1,41
ybx1,protein,,,,p67809,,,eif4g,protein,,,uniprot,q04637,,,negative,i,none,,,cl:cl:0000023,,,nan,nan,"ybx1 has been shown to interact with the 5 ' cap complex and inhibit translation by displacing eif4g . ++++ mammalian yb1 prevents eif4g from binding to eif4e , and blocks initiation of translation .",pmc3771576,1,1,40,1,41
mtor,protein,,,,p42345,,,parp-1,protein,,,uniprot,p09874,,,negative,i,phosphorylation,,cellosaurus:cvcl_0062,,,,nan,nan,"consistent with a previous study , 36 we observed that constitutively active akt1 reduced mtor phosphorylation , likely reflecting the increase in apoptotic cell death , as mtor knockdown increased both akt phosphorylation and parp-1 cleavage upon stimulation with rasfonin .",pmc4720880,1,1,40,1,41
vegf,protein,,,,p15692,,,angiogenesis,biological process,,,go,go:0001525,,,positive,i,none,,,,,,nan,nan,"for example , an autonomously expressed form of fak lacking kinase activity , fak related non kinase , suppresses vegf induced angiogenesis ( unpublished data ) , suggesting that fak may have an essential role in vegf mediated vascular responses .",pmc2173263,1,1,40,1,41
vegf,protein,,,,p15692,,,angiogenesis,biological process,,,go,go:0001525,,,negative,i,none,,,,,,nan,nan,a soluble receptor for vegf ( svegf ) functions as a dominant negative inhibitor of receptor suppresses tumor angiogenesis and enhances apoptosis of cancer cells [ xref_bibr ] .,pmc149420,1,1,40,1,41
mtor,protein,,,,p42345,,,eef2k,protein,,,uniprot,o00418,,,positive,d,phosphorylation,,,,,,nan,nan,"in mammals this process may be mediated in part through mtor dependent phosphorylation of eef2k ( eukaryotic translation elongation factor 2 kinase ) , where mtor inhibition leads to activation of eef2k and induction of autophagy [ xref_bibr ] .",pmc3291999,1,1,40,1,41
mtor,protein,,,,p42345,,,cyclin,protein,,,uniprot,p12004,,,positive,i,none,,cellosaurus:cvcl_0023,,,,nan,nan,"the weight difference at the end of the experiment improved to only 13 % of control ( xref_fig ) , suggesting possible adaptation and better tolerance of the combination treatment , the combination of rad001 and bez235 exerts enhanced effects on suppression of the mtor signaling and downregulation of c-myc and cyclin d1 .",pmc3114848,1,1,40,1,41
vegf,protein,,,,p15692,,,vp,protein,,,uniprot,p01185,,,negative,i,none,,,,,uberon:uberon:0000120 ++++ uberon:uberon:0000479 ++++ uberon:uberon:0002067,nan,nan,"the beta5 deficient mice had a significant decrease in vegf induced vp compared with control littermates ( xref_fig a ) ( p < 0.05 ) , which paralleled the loss of vp observed in src -/- mice . ++++ in combination with the reduction in vegf induced vp ( xref_fig ) and neuronal damage in beta5 -/- mice , these results suggest a link between integrin alphavbeta5 and the src dependent vegf vascular response in vivo . ++++ furthermore , the decrease in vegf induced vp in these beta5 deficient mice was concomitant with a decrease in brain damage after cerebral ischemia ( xref_fig c ) . ++++ although disruption of multiple sfks with src 251 blocks vegf mediated angiogenesis , mice lacking a single sfk showed a selective loss of vegf mediated vp , suggesting that multiple src kinases can contribute to vegf dependent angiogenesis , yet selective sfks are important for vp .",pmc2173263,1,1,40,1,41
mtor,protein,,,,p42345,other,go:0005759,hk ii,protein,,,uniprot,p52789,other,go:0005759,negative,i,none,,cellosaurus:cvcl_0031,,,,nan,nan,"we co-immunoprecipitated hk ii and mnsod in mcf-7 cells treated with rapamycin and/or radiation ( xref_fig ) and found that at 24 h post-irradiation , relocation of mtor to mitochondria can prevent the influx of hk ii into the mitochondrial matrix to form a complex with mnsod .",pmc4373728,1,1,40,1,41
mtor,protein,,,,p42345,other,go:0005737 ++++ go:go:0005634,tfeb,protein,,,uniprot,p19484,other,go:0005737 ++++ go:go:0005634,negative,i,amount,,cellosaurus:cvcl_0030 ++++ cellosaurus:cvcl_0031,,,,nan,nan,"interestingly , total cellular tfeb immunofluorescence appeared strongly increased under torin1 treatment , suggesting that mtor inhibition increased tfeb protein levels . ++++ during the period of 0.5 to 1.5 hours following perturbation , mtor activation decreased tfeb protein levels and increased tfeb cytoplasmic retention . ++++ bulk population results revealed that mtor negatively regulates tfeb protein levels , concomitantly to the regulation of tfeb localization .",pmc4896000,1,1,40,1,41
vegf,protein,,,,p15692,,,vp,protein,,,uniprot,p01185,,,positive,i,none,,,,,uberon:uberon:0000479,nan,nan,"the physiological relevance of this pathway is underscored by the finding that mice lacking the integrin beta5 subunit , or mice deficient in src , have reduced vegf induced vp , suggesting a critical role for integrin alphavbeta5 , together with src kinase activity , in regulating vegf induced vascular responses in vivo . ++++ we have previously shown that src deficiency or blockade of src activity prevents vegf mediated vp , thereby reducing neuronal damage after stroke . ++++ we have previously shown that src deficiency or blockade of src activity prevents vegf mediated vp , thereby reducing neuronal damage after stroke .",pmc2173263,1,1,40,1,41
mtor,protein,,,,p42345,nucleus,go:0005634,tfeb,protein,,,uniprot,p19484,nucleus,go:0005634,negative,i,none,,cellosaurus:cvcl_0031,,,,nan,nan,"while we show that mtor activation maximally inhibits tfeb , mtor inhibition only fractionally activated tfeb . ++++ importantly , mtor inhibition activated tfeb for a limited duration of 1.5 hours , and thereafter the cell population was progressively re-inactivated , with distinct kinetics for torin1 and nutrient deprivation treatments . ++++ mtor inhibition rapidly activates tfeb in a fraction of cells , for a limited duration , with distinct tfeb subpopulation re-inactivation dynamics in response to torin1 vs. nutrient deprivation . ++++ while we show that mtor activation maximally inhibits tfeb , mtor inhibition only fractionally activated tfeb .",pmc4896000,1,1,40,1,41
mtor,protein,,,,p42345,,,vps34,protein,,,uniprot,q8neb9,,,positive,d,phosphorylation,,cellosaurus:cvcl_0042,,,,nan,nan,"given that our original observation showed that vps34 activity was important in mtor dependent lysosomal tubulation ( fig xref_fig ) , we examined whether mtor phosphorylation of uvrag altered vps34 activity .",pmc4585463,1,1,40,1,41
mtor,protein,,,,p42345,,,uvrag,protein,,,uniprot,q9p2y5:[genericmutant],,,positive,d,phosphorylation,,,,,,nan,nan,"however , unlike s550 and s571 , these sites were insensitive to ku treatment and a uvrag mutant with these residues substituted to alanine was still phosphorylated in vitro by mtor , implying that another kinase mediates phosphorylation at these sites ( xref_supplementary ) .",pmc4585463,1,1,40,1,41
myr-akt1,protein,,,,p31749,,,il-8,protein,,,uniprot,p10145,,,positive,i,none,,,,,,nan,nan,"the relative levels of secreted il-1alpha , il-1beta and il-8 induced by myr-akt1 and h-ras v12 ( xref_fig ) reflected the mrna expression data ( xref_fig ) .",pmc3325598,1,1,40,1,41
mtor,protein,,,,p42345,,,tfeb,protein,,,uniprot,p19484,,,positive,i,none,,,,,,nan,nan,"importantly , we found that mtor inactivation failed to maximally activate tfeb in all cells of a cell population .",pmc4896000,1,1,40,1,41
mtor,protein,,,,p42345,,,prr5l,protein,,,uniprot,q6mzq0,,,positive,d,phosphorylation,,,,,,nan,nan,"the significance of the phosphorylation of prr5l by mtor , in particular by mtorc1 , remains to be determined . ++++ prr5l is phosphorylated by mtor in vitro .",pmc2075366,1,1,40,1,41
mtor,protein,,,,p42345,,,mnk,protein,,,uniprot,q04656,,,negative,i,none,,cellosaurus:cvcl_0035,,,,nan,nan,"since mtor inhibitor- induced eif4e phosphorylation is pi3k and mnk dependent , one strategy to improve an mtor inhibitor 's efficacy against cancer is to prevent eif4e phosphorylation by combining an mtor inhibitor with a pi3k inhibitor or a mnk inhibitor .",pmc4700468,1,1,40,1,41
mtor,protein,,,,p42345,,,eif4b,protein,,,uniprot,p23588,,,positive,i,generic_event,,cellosaurus:cvcl_n813,,,uberon:uberon:0000105,nan,nan,"mtor also mediates the phosphorylation of serines 1108 , 1148 , and 1192 in the c-terminus of eif4g ( raught et al , 2000 ) .",pmc2361102,1,1,40,1,41
s6k1,protein,,,,p23443,,,estrogen receptor,protein,,,uniprot,p03372,,,positive,i,phosphorylation,,,,,,nan,nan,s6k1 directly phosphorylates estrogen receptor ( eralpha ) to stimulate its transcriptional activity in breast cancer cell lines [ xref_bibr ] . ++++ s6k1 directly phosphorylates estrogen receptor ( eralpha ) to stimulate its transcriptional activity in breast cancer cell lines [ xref_bibr ] .,pmc4258317,1,1,40,1,41
tp53,protein,,,,p04637,,,gadd45,protein,,,uniprot,p24522,,,positive,i,transcription,,,,,,nan,nan,"gsk-3beta can regulate the activity of the tumor suppressor tp53 , which can modulate gadd45 transcription .",pmc4102778,1,1,40,1,41
tnf-alpha,protein,,,,p01375,,,rig-i,protein,,,uniprot,o95786,,,positive,i,transcription,,,cl:cl:0000169,,,nan,nan,"previous studies indicated that tnf-alpha , a cytokine that regulates innate immune responses , induced the expression of rig-i in endothelial cells .",pmc4923948,1,1,40,1,41
src,protein family|protein complex,,,,src,nucleus,go:0005634,p27 kip1,protein,,,uniprot,p46527,nucleus,go:0005634,positive,d,phosphorylation,,,,,,nan,nan,it phosphorylates p27 kip1 on tyrosine residues and accelerates p27 kip1 proteolysis .,pmc2843174,1,1,40,1,41
src,protein family|protein complex,,,,src,nucleus,go:0005634,ing1,protein,,,uniprot,q9uk53,nucleus,go:0005634,positive,i,none,,,,,,nan,nan,this indicated that src reduced the stability of ing1 significantly and suggested that src induced ing1 destabilization was largely kinase dependent .,pmc3621671,1,1,40,1,41
