Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Score,Source,Statements,Paper IDs,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
il-10,protein,,,,p22301,,,il-6,protein,,,uniprot,p05231,,,negative,i,activation,,,,,,nan,nan,"il-10 not only directly blocks the production of proinflammatory cytokines tnf-Œ± and il-6 by macrophages, but also induces the conversion of inflammatory m1 macrophages into the anti-inflammatory anti-inflammatory m2 macrophages and further enhances efferocytosis [xref_bibr].",pmc5495389,1,0.1,39,1,39.1
il-6,protein,,,,p05231,,,adam17,protein,,,uniprot,p78536,,,positive,i,activation,,,,,,nan,nan,"xref_fig), and we found that tnf-Œ± and il-6 stimulated the secretion of adam17 by monocytes / macrophages detected in the patients with ra in this study (fig.",pmc5251212,1,0.1,39,1,39.1
il-6,protein,,,,p05231,,,cd14,protein,,,uniprot,p08571,,,positive,i,activation,,,,,,nan,nan,gm6001 inhibits sema7a cleavage by 72% when cd14 + cells are activated by il-6 and tnf-Œ±.,pmc5251212,1,0.1,39,1,39.1
il6r,protein,,,,p40189,,,egfr,protein,,,uniprot,p00533,,,positive,i,activation,,,,,,nan,nan,"upon shedding from epithelial cells, il6r and areg activate the shared interleukin receptor gp130 and egfr, respectively, on epithelial cells (autocrine), as well as on underlying myofibroblasts and myeloid cells (paracrine) (burgel and nadel 2008; nechemia ⊚Öê arbely et al.",pmc5002905,1,0.1,39,1,39.1
interleukin-6,protein,,,,p05231,,,adam17,protein,,,uniprot,p78536,,,positive,i,activation,,,,,,nan,nan,interleukin-6 and tumor necrosis factor-Œ± stimulated adam17 secretion in synovial macrophages.,pmc5251212,1,0.1,39,1,39.1
irhom2,protein,,,,q6pjf5,,,tace,protein,,,uniprot,p78536,,,negative,i,inhibition,,,,,,nan,nan,"tfa downregulated expression of irhom2 and inhibited the activity of tace, reducing the levels of tnf Œ± xref_fig).",pmc6130561,1,0.1,39,1,39.1
irhom2,protein,,,,q6pjf5,,,tace,protein,,,uniprot,p78536,,,positive,i,activation,,,,,,nan,nan,the results showed both tfa treatment and irhom2 knockdown in hk2 cells inhibited the mature and the activity of tace induced by ages (xref_fig).,pmc6130561,1,0.1,39,1,39.1
irhom2,protein,,,,q6pjf5,,,tnf,protein,,,uniprot,p01375,,,negative,i,inhibition,,,,,,nan,nan,"targeting irhom2 may reduce inflammation by specifically preventing tnf Œ± release from macrophages, without the side effects of the widely used global tnf Œ±-targeting drugs.",pmc5490636,1,0.1,39,1,39.1
irhom2,protein,,,,q6pjf5,,,tnf,protein,,,uniprot,p01375,,,positive,i,activation,,,,,,nan,nan,"given the role of irhom2 / tace signalling in tnf Œ± secretion, irhom2 may represent an attractive therapeutic target in dn.",pmc6130561,1,0.1,39,1,39.1
fas,protein,,,,p25445,,,apoptosis,bioprocess,,,go,go:0006915,,,positive,i,activation,,,,,,nan,nan,"interestingly, adam17 can also be activated by mitochondrial ros in a src- and pkc independent way via the activation of the p2y receptor by atp in fibroblast [xref_bibr] and fas mediated apoptosis in neutrophils [xref_bibr].",pmc5651112,1,0.1,39,1,39.1
egfr,protein,,,,p00533,,,il6r,protein,,,uniprot,p40189,,,positive,i,activation,,,,,,nan,nan,"additionally, egfr and adam17 were both essential for cs ⊚Öê induced il6r and areg mrna expression (fig.",pmc5002905,1,0.1,39,1,39.1
egfr,protein,,,,p00533,,,differentiation,bioprocess,,,go,go:0030154,,,positive,i,activation,,,,,,nan,nan,"egfr deficiency causes defects in hair follicle development and immature epidermal differentiation with inflammatory skin reactions (xref_bibr; xref_bibr; xref_bibr; xref_bibr; xref_bibr), and anti-egfr therapy in cancer patients commonly induces dermatologic side effects including xerotic itchy skin (xref_bibr).",pmc3371728,1,0.1,39,1,39.1
dlk1,protein,,,,p80370,,,notch1,protein,,,uniprot,p46531,,,positive,i,activation,,,,,,nan,nan,"dll and jag proteins bind to the in-trans expressed notch receptors notch1 ⊚Öì 4 [xref_bibr], a process that can be inhibited by the endogenous inhibitors dlk1 and dlk2 [xref_bibr, xref_bibr].",pmc5741834,1,0.1,39,1,39.1
cftr,protein,,,,p13569,,,egfr,protein,,,uniprot,p00533,,,positive,i,activation,,,,,,nan,nan,we review evidence that congenital cftr deficiency in cf and reduced cftr activity in chronic copd may cause enhanced adam17 / egfr signaling through a defect in glutathione secretion.,pmc5818912,1,0.1,39,1,39.1
cgrp,protein,,,,p80511,,,inflammation,bioprocess,,,go,go:0006954,,,negative,i,activation,,,,,,nan,nan,"small interference rna (sirna) and inhibitors of cgrp, epidermal growth factor receptor (egfr), and extracellular signal regulated kinase 1/2 (erk1/2) were adopted to investigate their effect on ang ii induced inflammation in vsmcs.",pmc6038660,1,0.1,39,1,39.1
crp,protein,,,,p02741,,,gpvi,protein,,,uniprot,q9hcn6,,,positive,i,activation,,,,,,nan,nan,"collagen and the chemically crosslinked collagen ⊚Öê related peptide (crp), a gpvi ⊚Öê specific agonist, both induce shedding of gpvi in suspension assays and require activation of intracellular signalling events including phosphorylation of src family kinases and syk as well as activation of pi ⊚Öê 3 kinase but do not require engagement or outside ⊚Öê in signalling from the integrin Œ± iib Œ≤ 3.",pmc6055504,1,0.1,39,1,39.1
cx3cl1,protein,,,,p78423,,,cx3cr1,protein,,,uniprot,p49238,,,positive,i,activation,,,,,,nan,nan,we further demonstrated that the cx3cl1 soluble peptides released from stimulated hsc induced the activation of the cx3cr1 dependent signalling pathway and promoted chemoattraction of monocytes in vitro.,pmc3828864,1,0.1,39,1,39.1
cxcl8,protein,,,,p10145,,,adam17,protein,,,uniprot,p78536,,,positive,i,activation,,,,,,nan,nan,"furthermore, inhibition of cftr with a small molecule (inh-172) in nci-h292 cells reportedly activates cxcl8 production in an egfr / adam17 dependent way [xref_bibr].",pmc5818912,1,0.1,39,1,39.1
cxcl8,protein,,,,p10145,,,egfr,protein,,,uniprot,p00533,,,positive,i,activation,,,,,,nan,nan,"furthermore, inhibition of cftr with a small molecule (inh-172) in nci-h292 cells reportedly activates cxcl8 production in an egfr / adam17 dependent way [xref_bibr].",pmc5818912,1,0.1,39,1,39.1
cxcl8,protein,,,,p10145,,,inflammation,bioprocess,,,go,go:0006954,,,positive,i,activation,,,,,,nan,nan,"for instance, in airway epithelial cells, adam17 together with egfr induces mrna expression and protein release of cxcl8, a neutrophil chemotactic factor that promotes inflammation [xref_bibr, xref_bibr, xref_bibr].",pmc5818912,1,0.1,39,1,39.1
dlk2,protein,,,,q6uy11,,,notch1,protein,,,uniprot,p46531,,,negative,i,activation,,,,,,nan,nan,"dll and jag proteins bind to the in-trans expressed notch receptors notch1 ⊚Öì 4 [xref_bibr], a process that can be inhibited by the endogenous inhibitors dlk1 and dlk2 [xref_bibr, xref_bibr].",pmc5741834,1,0.1,39,1,39.1
egfr,protein,,,,p00533,,,differentiation,bioprocess,,,go,go:0030154,,,negative,i,inhibition,,,,,,nan,nan,egfr Œþ kc mice have similar epidermal barrier defects and dysregulated keratinocyte differentiation to those of a17 Œþ kc mice.,pmc3371728,1,0.1,39,1,39.1
egf-r,protein,,,,p00533,,,phosphorylate stat3,protein,,,uniprot,p40763,,,positive,d,phosphorylation,,,,,,nan,nan,"this was a result of impaired shedding of egf-r ligands resulting in failure to phosphorylate stat3 via the egf-r and, consequently, in defective regeneration of epithelial cells and breakdown of the intestinal barrier.",pmc2916135,1,0.1,39,1,39.1
egf-r,protein,,,,p00533,,,stat3 phosphorylation,protein,,,uniprot,p40763,,,positive,i,regulation,,,,,,nan,nan,"these results indicated that in adam17 ex/ex mice the proliferative response of intestinal epithelial cells to dss was blocked, presumably as a result of the inability to activate egf-r ⊚Öì mediated stat3 phosphorylation (xref_bibr).",pmc2916135,1,0.1,39,1,39.1
egfr,protein,,,,p00533,,,areg,protein,,,uniprot,p15514,,,positive,i,activation,,,,,,nan,nan,"additionally, egfr and adam17 were both essential for cs ⊚Öê induced il6r and areg mrna expression (fig.",pmc5002905,1,0.1,39,1,39.1
egfr,protein,,,,p00533,,,cf,simplechemical,,,pubchem,6212,,,negative,i,inhibition,,,,,,nan,nan,interventions in the egfr / adam17 pathway may reduce cf and copd lung pathology.,pmc5818912,1,0.1,39,1,39.1
egfr,protein,,,,p00533,,,cf,simplechemical,,,pubchem,6212,,,positive,i,activation,,,,,,nan,nan,"due to the involvement of egfr / adam17 paracrine and autocrine signaling in several lung disorders [xref_bibr, xref_bibr], modulation of adam17 and egfr activation in both copd and cf is important, to keep the balance between anti-inflammatory processes and promotion of inflammation, and also between regeneration and excessive tissue remodeling.",pmc5818912,1,0.1,39,1,39.1
egfr,protein,,,,p00533,,,cs,protein,,,uniprot,o75390,,,positive,i,activation,,,,,,nan,nan,"both egfr and adam17 activity contribute to cs ⊚Öê induced il ⊚Öê 6r and areg protein shedding and to mrna expression, as demonstrated using selective inhibitors (ag1478 and tmi ⊚Öê 2).",pmc5002905,1,0.1,39,1,39.1
egfr,protein,,,,p00533,,,cxcl8,protein,,,uniprot,p10145,,,positive,i,activation,,,,,,nan,nan,"in differentiated primary bronchial epithelial cells (hbec-ali), inhibitors of egfr and of adam17 completely abolished adam17 substrate shedding as well as egfr dependent cxcl8 mrna induction [xref_bibr], illustrating the strong interrelationship between the key elements of the egfr / adam17 axis (xref_fig).",pmc5818912,1,0.1,39,1,39.1
yes,protein,,,,p07947,,,notch3,protein,,,uniprot,q9um47,,,negative,i,activation,,,,,,nan,nan,"in hpah pasmcs, sirna targeting fyn prevented the tnf Œ±-dependent notch1 and notch2 induction and notch3 repression (xref_fig and xref_supplementary) whereas either fyn or yes mediated the repression of notch3 by bmp6 (xref_fig).",pmc5241886,1,0.1,39,1,39.1
