Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Score,Source,Statements,Paper IDs,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
sos,family,,,,sos,,,gab1,protein,uniprot_q13480,,uniprot,q13480,,,positive,i,,,,,,,nan,nan,nan,pmc6202462,1,0.1,39,1,39.1
ros,simplechemical,,,,chebi:26523,,,localization,bioprocess,go_go:0051179,,go,go:0051179,,,negative,i,,,,,,,nan,nan,nan,pmc4396696,1,0.1,39,1,39.1
sos,family,,,,sos,,,mapk,family,be_erk,,be,erk,,,positive,i,,,,,,,nan,nan,nan,pmc6202462,1,0.1,39,1,39.1
sos,family,,,,sos,,,mitogen-activated protein kinase,family,be_mapk,,be,mapk,,,positive,i,,,,,,,nan,nan,nan,pmc6202462,1,0.1,39,1,39.1
pten4a,protein,,,,uaz29244,,,emt,protein,uniprot_o75751,,uniprot,o75751,,,positive,i,,,,,,,nan,nan,nan,pmc4836157,1,0.1,39,1,39.1
srebp1,gene,,,,p36956,,,4ebp1,protein,uniprot_q13541,,uniprot,q13541,,,negative,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
start,family,,,,pf01852,,,α,simplechemical,uaz_uaz00180,,uaz,uaz00180,,,negative,i,,,,,,,nan,nan,nan,pmc5376652,1,0.1,39,1,39.1
pten4a,protein,,,,uaz29244,,,emt,protein,uniprot_o75751,,uniprot,o75751,,,negative,i,,,,,,,nan,nan,nan,pmc4714667,1,0.1,39,1,39.1
ptk6,protein,,,,q13882,,,transcription,bioprocess,go_go:0006351,,go,go:0006351,,,positive,i,,,,,,,nan,nan,nan,pmc5688148,1,0.1,39,1,39.1
stat5,family,,,,stat5,,,4ebp1,protein,uniprot_q13541,,uniprot,q13541,,,negative,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
stradα,gene,,,,uaz29520,,,lkb1,protein,uniprot_q15831,,uniprot,q15831,,,negative,i,,,,,,,nan,nan,nan,pmc5974425,1,0.1,39,1,39.1
tensin,protein,,,,q04205,,,phosphoinositide-3-kinase,protein,uaz_uaz00053,,uaz,uaz00053,,,positive,i,,,,,,,nan,nan,nan,pmc3799284,1,0.1,39,1,39.1
ptk6,protein,,,,q13882,,,src,family,be_src,,be,src,,,negative,i,,,,,,,nan,nan,nan,pmc5688148,1,0.1,39,1,39.1
β-catenin,protein,,,,uaz03114,,,wnt,family,be_wnt,,be,wnt,,,negative,i,,,,,,,nan,nan,nan,pmc5650370,1,0.1,39,1,39.1
integrins,protein,,,,uaz03796,,,phosphoprotein,family,pfam_pf03012,,pfam,pf03012,,,negative,i,,,,,,,nan,nan,nan,pmc4329810,1,0.1,39,1,39.1
glucose,simplechemical,,,,hmdb06564,,,β-casein,protein,uaz_uaz29176,,uaz,uaz29176,,,negative,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
gfp-ferm-pdz2 construct,protein,,,,uaz29518,,,ptpl1,protein,uniprot_q12923,,uniprot,q12923,,,positive,i,,,,,,,nan,nan,nan,pmc5974425,1,0.1,39,1,39.1
gain,family,,,,pf16489,,,proliferation,bioprocess,go_go:0008283,,go,go:0008283,,,negative,i,,,,,,,nan,nan,nan,pmc4854392,1,0.1,39,1,39.1
g-protein,family,,,,g_protein,,,class i pi3ks,protein,uaz_uaz29141,,uaz,uaz29141,,,negative,i,,,,,,,nan,nan,nan,pmc3978343,1,0.1,39,1,39.1
foxo1,protein,,,,q12778,,,p27,protein,uniprot_p40305,,uniprot,p40305,,,negative,i,,,,,,,nan,nan,nan,pmc6046409,1,0.1,39,1,39.1
foxo1,protein,,,,q12778,,,p21,protein,uniprot_p38936,,uniprot,p38936,,,negative,i,,,,,,,nan,nan,nan,pmc6046409,1,0.1,39,1,39.1
foxo1,protein,,,,q12778,,,cell proliferation,bioprocess,go_go:0008283,,go,go:0008283,,,positive,i,,,,,,,nan,nan,nan,pmc6046409,1,0.1,39,1,39.1
fak,protein,,,,q05397,,,tube,protein,uniprot_q9ujt0,,uniprot,q9ujt0,,,negative,i,,,,,,,nan,nan,nan,pmc4854392,1,0.1,39,1,39.1
fak,protein,,,,q05397,,,proliferation,bioprocess,go_go:0008283,,go,go:0008283,,,negative,i,,,,,,,nan,nan,nan,pmc4854392,1,0.1,39,1,39.1
fak,protein,,,,q05397,,,invasion,bioprocess,mesh_d009361,,mesh,d009361,,,negative,i,,,,,,,nan,nan,nan,pmc4854392,1,0.1,39,1,39.1
akt,family,,,,akt,,,histone deacetylase inhibitors,simplechemical,uaz_uaz12014,,uaz,uaz12014,,,positive,i,,,,,,,nan,nan,nan,pmc4351423,1,0.1,39,1,39.1
akt,family,,,,akt,,,invasion,bioprocess,mesh_d009361,,mesh,d009361,,,positive,i,,,,,,,nan,nan,nan,pmc3776978,1,0.1,39,1,39.1
fak,protein,,,,q05397,,,akt,family,be_akt,,be,akt,,,positive,i,,,,,,,nan,nan,nan,pmc6313102,1,0.1,39,1,39.1
esirna,protein,,,,uaz29307,,,proliferation,bioprocess,go_go:0008283,,go,go:0008283,,,negative,i,,,,,,,nan,nan,nan,pmc4933753,1,0.1,39,1,39.1
esirna,protein,,,,uaz29307,,,cell proliferation,bioprocess,go_go:0008283,,go,go:0008283,,,negative,i,,,,,,,nan,nan,nan,pmc4933753,1,0.1,39,1,39.1
akt,family,,,,akt,,,metabolism,bioprocess,go_go:0008152,,go,go:0008152,,,negative,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
glucose,simplechemical,,,,hmdb06564,,,oxidative phosphorylation,bioprocess,go_go:0006119,,go,go:0006119,,,positive,i,,,,,,,nan,nan,nan,pmc4329810,1,0.1,39,1,39.1
glut1,gene,,,,p11166,,,4ebp1,protein,uniprot_q13541,,uniprot,q13541,,,negative,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
akt,family,,,,akt,,,mtorc1/2 inhibitor,simplechemical,uaz_uaz29710,,uaz,uaz29710,,,positive,i,,,,,,,nan,nan,nan,pmc4945751,1,0.1,39,1,39.1
grb2,protein,,,,p62993,,,gab1,protein,uniprot_q13480,,uniprot,q13480,,,positive,i,,,,,,,nan,nan,nan,pmc6202462,1,0.1,39,1,39.1
ly294002,simplechemical,,,,3973,,,β-catenin,protein,uaz_uaz03114,,uaz,uaz03114,,,positive,i,,,,,,,nan,nan,nan,pmc5650370,1,0.1,39,1,39.1
lactose,simplechemical,,,,440995,,,prl,protein,uniprot_p01236,,uniprot,p01236,,,negative,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
lactose,simplechemical,,,,440995,,,pi3k-akt,family,be_akt,,be,akt,,,negative,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
ko,simplechemical,,,,25113109,,,result,simplechemical,pubchem_4594,,pubchem,4594,,,negative,i,,,,,,,nan,nan,nan,pmc3978343,1,0.1,39,1,39.1
janus kinase 2,protein,,,,o60674,,,prl,protein,uniprot_p01236,,uniprot,p01236,,,negative,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
psa,protein,,,,p07288,,,pc,protein,uniprot_o00592,,uniprot,o00592,,,positive,i,,,,,,,nan,nan,nan,pmc3723640,1,0.1,39,1,39.1
integrin,protein,,,,p08648,,,focal adhesions,bioprocess,go_go:0051894,,go,go:0051894,,,negative,i,,,,,,,nan,nan,nan,pmc3978343,1,0.1,39,1,39.1
integrin,protein,,,,p08648,,,cell migration,bioprocess,go_go:0016477,,go,go:0016477,,,negative,i,,,,,,,nan,nan,nan,pmc6025732,1,0.1,39,1,39.1
insulin,protein,,,,p01308,,,glut4,protein,uniprot_p14672,,uniprot,p14672,,,negative,i,,,,,,,nan,nan,nan,pmc6046409,1,0.1,39,1,39.1
insulin,protein,,,,p01308,,,akt,family,be_akt,,be,akt,,,negative,i,,,,,,,nan,nan,nan,pmc6046409,1,0.1,39,1,39.1
htert,protein,,,,uaz11551,,,bmi1,protein,uniprot_p35226,,uniprot,p35226,,,negative,i,,,,,,,nan,nan,nan,pmc2777864,1,0.1,39,1,39.1
hdac,family,,,,hdac,,,scg3,protein,uniprot_q8wxd2,,uniprot,q8wxd2,,,positive,i,,,,,,,nan,nan,nan,pmc4351423,1,0.1,39,1,39.1
gy,simplechemical,,,,92829,,,h2ax,protein,uniprot_p16104,,uniprot,p16104,,,negative,i,,,,,,,nan,nan,nan,pmc5650370,1,0.1,39,1,39.1
grb2,protein,,,,p62993,,,mitogen-activated protein kinase,family,be_mapk,,be,mapk,,,positive,i,,,,,,,nan,nan,nan,pmc6202462,1,0.1,39,1,39.1
grb2,protein,,,,p62993,,,mapk,family,be_erk,,be,erk,,,positive,i,,,,,,,nan,nan,nan,pmc6202462,1,0.1,39,1,39.1
elf5,protein,,,,q9ukw6,,,impact,protein,uniprot_q9p2x3,,uniprot,q9p2x3,,,negative,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
eif4ebp1,protein,,,,q13541,,,translation,bioprocess,go_go:0006412,,go,go:0006412,,,negative,i,,,,,,,nan,nan,nan,pmc4329810,1,0.1,39,1,39.1
egf,protein,,,,p01133,,,egfr,protein,uniprot_p00533,,uniprot,p00533,,,negative,i,,,,,,,nan,nan,nan,pmc3723640,1,0.1,39,1,39.1
eg5,protein,,,,p52732,,,pole,protein,uniprot_q07864,,uniprot,q07864,,,negative,i,,,,,,,nan,nan,nan,pmc4980451,1,0.1,39,1,39.1
atxn3,protein,,,,p54252,,,transcription,bioprocess,go_go:0006351,,go,go:0006351,,,positive,i,,,,,,,nan,nan,nan,pmc4351423,1,0.1,39,1,39.1
atxn3,protein,,,,p54252,,,machado-joseph disease,protein,uaz_uaz29129,,uaz,uaz29129,,,negative,i,,,,,,,nan,nan,nan,pmc4351423,1,0.1,39,1,39.1
atra,simplechemical,,,,44795,,,pml,protein,uniprot_p29590,,uniprot,p29590,,,negative,i,,,,,,,nan,nan,nan,pmc4396696,1,0.1,39,1,39.1
arsenic trioxide,simplechemical,,,,545,,,pml,protein,uniprot_p29590,,uniprot,p29590,,,positive,i,,,,,,,nan,nan,nan,pmc4691678,1,0.1,39,1,39.1
arf,protein,,,,q8n726,,,p16 ink4a,protein,uniprot_p42771,,uniprot,p42771,,,positive,i,,,,,,,nan,nan,nan,pmc2777864,1,0.1,39,1,39.1
apoptosis,bioprocess,,,,go:0006915,,,lactacystin,protein,uaz_uaz08299,,uaz,uaz08299,,,negative,i,,,,,,,nan,nan,nan,pmc3978343,1,0.1,39,1,39.1
apoptosis,bioprocess,,,,go:0006915,,,injury,bioprocess,go_go:0090303,,go,go:0090303,,,negative,i,,,,,,,nan,nan,nan,pmc3606387,1,0.1,39,1,39.1
aph,protein,,,,p13798,,,brdu,simplechemical,pubchem_6035,,pubchem,6035,,,positive,i,,,,,,,nan,nan,nan,pmc4499867,1,0.1,39,1,39.1
anti-bmi1 antibody,protein,,,,uaz28884,,,bmi1,protein,uniprot_p35226,,uniprot,p35226,,,positive,i,,,,,,,nan,nan,nan,pmc2777864,1,0.1,39,1,39.1
akt,family,,,,akt,,,voltage dependent anion channel,family,pfam_pf03595,,pfam,pf03595,,,negative,i,,,,,,,nan,nan,nan,pmc6046409,1,0.1,39,1,39.1
akt,family,,,,akt,,,srebp,protein,uaz_uaz27815,,uaz,uaz27815,,,positive,i,,,,,,,nan,nan,nan,pmc6046409,1,0.1,39,1,39.1
akt,family,,,,akt,,,srebp,protein,uaz_uaz27815,,uaz,uaz27815,,,negative,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
akt,family,,,,akt,,,smc,family,interpro_ipr024704,,interpro,ipr024704,,,positive,i,,,,,,,nan,nan,nan,pmc3606387,1,0.1,39,1,39.1
akt,family,,,,akt,,,result,simplechemical,pubchem_4594,,pubchem,4594,,,negative,i,,,,,,,nan,nan,nan,pmc3978343,1,0.1,39,1,39.1
akt,family,,,,akt,,,proliferation,bioprocess,go_go:0008283,,go,go:0008283,,,negative,i,,,,,,,nan,nan,nan,pmc4396696,1,0.1,39,1,39.1
bad,protein,,,,q92934,,,cell survival,bioprocess,mesh_d002470,,mesh,d002470,,,negative,i,,,,,,,nan,nan,nan,pmc6046409,1,0.1,39,1,39.1
bcl-2,protein,,,,p10415,,,cell death,bioprocess,go_go:0008219,,go,go:0008219,,,positive,i,,,,,,,nan,nan,nan,pmc4329810,1,0.1,39,1,39.1
bcr-abl,protein,,,,uaz00142,,,hausp,protein,uniprot_q93009,,uniprot,q93009,,,negative,i,,,,,,,nan,nan,nan,pmc4691678,1,0.1,39,1,39.1
de,simplechemical,,,,151403,,,e-cadherin,protein,uniprot_p12830,,uniprot,p12830,,,positive,i,,,,,,,nan,nan,nan,pmc4836157,1,0.1,39,1,39.1
eg5,protein,,,,p52732,,,kinesin-5,family,uaz_uaz29737,,uaz,uaz29737,,,negative,i,,,,,,,nan,nan,nan,pmc4980451,1,0.1,39,1,39.1
drosha,protein,,,,q9nrr4,,,metabolism,bioprocess,go_go:0008152,,go,go:0008152,,,negative,i,,,,,,,nan,nan,nan,pmc4933753,1,0.1,39,1,39.1
dna repair,bioprocess,,,,go:0006281,,,hr,protein,uniprot_o43593,,uniprot,o43593,,,negative,i,,,,,,,nan,nan,nan,pmc4499867,1,0.1,39,1,39.1
dgcr8,protein,,,,q8wyq5,,,metabolism,bioprocess,go_go:0008152,,go,go:0008152,,,negative,i,,,,,,,nan,nan,nan,pmc4933753,1,0.1,39,1,39.1
de,simplechemical,,,,151403,,,twist,protein,uniprot_q15672,,uniprot,q15672,,,positive,i,,,,,,,nan,nan,nan,pmc4836157,1,0.1,39,1,39.1
de,simplechemical,,,,151403,,,fibronectin,protein,uniprot_p02751,,uniprot,p02751,,,positive,i,,,,,,,nan,nan,nan,pmc4836157,1,0.1,39,1,39.1
cyclin,gene,,,,p12004,,,4ebp1,protein,uniprot_q13541,,uniprot,q13541,,,negative,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
bcr-abl,protein,,,,uaz00142,,,phosphatase,family,pfam_pf15698,,pfam,pf15698,,,positive,i,,,,,,,nan,nan,nan,pmc4691678,1,0.1,39,1,39.1
ckii,protein,,,,p28020,,,apoptosis,bioprocess,go_go:0006915,,go,go:0006915,,,positive,i,,,,,,,nan,nan,nan,pmc4691678,1,0.1,39,1,39.1
caspases,family,,,,caspase,,,cell survival,bioprocess,mesh_d002470,,mesh,d002470,,,negative,i,,,,,,,nan,nan,nan,pmc6046409,1,0.1,39,1,39.1
brefeldin a,simplechemical,,,,5287620,,,lclpten-l,protein,uaz_uaz29755,,uaz,uaz29755,,,positive,i,,,,,,,nan,nan,nan,pmc5725211,1,0.1,39,1,39.1
bmi1,protein,,,,p35226,,,pi3k-akt,family,be_akt,,be,akt,,,negative,i,,,,,,,nan,nan,nan,pmc2777864,1,0.1,39,1,39.1
bmi1,protein,,,,p35226,,,htert promoter,protein,uaz_uaz28885,,uaz,uaz28885,,,negative,i,,,,,,,nan,nan,nan,pmc2777864,1,0.1,39,1,39.1
bmi1,protein,,,,p35226,,,fig,protein,uniprot_q9hd26,,uniprot,q9hd26,,,negative,i,,,,,,,nan,nan,nan,pmc2777864,1,0.1,39,1,39.1
mapk,family,,,,erk,,,4ebp1,protein,uniprot_q13541,,uniprot,q13541,,,negative,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
mapk,family,,,,erk,,,protein,protein,uaz_uaz00030,,uaz,uaz00030,,,negative,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
mbh,protein,,,,uaz06920,,,pten-l,protein,uaz_uaz29191,,uaz,uaz29191,,,positive,i,,,,,,,nan,nan,nan,pmc4700475,1,0.1,39,1,39.1
phosphatase,family,,,,pf15698,,,ampar,family,be_gria,,be,gria,,,negative,i,,,,,,,nan,nan,nan,pmc3978343,1,0.1,39,1,39.1
"pi(3,4,5)p3",simplechemical,,,,ua-bp-sc-00371,,,pi3-kinase,protein,be_pi3k,,be,pi3k,,,positive,i,,,,,,,nan,nan,nan,pmc3978343,1,0.1,39,1,39.1
phosphoprotein,family,,,,pf03012,,,cell migration,bioprocess,go_go:0016477,,go,go:0016477,,,positive,i,,,,,,,nan,nan,nan,pmc4329810,1,0.1,39,1,39.1
phosphatidylinositol-3-kinase,protein,,,,pi3k,,,cell proliferation,bioprocess,go_go:0008283,,go,go:0008283,,,negative,i,,,,,,,nan,nan,nan,pmc4301912,1,0.1,39,1,39.1
phosphatidylinositol-3-kinase,protein,,,,pi3k,,,apoptosis,bioprocess,go_go:0006915,,go,go:0006915,,,negative,i,,,,,,,nan,nan,nan,pmc4301912,1,0.1,39,1,39.1
phosphatidylinositol,simplechemical,,,,53477912,,,phosphatidylinositol,simplechemical,pubchem_53477912,,pubchem,53477912,,,positive,i,,,,,,,nan,nan,nan,pmc6202462,1,0.1,39,1,39.1
phosphatidylinositol,simplechemical,,,,53477912,,,akt,family,be_akt,,be,akt,,,positive,i,,,,,,,nan,nan,nan,pmc6202462,1,0.1,39,1,39.1
phosphatidylinositol,simplechemical,,,,53477912,,,adhesion,bioprocess,go_go:0007155,,go,go:0007155,,,positive,i,,,,,,,nan,nan,nan,pmc6025732,1,0.1,39,1,39.1
phosphatase,family,,,,pf15698,,,tumor microenvironment,bioprocess,mesh_d059016,,mesh,d059016,,,positive,i,,,,,,,nan,nan,nan,pmc4836157,1,0.1,39,1,39.1
phosphatase,family,,,,pf15698,,,tgfβ,family,uaz_uaz00333,,uaz,uaz00333,,,negative,i,,,,,,,nan,nan,nan,pmc4714667,1,0.1,39,1,39.1
phosphatase,family,,,,pf15698,,,ptk6,protein,uniprot_q13882,,uniprot,q13882,,,positive,i,,,,,,,nan,nan,nan,pmc5688148,1,0.1,39,1,39.1
phosphatase,family,,,,pf15698,,,ptenb,protein,uaz_uaz29280,,uaz,uaz29280,,,negative,i,,,,,,,nan,nan,nan,pmc4743836,1,0.1,39,1,39.1
phosphatase,family,,,,pf15698,,,pi3k-akt,family,be_akt,,be,akt,,,positive,i,,,,,,,nan,nan,nan,pmc6485588,1,0.1,39,1,39.1
phosphatase,family,,,,pf15698,,,phosphoinositide-3-kinase,protein,uaz_uaz00053,,uaz,uaz00053,,,positive,i,,,,,,,nan,nan,nan,pmc3799284,1,0.1,39,1,39.1
phosphatase,family,,,,pf15698,,,phosphatidylinositol,simplechemical,pubchem_53477912,,pubchem,53477912,,,positive,i,,,,,,,nan,nan,nan,pmc5688148,1,0.1,39,1,39.1
phosphatase,family,,,,pf15698,,,emt,protein,uniprot_o75751,,uniprot,o75751,,,positive,i,,,,,,,nan,nan,nan,pmc4836157,1,0.1,39,1,39.1
akt,family,,,,akt,,,bmi1,protein,uniprot_p35226,,uniprot,p35226,,,negative,i,,,,,,,nan,nan,nan,pmc2777864,1,0.1,39,1,39.1
akt,family,,,,akt,,,angiogenesis,bioprocess,go_go:0001525,,go,go:0001525,,,negative,i,,,,,,,nan,nan,nan,pmc3775430,1,0.1,39,1,39.1
pi3k-akt,family,,,,akt,,,differentiation,bioprocess,go_go:0030154,,go,go:0030154,,,negative,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
prl,protein,,,,p01236,,,proteins,protein,uniprot_p27392,,uniprot,p27392,,,negative,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
protein genes,gene,,,,uaz29179,,,jak2-stat5,protein,uaz_uaz29186,,uaz,uaz29186,,,negative,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
proliferation,bioprocess,,,,go:0008283,,,pdgf,family,be_pdgf,,be,pdgf,,,positive,i,,,,,,,nan,nan,nan,pmc3606387,1,0.1,39,1,39.1
prmt9,protein,,,,q6p2p2,,,translation,bioprocess,go_go:0006412,,go,go:0006412,,,positive,i,,,,,,,nan,nan,nan,pmc5688649,1,0.1,39,1,39.1
prlr,gene,,,,o75365,,,4ebp1,protein,uniprot_q13541,,uniprot,q13541,,,negative,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
prl,protein,,,,p01236,,,β-casein,protein,uaz_uaz29176,,uaz,uaz29176,,,negative,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
akt,family,,,,akt,,,"1,3-bis(2-chloroethyl)-1-nitrosourea",simplechemical,pubchem_2578,,pubchem,2578,,,negative,i,,,,,,,nan,nan,nan,pmc4515857,1,0.1,39,1,39.1
prl,protein,,,,p01236,,,elf5,protein,uniprot_q9ukw6,,uniprot,q9ukw6,,,negative,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
pi3ks,protein,,,,uaz04466,,,phosphatidylinositol,simplechemical,pubchem_53477912,,pubchem,53477912,,,negative,i,,,,,,,nan,nan,nan,pmc3978343,1,0.1,39,1,39.1
ppar,gene,,,,q07869,,,4ebp1,protein,uniprot_q13541,,uniprot,q13541,,,negative,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
pka,protein,,,,pka,,,camp,protein,uniprot_p49913,,uniprot,p49913,,,negative,i,,,,,,,nan,nan,nan,pmc6046409,1,0.1,39,1,39.1
akt,family,,,,akt,,,4ebp1,protein,uniprot_q13541,,uniprot,q13541,,,negative,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
pip,protein,,,,o95861,,,proliferation,bioprocess,go_go:0008283,,go,go:0008283,,,negative,i,,,,,,,nan,nan,nan,pmc4515857,1,0.1,39,1,39.1
pip,protein,,,,o95861,,,cellular growth,bioprocess,go_go:0016049,,go,go:0016049,,,negative,i,,,,,,,nan,nan,nan,pmc4515857,1,0.1,39,1,39.1
pip,protein,,,,o95861,,,apoptosis,bioprocess,go_go:0006915,,go,go:0006915,,,positive,i,,,,,,,nan,nan,nan,pmc4515857,1,0.1,39,1,39.1
phosphatase,family,,,,pf15698,,,angiogenesis,bioprocess,go_go:0001525,,go,go:0001525,,,negative,i,,,,,,,nan,nan,nan,pmc4854392,1,0.1,39,1,39.1
pakt,protein,,,,p54644,,,p27,protein,uniprot_p40305,,uniprot,p40305,,,positive,i,,,,,,,nan,nan,nan,pmc3723640,1,0.1,39,1,39.1
mdm2-mdmx complexes,protein,,,,uaz29825,,,p53,protein,uniprot_p04637,,uniprot,p04637,,,positive,i,,,,,,,nan,nan,nan,pmc6046409,1,0.1,39,1,39.1
akt,family,,,,akt,,,cell cycle,bioprocess,go_go:0007049,,go,go:0007049,,,negative,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
akt,family,,,,akt,,,fatty acid synthase,protein,uniprot_p49327,,uniprot,p49327,,,negative,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
mtor,gene,,,,p42345,,,p70 s6k1,protein,uniprot_p23443,,uniprot,p23443,,,negative,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
mtor,gene,,,,p42345,,,4ebp1,protein,uniprot_q13541,,uniprot,q13541,,,positive,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
mtor,gene,,,,p42345,,,4ebp1,protein,uniprot_q13541,,uniprot,q13541,,,negative,i,,,,,,,nan,nan,nan,pmc4092105,1,0.1,39,1,39.1
mrna 3′utr,protein,,,,uaz29312,,,hippo,protein,uaz_uaz15543,,uaz,uaz15543,,,negative,i,,,,,,,nan,nan,nan,pmc4933753,1,0.1,39,1,39.1
akt,family,,,,akt,,,hexokinase,family,pfam_pf03727,,pfam,pf03727,,,negative,i,,,,,,,nan,nan,nan,pmc6046409,1,0.1,39,1,39.1
mpp+,protein,,,,uaz29154,,,death,family,pfam_pf00531,,pfam,pf00531,,,negative,i,,,,,,,nan,nan,nan,pmc3978343,1,0.1,39,1,39.1
mir-543,protein,,,,uaz29459,,,prmt9,protein,uniprot_q6p2p2,,uniprot,q6p2p2,,,negative,i,,,,,,,nan,nan,nan,pmc5688649,1,0.1,39,1,39.1
mir-543,protein,,,,uaz29459,,,cell growth,bioprocess,go_go:0016049,,go,go:0016049,,,negative,i,,,,,,,nan,nan,nan,pmc5688649,1,0.1,39,1,39.1
mir-30a inhibitor,simplechemical,,,,uaz29468,,,cell proliferation,bioprocess,go_go:0008283,,go,go:0008283,,,positive,i,,,,,,,nan,nan,nan,pmc5688649,1,0.1,39,1,39.1
mir-214,protein,,,,uaz26910,,,cisplatin,simplechemical,pubchem_441203,,pubchem,441203,,,negative,i,,,,,,,nan,nan,nan,pmc4515857,1,0.1,39,1,39.1
mir-214,protein,,,,uaz26910,,,cell survival,bioprocess,mesh_d002470,,mesh,d002470,,,negative,i,,,,,,,nan,nan,nan,pmc4515857,1,0.1,39,1,39.1
mir-21,protein,,,,uaz10720,,,cyld,protein,uniprot_q9nqc7,,uniprot,q9nqc7,,,positive,i,,,,,,,nan,nan,nan,pmc4515857,1,0.1,39,1,39.1
mir-153,protein,,,,uaz10728,,,proliferation,bioprocess,go_go:0008283,,go,go:0008283,,,negative,i,,,,,,,nan,nan,nan,pmc4515857,1,0.1,39,1,39.1
mdv3100,simplechemical,,,,15951529,,,ar,protein,uniprot_p10275,,uniprot,p10275,,,positive,i,,,,,,,nan,nan,nan,pmc3775430,1,0.1,39,1,39.1
mtorc1,protein,,,,mtorc1,,,translation,bioprocess,go_go:0006412,,go,go:0006412,,,negative,i,,,,,,,nan,nan,nan,pmc4945751,1,0.1,39,1,39.1
mtorc1/2 inhibitor,simplechemical,,,,uaz29710,,,akt,family,be_akt,,be,akt,,,negative,i,,,,,,,nan,nan,nan,pmc4945751,1,0.1,39,1,39.1
mtorc1/2 inhibitor,simplechemical,,,,uaz29710,,,cell death,bioprocess,go_go:0008219,,go,go:0008219,,,positive,i,,,,,,,nan,nan,nan,pmc4945751,1,0.1,39,1,39.1
p110,family,,,,pi3k_p110,,,rho,protein,uniprot_p08100,,uniprot,p08100,,,positive,i,,,,,,,nan,nan,nan,pmc3978343,1,0.1,39,1,39.1
p21,protein,,,,p38936,,,cell cycle,bioprocess,go_go:0007049,,go,go:0007049,,,positive,i,,,,,,,nan,nan,nan,pmc6046409,1,0.1,39,1,39.1
p16 ink4a,protein,,,,p42771,,,htert,protein,uaz_uaz11551,,uaz,uaz11551,,,positive,i,,,,,,,nan,nan,nan,pmc2777864,1,0.1,39,1,39.1
akt,family,,,,akt,,,cell proliferation,bioprocess,go_go:0008283,,go,go:0008283,,,positive,i,,,,,,,nan,nan,nan,pmc5070632,1,0.1,39,1,39.1
p14 arf,gene,,,,q8n726,,,htert,protein,uaz_uaz11551,,uaz,uaz11551,,,positive,i,,,,,,,nan,nan,nan,pmc2777864,1,0.1,39,1,39.1
p130cas,protein,,,,p56945,,,metastasis,bioprocess,mesh_d009362,,mesh,d009362,,,positive,i,,,,,,,nan,nan,nan,pmc6313102,1,0.1,39,1,39.1
p130cas,protein,,,,p56945,,,infiltration,bioprocess,mesh_d009361,,mesh,d009361,,,positive,i,,,,,,,nan,nan,nan,pmc6313102,1,0.1,39,1,39.1
p-rex2a,protein,,,,uaz29162,,,phosphatase,family,pfam_pf15698,,pfam,pf15698,,,positive,i,,,,,,,nan,nan,nan,pmc3978343,1,0.1,39,1,39.1
mtorc2,protein,,,,mtorc2,,,egfrviii,protein,uaz_uaz20968,,uaz,uaz20968,,,negative,i,,,,,,,nan,nan,nan,pmc4945751,1,0.1,39,1,39.1
