index,Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Score,Source,Statements,Paper IDs,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
43,atm,protein,,,,q13315,,,rpa32,protein,,,uniprot,p15927,,,positive,d,phosphorylation,,,,,,nan,nan,"rpa32 is phosphorylated at t21 and s33 by atm , atr , and dna-pk [ xref_bibr ] .",pmc2954851,1,1,40,1,41
291,erk1,protein,,,,p27361,,,rhoa,protein,,,uniprot,p61586,,,positive,d,phosphorylation,,,,,,nan,nan,"using affinity purified recombinant his tagged fusion proteins , we showed by in vitro erk kinase assay that rhoa , rac1 , and cdc42 were all phosphorylated by the activated erk1 .",pmc4729484,1,1,40,1,41
293,erk2,protein,,,,p28482,,,fbw7,protein,,,uniprot,q969h0,,,negative,i,ubiquitination,,,,,,nan,nan,"moreover , depletion of endogenous erk1 and erk2 by sirna transfection or trametinib treatment significantly reduced the ubiquitination of fbw7 ( xref_fig and xref_fig ) , indicating an important role for erk kinase in regulating fbw7 ubiquitination .",pmc4423074,1,1,40,1,41
209,chk2,protein,,,,o96017,other,go:0005657,cdc25c,protein,,,uniprot,p30307,other,go:0005657,negative,i,none,,cellosaurus:cvcl_0031,,,,nan,nan,"as chk2 inactivates cdc25c via phosphorylation of cdc25c s216 , resulting in g2/m arrest [ xref_bibr , xref_bibr , xref_bibr ] , knockdown of either erk1 or erk2 reduced etop induced cdc25c s216 phosphorylation and significantly compromised etop induced g2/m arrest in mcf7 cells [ xref_bibr ] .",pmc3330700,1,1,40,1,41
39,atm,protein,,,,q13315,,,mdmx,protein,,,uniprot,o15151,,,positive,d,phosphorylation,,,,,,nan,nan,"atm phosphorylates mdmx on s403 which leads to its ubiquitination and degradation [ xref_bibr ] whereas chk2 phosphorylates mdmx on s367 and s342 which promotes 14-3-3 binding and degradation of mdmx [ xref_bibr , xref_bibr ] .",pmc2954851,1,1,40,1,41
37,atm,protein,,,,q13315,,,kap-1,protein,,,uniprot,q13263,,,positive,d,phosphorylation,,,,,,nan,nan,"to relax chromatin atm phosphorylates kap-1 at ser824 , disrupting the complex between kap-1 and the nucleosome remodeler protein ( chd3 ) and allowing chd3 to be removed or to dissociate from heterochromatin .",pmc4296918,1,1,40,1,41
210,chk2,protein,,,,o96017,other,go:0005657,dual specificity protein kinase ttk,protein,,,uniprot,p33981,other,go:0005657,positive,d,phosphorylation,,cellosaurus:cvcl_c111,cl:cl:0000255,,,nan,nan,"finally , chk2 phosphorylates and stabilizes the dual specificity protein kinase ttk and hmps1 , promoting g2/m arrest by an unknown mechanism .",pmc4296918,1,1,40,1,41
211,chk2,protein,,,,o96017,other,go:0005657,strap,protein,,,uniprot,q8n0z6,other,go:0005657,positive,d,phosphorylation,,cellosaurus:cvcl_c111,cl:cl:0000255,,,nan,nan,"in the second , atm phosphorylates the serine/threonine kinase receptor associated protein strap , a p53 cofactor , promoting its nuclear localization , whereas strap phosphorylation by chk2 augments its stability , inducing a p53 dependent g2/m arrest .",pmc4296918,1,1,40,1,41
257,egf,protein,,,,p01133,,,mcl-1,protein,,,uniprot,q07820,,,positive,i,none,,,cl:cl:0000066,,uberon:uberon:0000479,nan,nan,"however , it has been shown that nf-kappab is required for egf induced mcl-1 induction , suggesting that the ikk-nf-kappab pathway plays a role in mcl-1 expression or stability .",pmc3355968,1,1,40,1,41
73,bcl-2,protein,,,,p10415,mitochondria,go:0005739,bak,protein,,,uniprot,q16611,mitochondria,go:0005739,positive,i,none,,,,,,nan,nan,"anti-apoptotic bcl-2 family proteins , which include bcl-2 , bcl-xl , and mcl-1 , prevent apoptotic cell death by inhibiting the activation and channel formation of bax and bak .",pmc3355968,1,1,40,1,41
74,bcl-2,protein,,,,p10415,mitochondria,go:0005739,bax,protein,,,uniprot,q07812,mitochondria,go:0005739,positive,i,none,,,,,,nan,nan,"anti-apoptotic bcl-2 family proteins , which include bcl-2 , bcl-xl , and mcl-1 , prevent apoptotic cell death by inhibiting the activation and channel formation of bax and bak .",pmc3355968,1,1,40,1,41
76,bcl-2,protein,,,,p10415,,,bcl-x l,protein,,,uniprot,q07817,,,negative,i,none,,,,,,nan,nan,"recent studies have demonstrated that bad , a typical pro apoptotic protein of bcl-2 family , binds with its bh3 domain to both bcl-2 and bcl-x l but mediates its pro apoptotic functions through inhibition of bcl-x l , but not bcl-2 [ xref_bibr ] .",pmc149420,1,1,40,1,41
286,epidermal growth factor,protein,,,,p01133,,,sp-a,protein,,,uniprot,p48023,,,positive,i,none,,cellosaurus:cvcl_1561,cl:cl:0000082,,,nan,nan,"epidermal growth factor , which binds to the same receptor as transforming growth factor-alpha , increases sp-a content in human fetal lung [ xref_bibr ] .",pmc150512,1,1,40,1,41
282,egfr-,protein,,,,p00533,plasma membrane,go:0005886,grb2-associated binder 1,protein,,,uniprot,q13480,plasma membrane,go:0005886,positive,i,phosphorylation,,cellosaurus:cvcl_3772,,,,nan,nan,"likewise , the pi3k and akt pathway is activated by ir via either direct or irs mediated recruitment of pi3k , whereas egfr mediated pi3k activation occurs mainly via a more intricate route that involves egfr- and src induced phosphorylation of the grb2 associated binder 1 ( gab1 ) . ++++ the lack of gab1 phosphorylation by egfr leads to phospho-erk changes that are qualitatively similar to the changes induced by the lack of gab1-pip 3 binding ( xref_supplementary ) , whereas the effects of irs depletion are qualitatively similar to the effects of disruption of irs-shp2 interactions ( xref_supplementary ) .",pmc2683723,1,1,40,1,41
278,egfr,protein,,,,p00533,other,go:0005764,uvrag,protein,,,uniprot,q9p2y5,other,go:0005764,positive,i,none,,cellosaurus:cvcl_0042,,,,nan,nan,this is supported by the fact that lysosomes are still acidified in uvrag phospho-mutant cells ( fig xref_fig ) .,pmc4585463,1,1,40,1,41
274,egfr,protein,,,,p00533,,,emt,protein,,,uniprot,o75751,,,positive,i,none,,,,,,nan,nan,"recent studies showed that activation of akt ( especially akt2 ) by twist1 is critical for the maintenance of emt and promotion of invasion xref_bibr , xref_bibr and activation of the erk pathway by egf has profound feedback on egfr signaling , which activates emt via the akt pathway .",pmc3388235,1,1,40,1,41
273,egfr,protein,,,,p00533,,,emt,protein,,,uniprot,o75751,,,positive,i,none,,cellosaurus:cvcl_s979,cl:cl:0000066,,,nan,nan,"this signaling pathway localizes to lipid rafts and serves as a prolonged signaling cue to activate erks and mapks , which are critical components for emt , whereas the aii exposure also induces acute signaling that involves the conventional ligand induced activations of egfr and erks , which seem to be unrelated to the occurrence of aii induced emt .",pmc3709701,1,1,40,1,41
271,egfr,protein,,,,p00533,cytoplasm,go:0005737,nanog,protein,,,uniprot,q9h9s0,cytoplasm,go:0005737,positive,i,transcription,,,,,,nan,nan,"thus in the presence of pdgfr inhibitor-iv , basal egfr signaling ( cabl independent in the presence of this inhibitor ) contributes to msc rounding , increased nuclear stat3 ( y705 ) , and increased oct4 and nanog expression .",pmc3537888,1,1,40,1,41
270,egfr,protein,,,,p00533,cytoplasm,go:0005737,2017-10-04 00:00:00,protein,,,uniprot,q01860,cytoplasm,go:0005737,positive,i,transcription,,,,,,nan,nan,"thus in the presence of pdgfr inhibitor-iv , basal egfr signaling ( cabl independent in the presence of this inhibitor ) contributes to msc rounding , increased nuclear stat3 ( y705 ) , and increased oct4 and nanog expression .",pmc3537888,1,1,40,1,41
269,egf,protein,,,,p01133,plasma membrane,go:0005886,sodium,chemical,,,pubchem,923,plasma membrane,go:0005886,negative,i,none,,cellosaurus:cvcl_0045,,,,nan,nan,additional experiments were done to confirm that the egf induced inhibition of sodium absorption required erk1/2 phosphorylation . ++++ it is unlikely that phosphorylation of enac per se is responsible for the erk dependent reduction in enac activity since mutation of the adjacent py motif blocked progesterone and egf induced inhibition of sodium current . ++++ the results of the bfa ( xref_fig and xref_table ) and the exogenous trypsin ( xref_fig ) experiments suggest that alterations in channel cleavage can not explain the egf induced inhibition of sodium absorption .,pmc2151644,1,1,40,1,41
174,chk1,protein,,,,o14757,cytoplasm,go:0005737,wee1,protein,,,uniprot,p30291,cytoplasm,go:0005737,positive,i,none,,,,,,nan,nan,"additionally , chk1 activates the kinase wee1 , which is responsible for the inhibitory phosphorylation of cdk1 at y15 [ xref_bibr ] .",pmc2925474,1,1,40,1,41
175,chk1,protein,,,,o14757,,,cdc25a,protein,,,uniprot,p30304,,,positive,d,phosphorylation,,,,,,nan,nan,"chk1 phosphorylates cdc25a at s76 , a modification that triggers the degradation of cdc25a via scfbeta-trcp-mediated ubiquitination [ xref_bibr ] .",pmc2925474,1,1,40,1,41
176,chk1,protein,,,,o14757,,,claspin,protein,,,uniprot,q9haw4,,,positive,d,phosphorylation,,,,,,nan,nan,"after dna damage or replication stress claspin is phosphorylated by chk1 , an event that is required for a claspin-chk1 interaction and subsequent full activation of chk1 by atr , in another example of the network nature of the ddr [ xref_bibr - xref_bibr ] .",pmc2954851,1,1,40,1,41
180,chk2,protein,,,,o96017,cytoplasm,go:0005737,cdc25a,protein,,,uniprot,p30304,cytoplasm,go:0005737,positive,d,phosphorylation,,,,,,nan,nan,"chk1 and chk2 also phosphorylate cdc25a on s123 , s178 , s278 , and s292 which leads to its ir induced degradation [ xref_bibr ] .",pmc2954851,1,1,40,1,41
183,chk2,protein,,,,o96017,,,apoptosis antagonizing transcription factor,protein,,,uniprot,q9ny61,,,positive,d,phosphorylation,,cellosaurus:cvcl_c111,cl:cl:0000255,,,nan,nan,"in the first , chk2 and atm phosphorylate the apoptosis antagonizing transcription factor che-1 , which results in its stabilization and recruitment to the promoters of p21 and p53 genes after damage , leading to their transcription and to the sustainment of g2/m arrest .",pmc4296918,1,1,40,1,41
185,chk2,protein,,,,o96017,,,brca2,protein,,,uniprot,p51587,,,positive,d,phosphorylation,,,,,,nan,nan,"on the other hand , chk2 phosphorylation of brca2 leads to disruption of the rad51 and brca2 complex , also allowing rad51 to bind lesioned sites .",pmc4296918,1,1,40,1,41
186,chk2,protein,,,,o96017,,,cabin1,protein,,,uniprot,q9y6j0,,,negative,i,ubiquitination,,,,,,nan,nan,"here , we found that atm and chk2 mediate phosphorylation of cabin1 and the crl4ddb2 ubiquitin ligase complex binds and mediates cabin1 ubiquitination , leading to proteasomal degradation upon dna damage .",pmc3575827,1,1,40,1,41
187,chk2,protein,,,,o96017,,,cabin1,protein,,,uniprot,q9y6j0,,,positive,i,phosphorylation,,cellosaurus:cvcl_0291,,,,nan,nan,"phosphorylation of cabin1 is mediated by atm and chk2 kinases and occurs on multiple residues of cabin1 . ++++ phosphorylation of full-length cabin1 was increased by adding of chk2 kinase ( xref_fig e ) . ++++ here , we found that atm and chk2 mediate phosphorylation of cabin1 and the crl4ddb2 ubiquitin ligase complex binds and mediates cabin1 ubiquitination , leading to proteasomal degradation upon dna damage . ++++ the dna-damage-signaling kinases , atm and chk2 , phosphorylate cabin1 and increase the degradation of cabin1 protein . ++++ to establish the functional relevance of chk2 and cabin1 interaction , we tested whether cabin1 is phosphorylated by purified chk2 .",pmc3575827,1,1,40,1,41
268,egf,protein,,,,p01133,other,go:0016020,sodium,chemical,,,pubchem,923,other,go:0016020,positive,i,none,,,cl:cl:0000066 ++++ cl:cl:0000023,,uberon:uberon:0001232,nan,nan,deletion of the beta-enac subunit c terminus blocks egf induced inhibition of amiloride sensitive sodium absorption . ++++ the effect of egf on enac mediated sodium absorption in mdck cell lines that express mutant beta enac was determined . ++++ disruption of the py motif by mutation of beta-enac p616l ( a human liddle 's disease causing mutation ) was as effective as the r564st beta-enac truncation mutation for preventing the egf induced inhibition of sodium absorption in mdck cell monolayers ( xref_fig ) . ++++ all three mutants exhibited significant attenuation of the egf induced inhibition of sodium current .,pmc2151644,1,1,40,1,41
266,egf,protein,,,,p01133,other,go:0001725,rhoa,protein,,,uniprot,p61586,other,go:0001725,positive,i,none,,,,,,nan,nan,"egf stimulation enhanced the activation of the endogenous rhoa . ++++ we also examined whether erk activation is required for egf induced activation of endogenous rhoa . ++++ as shown in xref_fig , inhibition of erk by u0126 blocked egf induced phosphorylation of wild type and mutant rhoa , which suggested that egf induced rhoa phosphorylation of both 88 s and 100 t is most likely mediated by erk . ++++ in conclusion , erk phosphorylates rhoa on 88 s and 100 t in response to egf , which upregulates rhoa activity . ++++ together our results indicate that phosphorylation of rhoa 88 s and 100 t by erk in response to egf enhances rhoa activity .",pmc4729484,1,1,40,1,41
265,egf,protein,,,,p01133,other,go:0001725,rhoa,protein,,,uniprot,p61586,other,go:0001725,negative,i,none,,,,,,nan,nan,we showed that egf stimulated rhoa activation and this activation was inhibited by u0126 ( xref_fig ) .,pmc4729484,1,1,40,1,41
264,egf,protein,,,,p01133,other,go:0001725,mypt1,protein,,,uniprot,o14974,other,go:0001725,positive,i,phosphorylation,,,,,,nan,nan,"as shown in xref_fig , egf treatment did not affect rock1 protein expression level ; however , it increased mypt1 phosphorylation on site 853 , which was blocked by pretreatment with rock1 inhibitor y-27632 .",pmc4729484,1,1,40,1,41
263,egf,protein,,,,p01133,nucleus,go:0005634,gfp-rhoa,protein,,,uniprot,p61586,nucleus,go:0005634,positive,i,none,,,,,,nan,nan,egf treatment failed to induce gfp-rhoa or gfp-rhoa s88a and t100a to translocate into the nucleus . ++++ cos-7 cells expressing gfp-rhoa and the mutants were either treated with egf or not treated with egf .,pmc4729484,1,1,40,1,41
261,egf,protein,,,,p01133,,,signal transduction,biologicalprocess,,,go,go:0007165,,,positive,i,none,,,,,,nan,nan,"in addition , several research groups demonstrated the importance of these phosphotyrosine residues in egf induced signal transduction , namely , as docking sites for phosphotyrosine binding adaptor proteins such as grb2 and shc , in the early 1990s [ xref_bibr ] .",pmc3709701,1,1,40,1,41
260,egf,protein,,,,p01133,,,rhoa,protein,,,uniprot,p61586:[genericmutant],,,negative,i,phosphorylation,,,,,,nan,nan,"as shown in xref_fig , inhibition of erk by u0126 blocked egf induced phosphorylation of wild type and mutant rhoa , which suggested that egf induced rhoa phosphorylation of both 88 s and 100 t is most likely mediated by erk .",pmc4729484,1,1,40,1,41
258,egf,protein,,,,p01133,,,mig6,protein,,,uniprot,q9ujm3,,,positive,i,none,,,,,,nan,nan,"importantly , cell scattering was increased with the addition of egf and further increased in egf stimulated , mig6 depleted cells .",pmc4789776,1,1,40,1,41
77,bcl-2,protein,,,,p10415,other,go:0005739 ++++ go:go:0005829,cytochrome c,protein,,,uniprot,p99999,other,go:0005739 ++++ go:go:0005829,negative,i,none,,,cl:cl:0000540 ++++ cl:cl:0002319,,uberon:uberon:0000105,nan,nan,"here we show that stable expression of either constitutively active akt or bcl-2 inhibits apoptosis , but only bcl-2 prevents the release of cytochrome c from mitochondria , suggesting that akt regulates apoptosis at a postmitochondrial level . ++++ surprisingly , akt did not block cytochrome c release into the cytosol ( xref_fig and xref_fig ) , whereas bcl-2 suppressed cytochrome c release ( c and d ) . ++++ data from our cell fractionation study and cell-free assay are consistent with bcl-2 acting to inhibit apoptosis mainly at the mitochondrial level to suppress cytochrome c release , since bcl-2 inhibits the release of cytochrome c but fails to inhibit caspase activation induced by added cytochrome c in the cell-free assay .",pmc2185587,1,1,40,1,41
287,erk1,protein,,,,p27361,,,cdc42,protein,,,uniprot,p60953,,,positive,d,phosphorylation,,,,,,nan,nan,"using affinity purified recombinant his tagged fusion proteins , we showed by in vitro erk kinase assay that rhoa , rac1 , and cdc42 were all phosphorylated by the activated erk1 .",pmc4729484,1,1,40,1,41
28,atm,protein,,,,q13315,,,cabin1,protein,,,uniprot,q9y6j0,,,positive,i,ubiquitination,,,,,,nan,nan,"depletion of atm or chk2 increases cabin1 protein stability upon dna damage , and overexpression of either one causes an increase in the ubiquitination of cabin1 .",pmc3575827,1,1,40,1,41
27,atm,protein,,,,q13315,,,cabin1,protein,,,uniprot,q9y6j0,,,positive,i,phosphorylation,,cellosaurus:cvcl_0045,,,,nan,nan,"to examine whether cabin1 can be directly phosphorylated by atm in vitro , the full-length flag tagged cabin1 protein , purified from a stable cell line expressing flag tagged cabin1 , was used as a substrate in an in vitro kinase reaction with immunoprecipitated atm from flag-atm transfected hek293 cells ( xref_fig b ) . ++++ the dna-damage-signaling kinases , atm and chk2 , phosphorylate cabin1 and increase the degradation of cabin1 protein . ++++ phosphorylation of cabin1 is mediated by atm and chk2 kinases and occurs on multiple residues of cabin1 .",pmc3575827,1,1,40,1,41
221,chk2,protein,,,,o96017,other,sl-0276,trf2,protein,,,uniprot,p62380,other,sl-0276,positive,d,phosphorylation,,,,,uberon:uberon:0000479,nan,nan,"at the same time , chk2 phosphorylates trf2 during s phase , to dissociate trf2 from orip and stabilize episomal dna by an undefined mechanism . ++++ in the presence of dna damage , atm and chk2 phosphorylate trf2 , reducing its affinity for telomeres , but whereas atm promotes trf2 relocalization from telomeres to the dna lesion , probably to enhance the protection and repair of the dsb , the functional significance of chk2 phosphorylation of trf2 is unclear . ++++ in the presence of dna damage , atm and chk2 phosphorylate trf2 , reducing its affinity for telomeres , but whereas atm promotes trf2 relocalization from telomeres to the dna lesion , probably to enhance the protection and repair of the dsb , the functional significance of chk2 phosphorylation of trf2 is unclear .",pmc4296918,1,1,40,1,41
431,integrin,protein,,,,p08648,other,go:0032991,cell adhesion,biologicalprocess,,,go,go:0007155,other,go:0032991,positive,i,none,,cellosaurus:cvcl_2029,cl:cl:0002620,,,nan,nan,"integrin mediated cell adhesion is reported to involve the assembly of a macromolecular complex containing integrin alphabeta dimers , egfr , p130 cas , and src , in primary skin fibroblasts , ecv304 [ xref_bibr ] .",pmc3709701,1,1,40,1,41
436,ir,protein,,,,p06213,other,go:0016020,shc,protein,,,uniprot,p29353,other,go:0016020,positive,d,phosphorylation,,,,,,nan,nan,"first , ir binds and phosphorylates shc with very low efficacy compared with egfr ( and xref_supplementary ) , whereas in egf signaling , the shc dependent pathways contribute substantially to the grb2-sos membrane recruitment and subsequent ras activation .",pmc2683723,1,1,40,1,41
439,jak1,protein,,,,p23458,other,go:0019015,stat2,protein,,,uniprot,p52630,other,go:0019015,positive,d,phosphorylation,,,,,,nan,nan,"jak1 and tyk2 then phosphorylate signal transducer and activator of transcription ( stat ) 1 and stat2 , which then associate with the dna binding protein ifn regulatory factor 9 ( irf9 ) , to form a heterotrimeric transcription factor termed ifn stimulated gene factor 3 ( isgf3 ) xref_bibr , xref_bibr .",pmc3436881,1,1,40,1,41
440,k-ras,protein,,,,p01116,other,go:0005730,npm,protein,,,uniprot,p06748,other,go:0005730,negative,i,none,,uaz:cvcl_9115,,,,nan,nan,"co-expression of k-ras v12 , thereby enhancing pi3k-akt activity , similarly disrupts pentameric npm but not npm-s48a ( data not shown ) .",pmc4171619,1,1,40,1,41
442,kras,protein,,,,p01116,,,axin2,protein,,,uniprot,q9y2t1,,,positive,i,transcription,,,,,,nan,nan,"moreover , qpcr analyses demonstrated that oncogenic kras or mek1 increased the expression of axin2 and lef1 genes ( xref_fig ) , two other transcriptional targets of the beta , catenin , and tcf complex .",pmc4687460,1,1,40,1,41
443,kras,protein,,,,p01116,,,beta-catenin,protein,,,uniprot,p35222,,,negative,i,none,,,,,,nan,nan,oncogenic kras and activated mek1 induce emt and perturb beta-catenin localization .,pmc4687460,1,1,40,1,41
444,kras,protein,,,,p01116,,,gefitinib,chemical,,,pubchem,123631,,,negative,i,none,,cellosaurus:cvcl_0608,,,,nan,nan,"as shown in xref_fig , the ic 50 value of gefitinib in h460 treatment was 16.4 mum , which was higher than that in a549 or calu1 treatment , suggesting that comutant kras and pik3ca might further decrease the chemosensitivity of gefitinib .",pmc3789171,1,1,40,1,41
445,kras,protein,,,,p01116,,,lef1,protein,,,uniprot,q9uju2,,,positive,i,transcription,,,,,,nan,nan,"moreover , qpcr analyses demonstrated that oncogenic kras or mek1 increased the expression of axin2 and lef1 genes ( xref_fig ) , two other transcriptional targets of the beta , catenin , and tcf complex .",pmc4687460,1,1,40,1,41
446,kras,protein,,,,p01116,,,lrp5,protein,,,uniprot,o75197,,,positive,i,none,,,cl:cl:0002563,,,nan,nan,"therefore , we can not exclude that the lrp5 protein is also targeted by oncogenic kras signaling .",pmc4687460,1,1,40,1,41
448,kras,protein,,,,p01116,nucleus,go:0005634,beta-catenin,protein,,,uniprot,p35222,nucleus,go:0005634,positive,i,none,,cellosaurus:cvcl_0025,,,,nan,nan,"oncogenic kras signalling could increase the stability of beta-catenin through its phosphorylation at serine 552 . ++++ likewise , phelps et al. 66 recently reported that kras and raf1 oncogenes promote nuclear accumulation of beta-catenin in apc deficient cells . ++++ oncogenic kras signalling promotes the wnt and beta-catenin pathway through lrp6 in colorectal cancer .",pmc4687460,1,1,40,1,41
220,chk2,protein,,,,o96017,other,sl-0276,trf1,protein,,,uniprot,p54274,other,sl-0276,positive,i,none,,uaz:cvcl_9115,cl:cl:0000646,,,nan,nan,"we found that chk2 deficiency partially rescues both terc deficiency in early generations and trf1 deficiency associated phenotypes , thus demonstrating a role for chk2 in signaling telomere dysfunction in vivo . ++++ the findings described here indicate that chk2 abrogation can partially rescue both survival and some of the phenotypes associated to both terc and trf1 deficiencies , revealing a potential for chk2 inhibition in ameliorating phenotypes associated to both critically short telomeres and severe telomere dysfunction . ++++ to further investigate how chk2 deficiency could rescue both the severity of the skin pathologies and survival of trf1 delta and delta k5cre chk2 -/- mice compared to trf1 delta and delta k5cre littermates , we first set to quantify dna damage in the skin of these mice by determining the number of cells showing dna damage foci as indicated by staining with gammah2ax and 53bp1 . ++++ interestingly , chk2 deficiency significantly rescued the survival of trf1 delta and delta k5cre mice , with one doubly deficient mice surviving for as long as 1 year of age compared to a maximum survival of 4 days for single trf1 deficient littermates . ++++ chk2 deficiency rescues mouse survival and degenerative pathologies in trf1 deficient mice .",pmc4331747,1,1,40,1,41
429,integrin,protein,,,,p08648,other,go:0005634 ++++ go:go:0031012 ++++ go:go:0015629 ++++ go:go:0016020,adhesion,biologicalprocess,,,go,go:0007155,other,go:0005634 ++++ go:go:0031012 ++++ go:go:0015629 ++++ go:go:0016020,positive,i,none,,,,,,nan,nan,"integrin mediated adhesion has been shown to recruit a variety of structural and signaling molecules into specialized sites and to cause the membrane localization of the gtpase , rac ( burridge et al. 1992 ; del pozo et al. 2000 ) . ++++ integrin mediated adhesion regulates erk nuclear translocation and phosphorylation of elk-1 . ++++ thus , integrin mediated adhesion permits erk to efficiently localize in the nucleus and phosphorylate a key downstream nuclear substrate . ++++ furthermore , active erk molecules can be detected at sites of integrin mediated adhesion ( fincham et al. 2000 ) . ++++ integrin mediated adhesion to the extracellular matrix permits efficient growth factor mediated activation of extracellular signal regulated kinases ( erks ) .",pmc2169466,1,1,40,1,41
219,chk2,protein,,,,o96017,other,sl-0276,trf1,protein,,,uniprot,p54274,other,sl-0276,negative,i,none,,,,,uberon:uberon:0000104,nan,nan,"similarly , chk2 deficiency partially rescues perinatal mortality and attenuates degenerative pathologies of trf1 delta and delta k5cre mice .",pmc4331747,1,1,40,1,41
216,chk2,protein,,,,o96017,other,go:0031012,hur,protein,,,uniprot,q15717,other,go:0031012,positive,i,phosphorylation,,cellosaurus:cvcl_0579,,,,nan,nan,"in this case , hur phosphorylation by chk2 helped implement appropriate gene expression patterns that enhanced the survival of cells with damaged dna . ++++ furthermore , chk2 can induce apoptosis by phosphorylating hu-antigen r ( hur ) , a protein involved in binding and stabilizing mrnas . ++++ in human wi-38 fibroblast cells subjected to oxidative stress , chk2 phosphorylated hur , thereby triggering the dissociation of hur from the mrna encoding nad + dependent protein deacetylase sirtuin 1 ( sirt1 ) , which is involved in the promotion of cell survival upon stress .",pmc4296918,1,1,40,1,41
9,akt2,protein,,,,p31751,,,parp-1,protein,,,uniprot,p09874,,,positive,i,none,,,,,,nan,nan,"as to the apoptosis , akt1 or akt2 silencing only partly decreased the rasfonin activated parp-1 cleavage ( xref_fig ) .",pmc4720880,1,1,40,1,41
215,chk2,protein,,,,o96017,other,go:0031012,hur,protein,,,uniprot,q15717,other,go:0031012,positive,i,none,,cellosaurus:cvcl_0579,,,,nan,nan,"however , in human colorectal carcinoma cells subjected to radiation , chk2 induced the dissociation of virtually all hur mrna complexes , including those encoding apoptotic and mitogenic proteins .",pmc4296918,1,1,40,1,41
7,akt1,protein,,,,p31749,,,pfkfb3,protein,,,uniprot,q16875,,,negative,i,amount,,,,,,nan,nan,"although activated akt1 have no effect on the expression of pfkfb3 ( xref_supplementary ) , akt1 deprivation and api-2 treatment decreased pfkfb3 levels ( xref_supplementary ) .",pmc4720880,1,1,40,1,41
462,mdm2,protein,,,,q00987,,,foxo4,protein,,,uniprot,p98177,,,negative,i,ubiquitination,,,,,,nan,nan,"interestingly , mdm2 induces mono-ubiquitination of foxo4 , which promotes nuclear localization of foxo4 , and subsequent polyubiquitination by skp2 and degradation .",pmc3355968,1,1,40,1,41
468,mek1,protein,,,,q02750,,,axin2,protein,,,uniprot,q9y2t1,,,positive,i,transcription,,,,,,nan,nan,"moreover , qpcr analyses demonstrated that oncogenic kras or mek1 increased the expression of axin2 and lef1 genes ( xref_fig ) , two other transcriptional targets of the beta , catenin , and tcf complex .",pmc4687460,1,1,40,1,41
6,akt1,protein,,,,p31749,,,parp-1,protein,,,uniprot,p09874,,,positive,i,none,,,,,,nan,nan,"as to the apoptosis , akt1 or akt2 silencing only partly decreased the rasfonin activated parp-1 cleavage ( xref_fig ) .",pmc4720880,1,1,40,1,41
469,mek1,protein,,,,q02750,,,beta-catenin,protein,,,uniprot,p35222,,,negative,i,none,,,,,,nan,nan,oncogenic kras and activated mek1 induce emt and perturb beta-catenin localization .,pmc4687460,1,1,40,1,41
470,mek1,protein,,,,q02750,,,fbw7,protein,,,uniprot,q969h0,,,positive,i,phosphorylation,,cellosaurus:cvcl_0480,,,,nan,nan,"notably , co-transfection of a constitutively active form of mek1 ( mek1-ca ) or erk1 kinase dramatically increased the phosphorylation of wild-type fbw7 but not the t205a mutant , suggesting that mapk kinase signaling indeed controls fbw7 phosphorylation status ( xref_fig and xref_fig ) .",pmc4423074,1,1,40,1,41
430,integrin,protein,,,,p08648,other,go:0031012,cell adhesion,biologicalprocess,,,go,go:0007155,other,go:0031012,positive,i,none,,,cl:cl:0000066,,,nan,nan,"src and fak also associate with the cytoplasmic domain of growth factor receptors , and after integrin mediated cell adhesion , fak can recruit src to focal adhesions leading to erk activation . ++++ recent work from several laboratories indicates that src and focal adhesion kinase ( fak ) are activated by growth factor receptors and/or after integrin mediated cell adhesion . ++++ although growth factors and integrin mediated cell adhesion are known to activate nonreceptor tyrosine kinases such as fak and src , the mechanisms by which growth factor induced biological processes in primary cells and tissues are regulated by integrins remains poorly understood .",pmc2173263,1,1,40,1,41
435,ir,protein,,,,p06213,other,go:0005813,brca1,protein,,,uniprot,p38398,other,go:0005813,positive,i,none,,,,,,nan,nan,"in breast cancer cell lines with high level of akt1 activity , ir induced brca1 and rad51 foci formation and hrr are strongly impaired compared to cells with low akt1 activity [ xref_bibr ] .",pmc3317191,1,1,40,1,41
428,insulin-like growth factor i,protein,,,,p05019,,,cell proliferation,biologicalprocess,,,go,go:0008283,,,positive,i,none,,,cl:cl:0000169,,,nan,nan,"insulin like growth factor i ( igf-1 ) was reported to induce cell proliferation , and is closely associated with src activity xref_bibr . ++++ insulin like growth factor i ( igf-1 ) was reported to induce cell proliferation , and is closely associated with src activity xref_bibr .",pmc4923948,1,1,40,1,41
