index,Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Score,Source,Statements,Paper IDs,Database Source,Database ID,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
594,tgfb,bioprocess,,,mesh,d016212,,,akt,other,,,fplx,akt,,,positive,i,activation,,,,,,0.65,indra,"in contrast, de novo g4a y138c expression inhibited tgfbeta induced akt activation, but not fak activation, indicating that h358on cells expressing g4a y138c retain the lipid phosphatase but lack the protein phosphatase activity of pten.",pmc4714667,['nan'],['nan'],1,0.1,39,1,39.1
606,tns,protein,,,uniprot,q04205,,,phosphoinositide-3-kinase,other,,,text,phosphoinositide-3-kinase,,,negative,i,inhibition,,,,,,0.65,indra,phosphatase and tensin homologue deleted on chromosome 10 (pten) negatively regulates the phosphoinositide-3-kinase (pi3k) signaling pathway.,pmc3799284,['nan'],['nan'],1,0.1,39,1,39.1
600,tgfb,bioprocess,,,mesh,d016212,,,ptk2,protein,,ptk2,uniprot,q05397,,,negative,i,inhibition,,,,,,0.86,indra,"although we recently showed that tgfbeta induced phosphorylation of fak was repressed in h358on cells with g4a, treatment by a fak inhibitor targeting tyr397 did not block tgfbeta induced emt or translocation in h358on cells expressing gfp.6 to demonstrate that inhibition of tgfbeta induced emt and beta-catenin translocation in h358on cells with unphosphorylated pten might be independent of repression of phosphorylation of tgfbeta induced fak, h358on cells expressing g4a tail with tgfbeta stimulation were treated with a fak inhibitor targeting tyr397.",pmc4714667,['nan'],['nan'],1,0.1,39,1,39.1
601,tgfb,bioprocess,,,mesh,d016212,,,ptk2,protein,,ptk2,uniprot,q05397,,,positive,i,activation,,,,,,0.949271,indra,"first, we determined whether tgfbeta induced fak and akt activation could be modulated by these point mutants.",pmc4714667,['nan'],['nan'],1,0.1,39,1,39.1
359,pten,other,,pten,up,p60484,,,mtmr2,other,,mtmr2,up,q13614,,,negative,i,dephosphorylation,,,,,,0.65,indra,nan,pmc6046409,['nan'],['nan'],1,0.1,39,1,39.1
360,pten,other,,pten,up,p60484,,,phosphate(3-),other,,,pubchem,1061,,,negative,i,dephosphorylation,,,,,,0.65,indra,nan,pmc2777864,['nan'],['nan'],1,0.1,39,1,39.1
361,pten,other,,pten,up,p60484,,,phosphatidylinositol phosphate,other,,,chebi,chebi:28765,,,positive,i,phosphorylation,,,,,,0.65,indra,nan,pmc4301912,['nan'],['nan'],1,0.1,39,1,39.1
617,wildpten,other,,,text,wildpten,,,cdh1,protein,,cdh1,uniprot,p12830,,,positive,i,activation,,,,,,0.65,indra,"indeed, wildpten did not appear to repress hypoxia induced fibronectin expression, whereas repression of hypoxia induced e-cadherin was restored by induction of wildpten.",pmc4836157,['nan'],['nan'],1,0.1,39,1,39.1
362,pten,other,,pten,up,p60484,,,phosphatidylinositol trisphosphate,other,,,mesh,c060974,,,negative,i,dephosphorylation,,,,,,0.65,indra,nan,pmc4854392,['nan'],['nan'],1,0.1,39,1,39.1
616,wildpten,other,,,text,wildpten,,,cdh1,protein,,cdh1,uniprot,p12830,,,negative,i,decreaseamount,,,,,,0.65,indra,"taken together, compensatory induction of wildpten might restore the repression of e-cadherin expression in hypoxia induced h358 cells showing little expression of pten.",pmc4836157,['nan'],['nan'],1,0.1,39,1,39.1
363,pten,other,,pten,up,p60484,,,phosphatidylinositol trisphosphate,other,,pten,mesh,c060974,,,positive,i,phosphorylation,,,,,,0.65,indra,nan,pmc4329810,['nan'],['nan'],1,0.1,39,1,39.1
364,pten,other,,pten,up,p60484,,,ptdinsp3,other,,,text,ptdinsp3,,,negative,i,dephosphorylation,,,,,,0.65,indra,nan,pmc3683161,['nan'],['nan'],1,0.1,39,1,39.1
615,vegf,other,,,fplx,vegf,,,neoplasm metastasis,bioprocess,,,mesh,d009362,,,positive,i,activation,,,,,,0.65,indra,"other researchers have speculated that vegf may promote the occurrence and development of em by stimulating lymphangiogenesis, intimal lymphatic metastasis, and newly generated capillaries in ectopic lesions [xref_bibr].",pmc5070632,['nan'],['nan'],1,0.1,39,1,39.1
614,vegf,other,,,fplx,vegf,,,glu-met,simplechemical,,,chebi,chebi:73507,,,positive,i,activation,,,,,,0.65,indra,"other researchers have speculated that vegf may promote the occurrence and development of em by stimulating lymphangiogenesis, intimal lymphatic metastasis, and newly generated capillaries in ectopic lesions [xref_bibr].",pmc5070632,['nan'],['nan'],1,0.1,39,1,39.1
368,pten,other,,pten,up,p60484,,,shc,other,,mme,fplx,shc,,,negative,i,dephosphorylation,,,,,,0.65,indra,nan,pmc6025732,['nan'],['nan'],1,0.1,39,1,39.1
369,pten,other,,pten,up,p60484,,,shc,other,,,fplx,shc,,,negative,i,dephosphorylation,,,,,,0.8775000000000001,indra,nan,pmc4329810,['nan'],['nan'],1,0.1,39,1,39.1
370,pten,other,,pten,up,p60484,,,shc1,other,,shc1,text,fak (focal adhesion kinase) and shc (src homology 2 domain containing),,,negative,i,dephosphorylation,,,,,,0.65,indra,nan,pmc6025732,['nan'],['nan'],1,0.1,39,1,39.1
611,ubiquitin,bioprocess,,,mesh,d025801,,,localization,bioprocess,,,go,go:0051179,,,positive,i,activation,,,,,,0.65,indra,we then tested whether the c-terminal ubiquitin tag can rescue the nuclear localization defect of pten l320s.,pmc5491373,['nan'],['nan'],1,0.1,39,1,39.1
610,ubiquitin,bioprocess,,,mesh,d025801,,,akt,other,,ppargc1b,fplx,akt,,,positive,i,activation,,,,,,0.65,indra,"activated akt phosphorylates a plethora of downstream targets including the regulations of kinases such as glycogen synthase kinases (gsk3alpha and beta), ikappab kinases (ikkalpha and ikkbeta), apoptotic factors such as bad, mdm2, a ubiquitin ligase for p53, gtpases like rac and rho, cell cycle inhibitors p21 and p27, and transcription factors such as forkhead transcription family (foxo) members.",pmc6046409,['nan'],['nan'],1,0.1,39,1,39.1
608,type ii phosphoinositide 5-phosphatases,other,,,text,type ii phosphoinositide 5-phosphatases,,,phosphatidylinositol trisphosphate,other,,,mesh,c060974,,,negative,i,dephosphorylation,,,,,,0.65,indra,nan,pmc3978343,['nan'],['nan'],1,0.1,39,1,39.1
577,smad4,protein,,smad4,uniprot,q13485,,,cdk inhibitors,other,,,text,cdk inhibitors,,,positive,i,activation,,,,,,0.65,indra,"in esophageal cancer, it has been proposed that the loss of both smad4 and pten leads to the downregulation of cip and kip and ink4 cdk inhibitors and subsequent suppression of cell cycle arrest [xref_bibr].",pmc5784229,['nan'],['nan'],1,0.1,39,1,39.1
605,tmem30a,protein,,tmem30a,uniprot,q9nv96,,,formation,other,,,text,formation,,,negative,i,inhibition,,,,,,0.65,indra,"in addition, akt inhibitor perifosine inhibited tumosphere formation of sipten cells.",pmc5650370,['nan'],['nan'],1,0.1,39,1,39.1
604,tgfb,other,,,fplx,tgfb,,,tgfb,other,,,fplx,tgfb,,,positive,i,phosphorylation,,,,,,0.65,indra,nan,pmc4714667,['nan'],['nan'],1,0.1,39,1,39.1
603,tgfb,other,,,fplx,tgfb,,,ptk2,other,,ptk2,up,q05397,,,positive,i,phosphorylation,,,,,,0.65,indra,nan,pmc4714667,['nan'],['nan'],1,0.1,39,1,39.1
602,tgfb,bioprocess,,,mesh,d016212,,,"transcription, dna-templated",bioprocess,,,go,go:0006351,,,positive,i,activation,,,,,,0.65,indra,"new therapeutic options available for lung cancer are likely to have a limited effect on improving survival rates in these patients, due to chemotherapy resistance and early cancer dissemination.1 mounting evidence suggests the importance of the tumor microenvironment in which cancer cells interact with fibroblasts and consequently acquire epithelial-mesenchymal transition (emt).2, 3 persistent loss of epithelial markers and de novo expression of mesenchymal markers are involved during development of emt.4 although transforming growth factor beta (tgfbeta) is one of the most critical tissue stiffening factors derived from tumor lesions, the recent studies showed that tgfbeta induced transcription of emt target genes such as fibronectin and vimentin is accelerated by translocation of beta-catenin from e-cadherin complexes at the cell membrane into the cytoplasm.5, 6 although the tumor suppressor gene pten (phosphatase and tensin homologue deleted from chromosome 10) can negatively regulate many signaling pathways activated by tgfbeta,7 hyperactivation of the signaling pathways induced by tgfbeta is often observed in lung cancer.8 loss of pten expression might accelerate the development of lung cancer invivo.9 recent studies suggest that tgfbeta stimulation represses pten expression in epithelial cells invitro.6, 10 meanwhile, phosphorylation of the pten c-terminus might induce a conformational change in pten structure that is closely associated with the loss of pten activity.11, 12 the studies also indicated that the higher phosphorylation levels of the pten c-terminus in malignant leukemia cells were directly associated with loss of phosphatase activity and acquisition of aberrant cell phenotypes.13, 14 we show that tgfbeta stimulation modifies phosphorylation of pten on its c-terminus (p-pten) in lung cancer cells, and consequently leads to the loss of pten activities; 6 unphosphorylated pten with four ala substitutions of the phosphorylation sites in the pten c-terminus (pten4a) rescues cells from tgfbeta induced loss of pten activities and the acquisition of emt.6 nevertheless, whether or not the pten phosphatase activity might be attributed to the unphosphorylated pten c-terminus itself has not been fully determined.",pmc4714667,['nan'],['nan'],1,0.1,39,1,39.1
578,smad4,protein,,smad4,uniprot,q13485,,,cell population proliferation,bioprocess,,,go,go:0008283,,,positive,i,activation,,,,,,0.65,indra,"thus, smad4 deficiency can accelerate tumor cell proliferation and invasion, especially when combined with loss of pten expression.",pmc5784229,['nan'],['nan'],1,0.1,39,1,39.1
560,reactive oxygen species,simplechemical,,,chebi,chebi:26523,,,localization,bioprocess,,,go,go:0051179,,,positive,i,activation,,,,,,0.65,indra,"the authors also found that in reperfused hearts, ros promotes the mitochondrial localization of pten.",pmc4396696,['nan'],['nan'],1,0.1,39,1,39.1
575,sharpin,protein,,sharpin,uniprot,q9h0f6,,,phosphatase,other,,,fplx,phosphatase,,,negative,i,inhibition,,,,,,0.65,indra,"sipl1 interacts with pten through its ubiquitin like domain (ubl), inhibiting its phosphatase activity, whereas pict-1 binds to the c terminus of pten and promotes its phosphorylation and stability.",pmc4515857,['nan'],['nan'],1,0.1,39,1,39.1
518,pten-long,other,,,text,pten-long,,,pi3k,other,,,fplx,pi3k,,,negative,i,inhibition,,,,,,0.65,indra,"when added as exogenous agent to cells in culture or injected intraperitoneally in mice, pten-long was able to decrease the activity of the pi3k signaling pathway.",pmc3978343,['nan'],['nan'],1,0.1,39,1,39.1
532,ptenp1 transcripts,other,,,text,ptenp1 transcripts,,,ptenp1,other,,,text,ptenp1,,,positive,i,activation,,,,,,0.65,indra,"in contrast, pten and ptenp1 transcripts exhibit a non monotonic dose response curve, with a maximal response at 2mum of threefold increased pten and 1.5-fold increased ptenp1 (xref_fig).",pmc4351423,['nan'],['nan'],1,0.1,39,1,39.1
529,ptenbeta,other,,,text,ptenbeta,,,cellular component biogenesis,bioprocess,,,go,go:0044085,,,negative,i,inhibition,,,,,,0.65,indra,"disruption of ptenbeta alters rdna transcription and promotes ribosomal biogenesis, and this effect can be reversed by re-introduction of ptenbeta.",pmc5376652,['nan'],['nan'],1,0.1,39,1,39.1
528,ptenb-mcherry,other,,,text,ptenb-mcherry,,,akt,other,,,fplx,akt,,,negative,i,decreaseamount,,,,,,0.65,indra,"ptenb-mcherry wt, as well as ptenb-mcherry k13r drastically decreased p-akt levels in ptena-/-ptenb-/- zebrafish embryos, whereas neither ptenb-mcherry k13a or k13e had this effect.",pmc4854392,['nan'],['nan'],1,0.1,39,1,39.1
527,ptenalpha,other,,,text,ptenalpha,,,akt,other,,,fplx,akt,,,negative,i,inhibition,,,,,,0.65,indra,"like canonical pten, ptenbeta contains an intact phosphatase domain, and we found that exogenous expression of ptenbeta, ptenalpha or pten in pten null cells all efficiently reduce p-akt to a similar level (xref_supplementary).",pmc5376652,['nan'],['nan'],1,0.1,39,1,39.1
526,pten4a,other,,,text,pten4a,,,twist1,protein,,twist1,uniprot,q15672,,,positive,i,activation,,,,,,0.65,indra,"although hypoxia is known to induce de novo twist expression [xref_bibr, xref_bibr], our data suggested that compensatory induction of either pten4a or wildpten induced the decreasing levels of hypoxia induced twist gene.",pmc4836157,['nan'],['nan'],1,0.1,39,1,39.1
525,pten-sh-mut,other,,,text,pten-sh-mut,,,nfkappab,bioprocess,,,mesh,d016328,,,positive,i,activation,,,,,,0.65,indra,"interestingly, pten-sh-mut did not activate the ap-1 and nf-kappab reporters (xref_fig).",pmc4933753,['nan'],['nan'],1,0.1,39,1,39.1
524,pten-sh-mut,other,,,text,pten-sh-mut,,,ap1,bioprocess,,,mesh,d018808,,,positive,i,activation,,,,,,0.65,indra,"interestingly, pten-sh-mut did not activate the ap-1 and nf-kappab reporters (xref_fig).",pmc4933753,['nan'],['nan'],1,0.1,39,1,39.1
521,pten-sh-3p21,other,,,text,pten-sh-3p21,,,ppp2ca,protein,,ppp2ca,uniprot,p67775,,,positive,i,activation,,,,,,0.86,indra,"dicer contributes to the generation of esirna, such as pten-sh-3p21 targeting the 3 ' utr of ppp2ca or pten.",pmc4933753,['nan'],['nan'],1,0.1,39,1,39.1
520,pten-sh-3p21,other,,,text,pten-sh-3p21,,,ppp2ca,protein,,ppp2ca,uniprot,p67775,,,negative,i,inhibition,,,,,,0.86,indra,"interestingly, pten-sh-3p21 attenuated the luciferase activities of ppp2ca 3 ' utr-wt, but not the ppp2ca 3 ' utr-mut in 293t cells (xref_fig).",pmc4933753,['nan'],['nan'],1,0.1,39,1,39.1
519,pten-sh-3p21,other,,,text,pten-sh-3p21,,,cell population proliferation,bioprocess,,,go,go:0008283,,,positive,i,activation,,,,,,0.949271,indra,"functionally, the esirna, pten-sh-3p21, enhanced the proliferation of l-o2 cells and chang liver cells in vitro.",pmc4933753,['nan'],['nan'],1,0.1,39,1,39.1
517,pten-long,other,,,text,pten-long,,,cell population proliferation,bioprocess,,,go,go:0008283,,,negative,i,inhibition,,,,,,0.923,indra,we observed that pten-long from the edited culture media can significantly suppress u87 cell proliferation compared to media from normal cultured cells or cells exposed to normal untransfected cell culture medium.,pmc5706501,['nan'],['nan'],1,0.1,39,1,39.1
534,ptenβ,other,,,text,ptenβ,,,ncl,other,,ncl,up,p19338,,,negative,i,dephosphorylation,,,,,,0.65,indra,nan,pmc5376652,['nan'],['nan'],1,0.1,39,1,39.1
516,pten-long,other,,,text,pten-long,,,akt,other,,,fplx,akt,,,negative,i,inhibition,,,,,,0.65,indra,it has also been verified that pten-long is able to negatively regulate pi3k-akt pathway activity much like the canonical pten activity 18.,pmc5706501,['nan'],['nan'],1,0.1,39,1,39.1
514,pten-l,other,,,text,pten-l,,,phosphatidylinositol trisphosphate,other,,,mesh,c060974,,,negative,i,dephosphorylation,,,,,,0.65,indra,nan,pmc4854392,['nan'],['nan'],1,0.1,39,1,39.1
513,pten-l,other,,,text,pten-l,,,akt,other,,,fplx,akt,,,positive,i,phosphorylation,,,,,,0.65,indra,nan,pmc5725211,['nan'],['nan'],1,0.1,39,1,39.1
512,pten-delta,other,,,text,pten-delta,,,rcc,simplechemical,,,pubchem,10985033,,,positive,i,activation,,,,,,0.86,indra,"for analysis of the cellular function of pten-delta we aimed to create pten-delta overexpressing rcc cells, which endogenously express low level of pten-delta.",pmc6025732,['nan'],['nan'],1,0.1,39,1,39.1
511,pten-delta,other,,,text,pten-delta,,,mapk,bioprocess,,,mesh,d020928,,,negative,i,inhibition,,,,,,0.65,indra,pten-delta inhibits akt and mapk signaling cascade.,pmc6025732,['nan'],['nan'],1,0.1,39,1,39.1
510,pten-delta,other,,,text,pten-delta,,,cell migration,bioprocess,,,go,go:0016477,,,negative,i,inhibition,,,,,,0.65,indra,pten-delta reduces cell migration towards and adhesion to ecm components.,pmc6025732,['nan'],['nan'],1,0.1,39,1,39.1
509,pten-delta,other,,,text,pten-delta,,,cell adhesion,bioprocess,,,go,go:0007155,,,negative,i,inhibition,,,,,,0.86,indra,pten-delta reduces cell migration towards and adhesion to ecm components.,pmc6025732,['nan'],['nan'],1,0.1,39,1,39.1
508,pten-delta,other,,,text,pten-delta,,,apoptotic process,bioprocess,,,go,go:0006915,,,positive,i,activation,,,,,,0.9419,indra,"in 786-o cells, pten-delta triggered the apoptosis rate to 140% (not significant) comparing to pcdna3 transfected control cells.",pmc6025732,['nan'],['nan'],1,0.1,39,1,39.1
507,pten-delta,other,,,text,pten-delta,,,akt,other,,,fplx,akt,,,negative,i,inhibition,,,,,,0.65,indra,pten-delta inhibits akt and mapk signaling cascade.,pmc6025732,['nan'],['nan'],1,0.1,39,1,39.1
506,pten-delta,other,,,text,pten-delta,,,akt,other,,,fplx,akt,,,negative,i,dephosphorylation,,,,,,0.65,indra,nan,pmc6025732,['nan'],['nan'],1,0.1,39,1,39.1
533,ptenwild,other,,,text,ptenwild,,,akt,other,,,fplx,akt,,,negative,i,inhibition,,,,,,0.65,indra,"compensatory expression of ptenwild (ptenwt) inhibits tgfbeta induced pi3k and akt signaling in lung cancer cells, whereas it only partially inhibits tgfbeta induced emt.6 therefore, we hypothesized that the protein phosphatase activity of pten might be involved in the inhibition of tgfbeta induced emt caused by pten4a in h358on cells.",pmc4714667,['nan'],['nan'],1,0.1,39,1,39.1
535,ptk2,other,,ptk2,up,q05397,,,pten,other,,pten,up,p60484,,,positive,i,phosphorylation,,,,,,0.8775000000000001,indra,nan,pmc4515857,['nan'],['nan'],1,0.1,39,1,39.1
571,rock,other,,,fplx,rock,,,pten,other,,pten,up,p60484,,,positive,i,phosphorylation,,,,,,0.65,indra,nan,pmc4329810,['nan'],['nan'],1,0.1,39,1,39.1
549,ptk6,protein,,ptk6,uniprot,q13882,,,rna-binding,family,,,pfam,pf01877,,,negative,i,inhibition,,,,,,0.65,indra,"in the nucleus, ptk6 can inhibit proliferation by negatively regulating activity of the rna binding protein sam68 and inhibiting beta-catenin transcription xref_bibr, xref_bibr.",pmc5688148,['nan'],['nan'],1,0.1,39,1,39.1
568,rest,protein,,rest,uniprot,q13127,,,scg3,protein,,scg3,uniprot,q8wxd2,,,negative,i,inhibition,,,,,,0.65,indra,"44 scg3, a transcript that is tightly repressed by rest 45 in an hdac dependent manner, shows a robust dose dependent response over a low micromolar range of vorinostat in a549 cells (xref_fig).",pmc4351423,['nan'],['nan'],1,0.1,39,1,39.1
567,reperfusion injury,bioprocess,,,mesh,d015427,,,reactive oxygen species,simplechemical,,,chebi,chebi:26523,,,positive,i,activation,,,,,,0.65,indra,"reciprocally, treatment with h 2 o 2 to mimic i/r induced ros increased mitochondrial pten protein levels.",pmc4396696,['nan'],['nan'],1,0.1,39,1,39.1
566,reperfusion injury,bioprocess,,,mesh,d015427,,,protein,other,,,text,protein,,,positive,i,increaseamount,,,,,,0.65,indra,"heart fractionations showed that mitochondrial pten and bax protein levels, as well as the physical association between them, were increased by i/r and attenuated by ischemic preconditioning (ipc).",pmc4396696,['nan'],['nan'],1,0.1,39,1,39.1
565,reperfusion injury,bioprocess,,,mesh,d015427,,,bax,protein,,bax,uniprot,q07812,,,positive,i,increaseamount,,,,,,0.65,indra,"heart fractionations showed that mitochondrial pten and bax protein levels, as well as the physical association between them, were increased by i/r and attenuated by ischemic preconditioning (ipc).",pmc4396696,['nan'],['nan'],1,0.1,39,1,39.1
358,pten,other,,pten,up,p60484,,,kif11,other,,kif11,up,p52732,,,positive,i,phosphorylation,,,,,,0.9419,indra,nan,pmc4980451,['nan'],['nan'],1,0.1,39,1,39.1
557,rac,other,,,fplx,rac,,,phosphatidylinositol trisphosphate,simplechemical,,,chebi,chebi:60169,,,negative,i,inhibition,,,,,,0.65,indra,"p-rex2a, a prominent rac activator that is activated by pip3, inhibits pten pip3 phosphatase activity by direct interaction, while active rhoa is thought to stimulate pten 's pip3 phosphatase activity, by rock mediated phosphorylation of pten.",pmc3978343,['nan'],['nan'],1,0.1,39,1,39.1
556,rac,other,,,fplx,rac,,,phosphatase,other,,,fplx,phosphatase,,,negative,i,inhibition,,,,,,0.65,indra,"p-rex2a, a prominent rac activator that is activated by pip3, inhibits pten pip3 phosphatase activity by direct interaction, while active rhoa is thought to stimulate pten 's pip3 phosphatase activity, by rock mediated phosphorylation of pten.",pmc3978343,['nan'],['nan'],1,0.1,39,1,39.1
554,ptpn1,protein,,ptpn1,uniprot,p18031,,,py342,other,,,text,py342,,,positive,i,activation,,,,,,0.65,indra,"for example, tonks and colleagues demonstrated that ptp1b directly and specifically targets ptk6 (brk) py342 leading to its inhibition, while it indirectly promotes activation of the structurally related src kinase xref_bibr, xref_bibr.",pmc5688148,['nan'],['nan'],1,0.1,39,1,39.1
553,ptpn1,protein,,ptpn1,uniprot,p18031,,,ptk6,protein,,ptk6,uniprot,q13882,,,positive,i,activation,,,,,,0.65,indra,"for example, tonks and colleagues demonstrated that ptp1b directly and specifically targets ptk6 (brk) py342 leading to its inhibition, while it indirectly promotes activation of the structurally related src kinase xref_bibr, xref_bibr.",pmc5688148,['nan'],['nan'],1,0.1,39,1,39.1
550,ptk6,protein,,ptk6,uniprot,q13882,,,"transcription, dna-templated",bioprocess,,,go,go:0006351,,,positive,i,activation,,,,,,0.65,indra,"in the nucleus, ptk6 can inhibit proliferation by negatively regulating activity of the rna binding protein sam68 and inhibiting beta-catenin transcription xref_bibr, xref_bibr.",pmc5688148,['nan'],['nan'],1,0.1,39,1,39.1
547,ptk6,protein,,ptk6,uniprot,q13882,,,neoplasm metastasis,bioprocess,,,mesh,d009362,,,positive,i,activation,,,,,,0.65,indra,activation of ptk6 at the plasma membrane also promotes the epithelial mesenchymal transition (emt) and survival and metastasis of prostate tumor cells in xenograft models 14.,pmc5688148,['nan'],['nan'],1,0.1,39,1,39.1
536,ptk2,other,,ptk2,up,q05397,,,ptk2,other,,ptk2,up,q05397,,,positive,i,autophosphorylation,,,,,,0.65,indra,nan,pmc4515857,['nan'],['nan'],1,0.1,39,1,39.1
546,ptk6,protein,,ptk6,uniprot,q13882,,,neoplasm metastasis,bioprocess,,,mesh,d009362,,,negative,i,inhibition,,,,,,0.65,indra,"knockdown of ptk6 in pc3 cells inhibited xenograft tumor growth and metastasis, while overexpression of membrane targeted active ptk6 promoted tumorigenesis and the emt.",pmc5688148,['nan'],['nan'],1,0.1,39,1,39.1
545,ptk6,protein,,ptk6,uniprot,q13882,,,khdrbs1,protein,,khdrbs1,uniprot,q07666,,,negative,i,inhibition,,,,,,0.65,indra,"in the nucleus, ptk6 can inhibit proliferation by negatively regulating activity of the rna binding protein sam68 and inhibiting beta-catenin transcription xref_bibr, xref_bibr.",pmc5688148,['nan'],['nan'],1,0.1,39,1,39.1
544,ptk6,protein,,ptk6,uniprot,q13882,,,epithelial to mesenchymal transition,bioprocess,,,go,go:0001837,,,positive,i,activation,,,,,,0.65,indra,"knockdown of ptk6 in pc3 cells inhibited xenograft tumor growth and metastasis, while overexpression of membrane targeted active ptk6 promoted tumorigenesis and the emt.",pmc5688148,['nan'],['nan'],1,0.1,39,1,39.1
543,ptk6,protein,,ptk6,uniprot,q13882,,,ctnnb1,protein,,ctnnb1,uniprot,p35222,,,positive,i,activation,,,,,,0.65,indra,"in the nucleus, ptk6 can inhibit proliferation by negatively regulating activity of the rna binding protein sam68 and inhibiting beta-catenin transcription xref_bibr, xref_bibr.",pmc5688148,['nan'],['nan'],1,0.1,39,1,39.1
542,ptk6,protein,,ptk6,uniprot,q13882,,,cell population proliferation,bioprocess,,ptk6,go,go:0008283,,,negative,i,inhibition,,,,,,0.65,indra,"in the nucleus, ptk6 can inhibit proliferation by negatively regulating activity of the rna binding protein sam68 and inhibiting beta-catenin transcription xref_bibr, xref_bibr.",pmc5688148,['nan'],['nan'],1,0.1,39,1,39.1
541,ptk6,other,,ptk6,up,q13882,,,ptk2,other,,ptk2,up,q05397,,,positive,i,phosphorylation,,,,,,0.86,indra,nan,pmc5688148,['nan'],['nan'],1,0.1,39,1,39.1
540,ptk6,other,,ptk6,up,q13882,,,bcar1,other,,bcar1,up,p56945,,,positive,i,phosphorylation,,,,,,0.65,indra,nan,pmc5688148,['nan'],['nan'],1,0.1,39,1,39.1
539,ptk6,other,,ptk6,up,q13882,,,bcar1,other,,bcar1,up,p56945,,,negative,i,dephosphorylation,,,,,,0.65,indra,nan,pmc5688148,['nan'],['nan'],1,0.1,39,1,39.1
538,ptk2,protein,,ptk2,uniprot,q05397,,,neoplasm invasiveness,bioprocess,,,mesh,d009361,,,positive,i,activation,,,,,,0.65,indra,"in either case, suppression of fak activity would inhibit proliferation, migration, invasion and tube formation of vascular endothelial cells into the surrounding tissue during angiogenesis [xref_bibr - xref_bibr].",pmc4854392,['nan'],['nan'],1,0.1,39,1,39.1
537,ptk2,protein,,ptk2,uniprot,q05397,,,cell population proliferation,bioprocess,,,go,go:0008283,,,positive,i,activation,,,,,,0.65,indra,"in either case, suppression of fak activity would inhibit proliferation, migration, invasion and tube formation of vascular endothelial cells into the surrounding tissue during angiogenesis [xref_bibr - xref_bibr].",pmc4854392,['nan'],['nan'],1,0.1,39,1,39.1
0,"3',5'-cyclic amp",other,,,pubchem,6076,,,creb,other,,,fplx,creb,,,positive,i,phosphorylation,,,,,,0.65,indra,nan,pmc6046409,['nan'],['nan'],1,0.1,39,1,39.1
308,"phosphatidylinositol-4,5-biphosphate",other,,,text,"phosphatidylinositol-4,5-biphosphate",,,"phosphatidylinositol-3,4,5-triphosphate",other,,,text,"phosphatidylinositol-3,4,5-triphosphate",,,positive,i,activation,,,,,,0.65,indra,"when activated, pi3ks phosphorylate the 3-position of the inositol ring of the phosphatidylinositol-4,5-biphosphate (pip 2) to produce the second messenger phosphatidylinositol-3,4,5-triphosphate (pip 3).",pmc4515857,['nan'],['nan'],1,0.1,39,1,39.1
356,pten,other,,pten,up,p60484,,,"inositol 1,4,5-trisphosphate receptors",other,,,text,"inositol 1,4,5-trisphosphate receptors",,,negative,i,dephosphorylation,,,,,,0.65,indra,nan,pmc4515857,['nan'],['nan'],1,0.1,39,1,39.1
104,cdkn2a,protein,,cdkn2a,uniprot,q8n726,,,tert,protein,,tert,uniprot,o14746,,,negative,i,inhibition,,,,,,0.65,indra,pten binds to bmi1 in the nucleus of prostate cancer cells and reduces bmi1 mediated suppression of p16 ink4a and p14 arf as well as bmi1 mediated enhancement of htert.,pmc2777864,['nan'],['nan'],1,0.1,39,1,39.1
117,ctnnb1,protein,,ctnnb1,uniprot,p35222,,,wnt,family,,,pfam,pf00110,,,positive,i,activation,,,,,,0.65,indra,as wnt signaling mediated by beta-catenin has been exhibited to play a role in stem cell self-renewal.,pmc5650370,['nan'],['nan'],1,0.1,39,1,39.1
116,ctnnb1,protein,,ctnnb1,uniprot,p35222,,,nanog,protein,,nanog,uniprot,q9h9s0,,,positive,i,increaseamount,,,,,,0.86,indra,beta-catenin can up-regulate nanog expression which may result in cscs properties.,pmc5650370,['nan'],['nan'],1,0.1,39,1,39.1
115,ctnnb1,protein,,ctnnb1,uniprot,p35222,,,nanog,protein,,nanog,uniprot,q9h9s0,,,negative,i,decreaseamount,,,,,,0.65,indra,differentiation is inhibited when the expression of nanog is upregulated by beta-catenin [xref_bibr].,pmc5650370,['nan'],['nan'],1,0.1,39,1,39.1
114,ctnnb1,protein,,ctnnb1,uniprot,p35222,,,birc5,protein,,birc5,uniprot,o15392,,,positive,i,increaseamount,,,,,,0.65,indra,"as beta-catenin directly activates survivin, inhibition of beta-catenin significantly decreases survivin expression at 0 gy and 4 gy (pten-, sh-gfp vs. sh-beta-catenin p < 0.05; figure xref_fig).",pmc5650370,['nan'],['nan'],1,0.1,39,1,39.1
