Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Score,Source,Statements,Paper IDs,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
tace,protein,,,,p78536,,,expression of vegf,gene,,,uniprot,p15692,,,positive,i,increaseamount,,,,,,nan,nan,"our experiment in vivo demonstrated that the increased protein expression of vegf and its receptor flt-1 as well as neovascularization in atherosclerotic plaques were reduced by tace gene silencing, which lent support to a recent study that pathological neovascularization was attenuated by inactivation of tace in endothelial cells xref_bibr xref_bibr.",pmc4677302,1,0.1,39,1,39.1
tace,protein,,,,p78536,,,expression of vegf and its receptor flt-1,gene,,,uniprot,p15692,,,positive,i,increaseamount,,,,,,nan,nan,"our experiment in vivo demonstrated that the increased protein expression of vegf and its receptor flt-1 as well as neovascularization in atherosclerotic plaques were reduced by tace gene silencing, which lent support to a recent study that pathological neovascularization was attenuated by inactivation of tace in endothelial cells xref_bibr xref_bibr.",pmc4677302,1,0.1,39,1,39.1
tace,protein,,,,p78536,,,infiltration,bioprocess,,,mesh,d009361,,,positive,i,activation,,,,,,nan,nan,"moreover, activated tace may drive macrophage homing by generating soluble tnf-alpha, while gene silencing of tace may decrease macrophages infiltration, which may also contribute to the attenuation of mmp activities xref_bibr.",pmc4677302,1,0.1,39,1,39.1
tace,protein,,,,p78536,,,inflammation,bioprocess,,,go,go:0006954,,,negative,i,inhibition,,,,,,nan,nan,we aimed to test the hypothesis that gene silencing of tumor necrosis factor alpha converting enzyme (tace) may attenuate lesion inflammation and positive vascular remodeling and enhance plaque stability in a rabbit model of atherosclerosis.,pmc4677302,1,0.1,39,1,39.1
tace,protein,,,,p78536,,,inflammatory response,bioprocess,,,go,go:0006954,,,positive,i,activation,,,,,,nan,nan,"in the present study, we hypothesized that tace may promote plaque instability by enhancing inflammatory response in atherosclerotic lesions and gene silencing of tace may attenuate lesion inflammation and positive vascular remodeling and thus enhance plaque stability.",pmc4677302,1,0.1,39,1,39.1
tace,protein,,,,p78536,,,inos expression,gene,,,uniprot,p35228,,,positive,i,increaseamount,,,,,,nan,nan,"in the present study, we found that gene silencing of tace substantially decreased erk and p38 phosphorylation, and p65 and inos expression, suggesting that the erk-nf-Ϻ b signaling pathway was suppressed by tace shrna treatment.",pmc4677302,1,0.1,39,1,39.1
tace,protein,,,,p78536,,,levels of stnf-alpha,,,,,,,,positive,i,increaseamount,,,,,,nan,nan,"in this study, we found that gene silencing of tace markedly decreased the serum levels of stnf-alpha, sicam-1, svcam-1 and smcp-1 with the most significant reduction of stnf-alpha, suggesting that tnf-alpha is likely the most important substrate of tace.",pmc4677302,1,0.1,39,1,39.1
tace,protein,,,,p78536,,,"levels of stnf-alpha, sicam-1",,,,,,,,positive,i,increaseamount,,,,,,nan,nan,"in this study, we found that gene silencing of tace markedly decreased the serum levels of stnf-alpha, sicam-1, svcam-1 and smcp-1 with the most significant reduction of stnf-alpha, suggesting that tnf-alpha is likely the most important substrate of tace.",pmc4677302,1,0.1,39,1,39.1
tace,protein,,,,p78536,,,"levels of stnf-alpha, sicam-1, svcam-1",,,,,,,,positive,i,increaseamount,,,,,,nan,nan,"in this study, we found that gene silencing of tace markedly decreased the serum levels of stnf-alpha, sicam-1, svcam-1 and smcp-1 with the most significant reduction of stnf-alpha, suggesting that tnf-alpha is likely the most important substrate of tace.",pmc4677302,1,0.1,39,1,39.1
tace,protein,,,,p78536,,,"levels of stnf-alpha, sicam-1, svcam-1 and smcp-1",,,,,,,,positive,i,increaseamount,,,,,,nan,nan,"in this study, we found that gene silencing of tace markedly decreased the serum levels of stnf-alpha, sicam-1, svcam-1 and smcp-1 with the most significant reduction of stnf-alpha, suggesting that tnf-alpha is likely the most important substrate of tace.",pmc4677302,1,0.1,39,1,39.1
tace,protein,,,,p78536,,,mmp,family,,,be,mmp,,,positive,i,activation,,,,,,nan,nan,tace shrna reduced mmp activities in aortic plaques.,pmc4677302,1,0.1,39,1,39.1
tace,protein,,,,p78536,,,mmp2,protein,,,uniprot,p08253,,,positive,i,activation,,,,,,nan,nan,"in the present study, we found that gene silencing of tace substantially down-regulated the activities of mmp2 and mmp9, which was in accordance with a previous report that tace may promote the transcription of mmp2 xref_bibr.",pmc4677302,1,0.1,39,1,39.1
tace,protein,,,,p78536,,,mmp2 expression,protein,,,uniprot,p08253,,,positive,i,regulation,,,,,,nan,nan,tace shrna down-regulated tace and mmp2 expression in vitro.,pmc4677302,1,0.1,39,1,39.1
tace,protein,,,,p78536,,,mmp9,protein,,,uniprot,p14780,,,positive,i,activation,,,,,,nan,nan,"in the present study, we found that gene silencing of tace substantially down-regulated the activities of mmp2 and mmp9, which was in accordance with a previous report that tace may promote the transcription of mmp2 xref_bibr.",pmc4677302,1,0.1,39,1,39.1
tace,protein,,,,p78536,,,neovascularization,bioprocess,,,go,go:0001525,,,negative,i,increaseamount,,,,,,nan,nan,"our experiment in vivo demonstrated that the increased protein expression of vegf and its receptor flt-1 as well as neovascularization in atherosclerotic plaques were reduced by tace gene silencing, which lent support to a recent study that pathological neovascularization was attenuated by inactivation of tace in endothelial cells xref_bibr xref_bibr.",pmc4677302,1,0.1,39,1,39.1
tace,protein,,,,p78536,,,neovascularization,bioprocess,,,go,go:0001525,,,positive,i,activation,,,,,,nan,nan,tace shrna diminished neovascularization of aortic plaques.,pmc4677302,1,0.1,39,1,39.1
tace,protein,,,,p78536,,,neuropilin-1,protein,,,uniprot,o14786,,,negative,i,activation,,,,,,nan,nan,"in contrast to adam10, tace mediated neuropilin-1 receptor shedding was blocked by tpd in a dose dependent manner (xref_fig, line3 ⊓ 5) under similar conditions, reinforcing the selective inhibition of tpd towards tace but not adam10.",pmc5159831,1,0.1,39,1,39.1
tace,protein,,,,p78536,,,neuropilin-1 receptor,protein,,,uaz,uaz01980,,,negative,i,activation,,,,,,nan,nan,"in contrast to adam10, tace mediated neuropilin-1 receptor shedding was blocked by tpd in a dose dependent manner (xref_fig, line3 ⊓ 5) under similar conditions, reinforcing the selective inhibition of tpd towards tace but not adam10.",pmc5159831,1,0.1,39,1,39.1
tace,protein,,,,p78536,,,p38 phosphorylation,family,,,be,p38,,,positive,i,increaseamount,,,,,,nan,nan,"in the present study, we found that gene silencing of tace substantially decreased erk and p38 phosphorylation, and p65 and inos expression, suggesting that the erk-nf-Ϻ b signaling pathway was suppressed by tace shrna treatment.",pmc4677302,1,0.1,39,1,39.1
tace,protein,,,,p78536,,,p65 and inos expression,gene,,,uniprot,p21579,,,positive,i,increaseamount,,,,,,nan,nan,"in the present study, we found that gene silencing of tace substantially decreased erk and p38 phosphorylation, and p65 and inos expression, suggesting that the erk-nf-Ϻ b signaling pathway was suppressed by tace shrna treatment.",pmc4677302,1,0.1,39,1,39.1
tace,protein,,,,p78536,,,"phosphorylation, and p65",,,,,,,,positive,i,increaseamount,,,,,,nan,nan,"in the present study, we found that gene silencing of tace substantially decreased erk and p38 phosphorylation, and p65 and inos expression, suggesting that the erk-nf-Ϻ b signaling pathway was suppressed by tace shrna treatment.",pmc4677302,1,0.1,39,1,39.1
tace,protein,,,,p78536,,,"phosphorylation, and p65 and inos",,,,,,,,positive,i,increaseamount,,,,,,nan,nan,"in the present study, we found that gene silencing of tace substantially decreased erk and p38 phosphorylation, and p65 and inos expression, suggesting that the erk-nf-Ϻ b signaling pathway was suppressed by tace shrna treatment.",pmc4677302,1,0.1,39,1,39.1
tace,protein,,,,p78536,,,erk and p38 phosphorylation,family,,,be,erk,,,positive,i,increaseamount,,,,,,nan,nan,"in the present study, we found that gene silencing of tace substantially decreased erk and p38 phosphorylation, and p65 and inos expression, suggesting that the erk-nf-Ϻ b signaling pathway was suppressed by tace shrna treatment.",pmc4677302,1,0.1,39,1,39.1
tace,protein,,,,p78536,,,egfr ligands,family,,,be,egfr_ligand,,,positive,i,activation,,,,,,nan,nan,"for example, egfr ligands such as amphiregulin, epiregulin, epigen and tgf ϱ are activated by tace.",pmc5159831,1,0.1,39,1,39.1
tace,protein,,,,p78536,,,collagen,family,,,pfam,pf01391,,,negative,i,inhibition,,,,,,nan,nan,"our previous study found that tnf-alpha directly inhibited p4h ϱ 1, a rate limiting enzyme for collagen synthesis, via ask1-jnk-nono pathway xref_bibr, which may partially explain why gene silencing of tace remarkably increased collagen production in the aortic plaques.",pmc4677302,1,0.1,39,1,39.1
ssema7a,protein,,,,uaz01572,,,tnf-alpha,protein,,,uaz,p01375,,,positive,i,activation,,,,,,nan,nan,"in addition, our results indicated that ssema7a induced tnf-alpha and il-6 production and that both tnf-alpha and il-6 induced the production of adam17.",pmc5251212,1,0.1,39,1,39.1
spc/tnf/bmpr2,protein,,,,uaz01473,,,bmp,family,,,pfam,pf02608,,,negative,i,inhibition,,,,,,nan,nan,"however, we observed a greater repression of bmpr2 and enhancement of bmp6 expression in sp-c/tnf/bmpr2 +/− mice compared with spc/tnf/bmpr2 +/+ mice (xref_supplementary), consistent with our observations that tnf ϱ may dysregulate bmp signalling on the background of bmpr2 haploinsufficiency.",pmc5241886,1,0.1,39,1,39.1
src,family,,,,src,,,integrin,protein,,,uniprot,p08648,,,positive,i,activation,,,,,,nan,nan,phosphorylation of src on tyrosine 789 by ptp ϱ promoted integrin stimulated cell migration.,pmc5688260,1,0.1,39,1,39.1
src,family,,,,src,,,nox1,protein,,,uniprot,q9y5s8,,,positive,i,activation,,,,,,nan,nan,"in hepatocytes, src activates nox1, which in turn activates adam17 that releases tgf ϱ for the stimulation of the egfr [xref_bibr].",pmc5651112,1,0.1,39,1,39.1
src,family,,,,src,,,phosphorylates ikbϱ,,,,,,,,positive,d,phosphorylation,,,,,,nan,nan,"the physical interaction between the tir domain of tlr4 and the cytoplasmic tail of nox4 results in an activation of src, which phosphorylates ikb ϱ, thereby activating nf Ϻ b and target genes [xref_bibr].",pmc5651112,1,0.1,39,1,39.1
src,family,,,,src,,,proliferation,bioprocess,,,go,go:0008283,,,positive,i,activation,,,,,,nan,nan,"in control pasmcs, loss of yes or src reduced serum dependent proliferation but minimally impacted on the bmp6 and tnf ϱ responses (xref_fig and xref_supplementary).",pmc5241886,1,0.1,39,1,39.1
src inhibitors,simplechemical,,,,uaz01483,,,notch1,protein,,,uniprot,p46531,,,positive,i,activation,,,,,,nan,nan,"furthermore, the use of two pan src inhibitors in hpah pasmcs abrogated the transcriptional induction of notch1 and notch2 and repression of notch3 by tnf ϱ (xref_supplementary).",pmc5241886,1,0.1,39,1,39.1
src inhibitors,simplechemical,,,,uaz01483,,,notch2,protein,,,uniprot,q04721,,,positive,i,activation,,,,,,nan,nan,"furthermore, the use of two pan src inhibitors in hpah pasmcs abrogated the transcriptional induction of notch1 and notch2 and repression of notch3 by tnf ϱ (xref_supplementary).",pmc5241886,1,0.1,39,1,39.1
src inhibitors,simplechemical,,,,uaz01483,,,notch3,protein,,,uniprot,q9um47,,,negative,i,activation,,,,,,nan,nan,"furthermore, the use of two pan src inhibitors in hpah pasmcs abrogated the transcriptional induction of notch1 and notch2 and repression of notch3 by tnf ϱ (xref_supplementary).",pmc5241886,1,0.1,39,1,39.1
ssema7a,protein,,,,uaz01572,,,angiogenesis,bioprocess,,,go,go:0001525,,,positive,i,activation,,,,,,nan,nan,"furthermore, ssema7a has been reported to promote angiogenesis.",pmc5251212,1,0.1,39,1,39.1
ssema7a,protein,,,,uaz01572,,,cytokine production,bioprocess,,,go,go:0001816,,,positive,i,activation,,,,,,nan,nan,"these results showed that ssema7a can induce inflammatory cytokine production by monocytes / macrophages, suggesting that sema7a might have a pathogenic role in ra.",pmc5251212,1,0.1,39,1,39.1
ssema7a,protein,,,,uaz01572,,,orphan nuclear receptor -gammat levels,,,,,,,,positive,i,increaseamount,,,,,,nan,nan,ssema7a markedly increased th1 / th17 cytokine secretion and induced evident upregulation of t-bet and retinoic acid receptor related orphan nuclear receptor -gamma t levels in t cells.,pmc5251212,1,0.1,39,1,39.1
ssema7a,protein,,,,uaz01572,,,retinoic acid receptor-related orphan nuclear receptor -gammat levels,,,,,,,,positive,i,increaseamount,,,,,,nan,nan,ssema7a markedly increased th1 / th17 cytokine secretion and induced evident upregulation of t-bet and retinoic acid receptor related orphan nuclear receptor -gamma t levels in t cells.,pmc5251212,1,0.1,39,1,39.1
stat3,protein,,,,p40763,,,adam17,protein,,,uniprot,p78536,,,positive,i,activation,,,,,,nan,nan,"during the regenerative response i.e., after dss treatment, the stat3 mediated proliferative response of the intestinal epithelial cells was completely absent in adam17 ex/ex mice.",pmc2916135,1,0.1,39,1,39.1
tace,protein,,,,p78536,,,collagen,family,,,pfam,pf01391,,,negative,i,activation,,,,,,nan,nan,tace sirna blunted erk phosphorylation and tube formation but increased collagen production in vitro.,pmc4677302,1,0.1,39,1,39.1
stat3,protein,,,,p40763,,,il-22,protein,,,uniprot,q9gzx6,,,positive,i,activation,,,,,,nan,nan,"finally, il-22 effects the in-trans target cell that are mediated mainly by stat3, which after phosphorylation acts as a transcription factor for ahr / il-22 signaling target genes [xref_bibr].",pmc5741834,1,0.1,39,1,39.1
steroid receptor coactivator-1,protein,,,,q15788,,,ang ii-induced upregulation of il-6 expression still requires camp response element-binding protein (creb) and erk-dependent histone acetylation,,,,,,,,positive,i,acetylation,,,,,,nan,nan,"in additional to nf-Ϻ b, ang ii induced upregulation of il-6 expression still requires camp response element binding protein (creb) and erk dependent histone acetylation mediated by p300 and steroid receptor coactivator-1 (src-1) [xref_bibr].",pmc6038660,1,0.1,39,1,39.1
steroid receptor coactivator-1,protein,,,,q15788,,,camp response element-binding protein (creb) and erk-dependent histone acetylation,,,,,,,,positive,i,acetylation,,,,,,nan,nan,"in additional to nf-Ϻ b, ang ii induced upregulation of il-6 expression still requires camp response element binding protein (creb) and erk dependent histone acetylation mediated by p300 and steroid receptor coactivator-1 (src-1) [xref_bibr].",pmc6038660,1,0.1,39,1,39.1
steroid receptor coactivator-1,protein,,,,q15788,,,histone acetylation,,,,,,,,positive,i,acetylation,,,,,,nan,nan,"in additional to nf-Ϻ b, ang ii induced upregulation of il-6 expression still requires camp response element binding protein (creb) and erk dependent histone acetylation mediated by p300 and steroid receptor coactivator-1 (src-1) [xref_bibr].",pmc6038660,1,0.1,39,1,39.1
stnf-alpha,protein,,,,uaz01295,,,adam17,protein,,,uniprot,p78536,,,positive,i,activation,,,,,,nan,nan,"concurrent with the reduction of adam17, levels of stnf-alpha in response to an lps challenge were decreased in cells exposed to the adam17-shrna lentivirus, and protein expression levels of mtnf-alpha were significantly increased, thus suggesting that the adam17-shrna lentivirus efficiently inhibited the biological activity of adam17.",pmc5865799,1,0.1,39,1,39.1
sulfate,simplechemical,,,,1117,,,egf-r,protein,,,uniprot,p00533,,,negative,i,inhibition,,,,,,nan,nan,"although the intestine of the homozygous adam17 ex/ex mice showed no overt abnormalities, the animals displayed dramatically increased susceptibility to intestinal inflammation induced by dextran sulfate sodium (dss) as a consequence of impaired egf-r ⊓ dependent regeneration caused by failure of shedding of egf-r ligands.",pmc2916135,1,0.1,39,1,39.1
superoxide,simplechemical,,,,hmdb02168,,,hydrogen peroxide,simplechemical,,,hmdb,hmdb01377,,,positive,i,activation,,,,,,nan,nan,"nadph oxidases, superoxide dismutases, nitric oxide synthases, and others produce the redox active molecules superoxide, hydrogen peroxide, nitric oxide, and hydrogen sulfide.",pmc5651112,1,0.1,39,1,39.1
superoxide,simplechemical,,,,hmdb02168,,,hydrogen sulfide,simplechemical,,,pubchem,402,,,positive,i,activation,,,,,,nan,nan,"nadph oxidases, superoxide dismutases, nitric oxide synthases, and others produce the redox active molecules superoxide, hydrogen peroxide, nitric oxide, and hydrogen sulfide.",pmc5651112,1,0.1,39,1,39.1
superoxide,simplechemical,,,,hmdb02168,,,nitric oxide,simplechemical,,,pubchem,145068,,,positive,i,activation,,,,,,nan,nan,"nadph oxidases, superoxide dismutases, nitric oxide synthases, and others produce the redox active molecules superoxide, hydrogen peroxide, nitric oxide, and hydrogen sulfide.",pmc5651112,1,0.1,39,1,39.1
surfactant protein-c promoter,protein,,,,uaz01433,,,tnf,protein,,,uniprot,p01375,,,positive,i,activation,,,,,,nan,nan,"sperm from transgenic sp-c/tnf-alpha mice (expressing a mouse tnf cdna driven by the human surfactant protein-c promoter) bred on a c56 / bl6 background was kindly provided by associate professor masaki fujita (fukuoka university, japan) xref_bibr.",pmc5241886,1,0.1,39,1,39.1
t-bet,protein,,,,q9ul17,,,differentiation,bioprocess,,,go,go:0030154,,,positive,i,activation,,,,,,nan,nan,"a previous report suggested that t-bet and ror -gamma t promote the differentiation of t cells into th1 / tc1 and th17 / tc17 subsets, respectively [xref_bibr].",pmc5251212,1,0.1,39,1,39.1
tace,protein,,,,p78536,,,ace2,protein,,,uniprot,q9byf1,,,positive,i,activation,,,,,,nan,nan,"recently, it has been reported that angiotensin ii may activate tace which induces shedding of ace2, a negative regulator of angiotensin ii, thus leaving the pro inflammatory effects of angiotensin ii unopposed xref_bibr.",pmc4677302,1,0.1,39,1,39.1
tace,protein,,,,p78536,,,tace,protein,,,uniprot,p78536,,,positive,i,activation,,,,,,nan,nan,"xref_fig a), yet tace expression and lps induced tace activity appeared unaltered (fig.",pmc4467590,1,0.1,39,1,39.1
tace,protein,,,,p78536,,,tnf,protein,,,uniprot,p01375,,,negative,i,inhibition,,,,,,nan,nan,the failure of tace to exit the er in the absence of irhom2 prevents tnf ϱ mature and secretion.,pmc6130561,1,0.1,39,1,39.1
tnf,protein,,,,p01375,,,bmp6 expression,protein,,,uniprot,p22004,,,negative,i,decreaseamount,,,,,,nan,nan,"collectively, these data demonstrate that tnf ϱ reduces bmpr2 and bmp2 expression, but increases bmp6 expression in pulmonary vascular cells.",pmc5241886,1,0.1,39,1,39.1
tace,protein,,,,p78536,,,tnf,protein,,,uniprot,p01375,,,positive,i,activation,,,,,,nan,nan,"given the role of irhom2 / tace signalling in tnf ϱ secretion, irhom2 may represent an attractive therapeutic target in dn.",pmc6130561,1,0.1,39,1,39.1
tgf-beta1,protein,,,,uaz01376,,,furin,protein,,,uniprot,p09958,,,positive,i,activation,,,,,,nan,nan,furin is induced by its substrate tgf-beta 1 [xref_bibr].,pmc5342350,1,0.1,39,1,39.1
tgm,simplechemical,,,,uaz01904,,,ce,simplechemical,,,pubchem,23974,,,negative,i,inhibition,,,,,,nan,nan,the reduced tgm activity in a17 ϔ kc epidermis resulted in the production of an immature ce and denser stratum corneum with significantly increased numbers of corneocytes.,pmc3371728,1,0.1,39,1,39.1
thrombin,family,,,,ipr003966,,,nox1,protein,,,uniprot,q9y5s8,,,positive,i,activation,,,,,,nan,nan,"interestingly, this was demonstrated for il-1 -beta- and tnf ϱ-induced signaling, but not for thrombin activated nox1 [xref_bibr ⊓ xref_bibr].",pmc5651112,1,0.1,39,1,39.1
tim-3,gene,,,,q8tdq0,,,pd-1 expression,protein,,,uniprot,p18621,,,positive,i,increaseamount,,,,,,nan,nan,"blocking of tim-3 with monoclonal antibodies reduced pd-1 expression and increased production of cytokines such as il-12, 6, and 10 [xref_bibr].",pmc5688260,1,0.1,39,1,39.1
timp-1,protein,,,,p01033,,,adam10,protein,,,uniprot,o14672,,,negative,i,inhibition,,,,,,nan,nan,"furthermore, the differential inhibition of adam17 by the two timps is useful to distinguish the action of adam17 from that of adam10, whose activity can be inhibited by both timp-3 and timp-1 [xref_bibr].",pmc1976612,1,0.1,39,1,39.1
timp-3,protein,,,,p35625,,,adam10,protein,,,uniprot,o14672,,,negative,i,inhibition,,,,,,nan,nan,"furthermore, the differential inhibition of adam17 by the two timps is useful to distinguish the action of adam17 from that of adam10, whose activity can be inhibited by both timp-3 and timp-1 [xref_bibr].",pmc1976612,1,0.1,39,1,39.1
timp-3,protein,,,,p35625,,,ϱ,simplechemical,,,uaz,uaz00253,,,negative,i,inhibition,,,,,,nan,nan,"in the current study, timp-3 was found to attenuate il-13-induced tgf ϱ shedding, while timp-1 did not have an inhibitory effect (fig.",pmc1976612,1,0.1,39,1,39.1
timp1,protein,,,,p01033,,,adam10,protein,,,uniprot,o14672,,,negative,i,inhibition,,,,,,nan,nan,"both timp1 and timp2 have been shown to inhibit numerous mmps; however timp1 has no effect on mmp-14, the main activator of mmp-2 and blocks adam10 [xref_bibr].",pmc3828864,1,0.1,39,1,39.1
timp1,protein,,,,p01033,,,cx3cl1,protein,,,uniprot,p78423,,,negative,i,activation,,,,,,nan,nan,"timp1, however, did not block the generation of soluble cx3cl1.",pmc3828864,1,0.1,39,1,39.1
timp1,protein,,,,p01033,,,mmps,family,,,be,mmp,,,negative,i,inhibition,,,,,,nan,nan,"both timp1 and timp2 have been shown to inhibit numerous mmps; however timp1 has no effect on mmp-14, the main activator of mmp-2 and blocks adam10 [xref_bibr].",pmc3828864,1,0.1,39,1,39.1
timp2,protein,,,,p16035,,,cx3cl1,protein,,,uniprot,p78423,,,negative,i,inhibition,,,,,,nan,nan,"as demonstrated by analyses of the conditioned media using elisa, timp2 and timp3 blocked specifically the release of cx3cl1 from hsc.",pmc3828864,1,0.1,39,1,39.1
timp2,protein,,,,p16035,,,mmps,family,,,be,mmp,,,negative,i,inhibition,,,,,,nan,nan,"both timp1 and timp2 have been shown to inhibit numerous mmps; however timp1 has no effect on mmp-14, the main activator of mmp-2 and blocks adam10 [xref_bibr].",pmc3828864,1,0.1,39,1,39.1
timp3,protein,,,,p35625,,,cx3cl1,protein,,,uniprot,p78423,,,negative,i,inhibition,,,,,,nan,nan,"as demonstrated by analyses of the conditioned media using elisa, timp2 and timp3 blocked specifically the release of cx3cl1 from hsc.",pmc3828864,1,0.1,39,1,39.1
timp3,protein,,,,p35625,,,mmp-2,protein,,,uniprot,p08253,,,negative,i,inhibition,,,,,,nan,nan,"in contrast, timp3 have been reported to inhibit numerous adam members including adam12 ⊓ 17-19 ⊓ 10, adamts 4 ⊓ 5 and only two gelatinases mmp-2 and mmp-9.",pmc3828864,1,0.1,39,1,39.1
timp3,protein,,,,p35625,,,mmp-9,protein,,,uniprot,p14780,,,negative,i,inhibition,,,,,,nan,nan,"in contrast, timp3 have been reported to inhibit numerous adam members including adam12 ⊓ 17-19 ⊓ 10, adamts 4 ⊓ 5 and only two gelatinases mmp-2 and mmp-9.",pmc3828864,1,0.1,39,1,39.1
timps,protein,,,,uaz01883,,,mmps,family,,,be,mmp,,,negative,i,inhibition,,,,,,nan,nan,"in contrast to timps, which inhibit number of mmps as well as adams, tpd specifically arrested inducible tace shedding activity, but not the constitutive shedding by adam10, its closest homologue.",pmc5159831,1,0.1,39,1,39.1
tissue inhibitor of metalloproteinases-3,protein,,,,p35625,,,adam17,protein,,,uniprot,p78536,,,positive,i,activation,,,,,,nan,nan,"it has been speculated previously that tissue inhibitor of metalloproteinases-3 (timp-3), which is the natural inhibitor of adam17, may contribute to increased death of immature oligodendrocytes via adam17 in a cerebral ischemia model.",pmc3877539,1,0.1,39,1,39.1
tissue inhibitor of metalloproteinases-3,protein,,,,p35625,,,death,family,,,pfam,pf00531,,,negative,i,activation,,,,,,nan,nan,"it has been speculated previously that tissue inhibitor of metalloproteinases-3 (timp-3), which is the natural inhibitor of adam17, may contribute to increased death of immature oligodendrocytes via adam17 in a cerebral ischemia model.",pmc3877539,1,0.1,39,1,39.1
tlr,family,,,,tlr,,,adam17,protein,,,uniprot,p78536,,,positive,i,activation,,,,,,nan,nan,"various ligands of the tlr and noxs induce the activity of adam17 that is essential for immune response / inflammation and regeneration (xref_fig) [xref_bibr, xref_bibr, xref_bibr, xref_bibr].",pmc5651112,1,0.1,39,1,39.1
tlr2,protein,,,,o60603,,,innate immunity,bioprocess,,,go,go:0045087,,,positive,i,activation,,,,,,nan,nan,tlr2 is also an activator of innate immunity as it regulates the production of cytokines that are necessary to recognize pathogen associated molecular patterns (pamps) that are expressed on infectious agents.,pmc5688260,1,0.1,39,1,39.1
tmi,simplechemical,,,,69325,,,lps,simplechemical,,,pubchem,53481793,,,positive,i,activation,,,,,,nan,nan,"the selective inhibitor tmi ⊐ 2 used in this study, reduced lps ⊐ induced inflammation in vivo (zhang et al.",pmc5002905,1,0.1,39,1,39.1
tmi,simplechemical,,,,69325,,,sil,protein,,,uniprot,q15468,,,positive,i,activation,,,,,,nan,nan,"the selective adam17 inhibitor tmi ⊐ 2 and the egfr tyrosine kinase inhibitor (ag1478) added prior to cs exposure, partially inhibited sil6r shedding, consistent with a substantial contribution of the adam ⊐ insensitive splice variant sil ⊐ 6r levels in the basal medium (fig.",pmc5002905,1,0.1,39,1,39.1
tnf,protein,,,,p01375,,,adam17,protein,,,uniprot,p78536,,,positive,i,activation,,,,,,nan,nan,"as notch3 is implicated in pasmc hyperplasia in pah xref_bibr xref_bibr and tnf ϱ induces the adam17 dependent cleavage of notch xref_bibr xref_bibr, we examined the expression levels of the notch family cleaved / transmembrane intracellular (ntm) regions and notch family mrna in control and hpah dpasmcs.",pmc5241886,1,0.1,39,1,39.1
tnf,protein,,,,p01375,,,bmp,family,,,pfam,pf02608,,,negative,i,inhibition,,,,,,nan,nan,"however, we observed a greater repression of bmpr2 and enhancement of bmp6 expression in sp-c/tnf/bmpr2 +/− mice compared with spc/tnf/bmpr2 +/+ mice (xref_supplementary), consistent with our observations that tnf ϱ may dysregulate bmp signalling on the background of bmpr2 haploinsufficiency.",pmc5241886,1,0.1,39,1,39.1
tnf,protein,,,,p01375,,,bmp,family,,,pfam,pf02608,,,positive,i,activation,,,,,,nan,nan,these observations support our contention that increased tnf ϱ signalling in pah causes an imbalance of bmp and notch signalling that can be redressed through therapeutic targeting of the tnf ϱ pathway.,pmc5241886,1,0.1,39,1,39.1
tnf,protein,,,,p01375,,,bmp2,protein,,,uniprot,p12643,,,negative,i,inhibition,,,,,,nan,nan,"lung tnf ϱ overexpression also promoted pulmonary arteriolar muscularization (xref_supplementary) and repressed bmp2 (xref_supplementary), albeit to similar extents in sp-c/tnf/bmpr2 +/+ and sp-c/tnf/bmpr2 +/− mice.",pmc5241886,1,0.1,39,1,39.1
tnf,protein,,,,p01375,,,bmp2 expression,protein,,,uniprot,p12643,,,negative,i,decreaseamount,,,,,,nan,nan,"collectively, these data demonstrate that tnf ϱ reduces bmpr2 and bmp2 expression, but increases bmp6 expression in pulmonary vascular cells.",pmc5241886,1,0.1,39,1,39.1
tgf-beta1,protein,,,,uaz01376,,,expression of ϱ-smooth muscle actin,,,,,,,,positive,i,increaseamount,,,,,,nan,nan,"inhibition of areg or egfr in tgf-beta 1 stimulated lung fibroblasts diminished areg dependent fibroblast proliferation, expression of ϱ-smooth muscle actin and collagen [xref_bibr], strongly suggesting a role of egfr/adam17/areg signaling in pulmonary fibrosis in vivo.",pmc5818912,1,0.1,39,1,39.1
tgf-beta co-receptors,protein,,,,uaz01485,,,tgf-beta,family,,,uaz,uaz00381,,,positive,i,activation,,,,,,nan,nan,"previous studies demonstrated that matrix metalloproteinase-14 (mmp-14) cleaves the tgf -beta co-receptors, endoglin and betaglycan xref_bibr xref_bibr and a disintegrin and metalloprotease-17 (adam17) mediates tgf -beta type-i receptor ectodomain shedding xref_bibr.",pmc5241886,1,0.1,39,1,39.1
tgf-alpha/adam17/egfr,protein,,,,uaz01943,,,stat-1,protein,,,uniprot,p42224,,,positive,i,activation,,,,,,nan,nan,"moreover, among the potential downstream mechanisms, we found that tgf-alpha/adam17/egfr inhibition blocked erk and stat-1 activation in response to aldosterone.",pmc4438184,1,0.1,39,1,39.1
