Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Score,Source,Statements,Paper IDs,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
pi3k,other,,,,pi3k,,,lymphoma,biologicalprocess,,,mesh,d008223,,,positive,i,none,,,cl:cl:0000236,,uberon:uberon:0000104,nan,nan,pi3k inhibition downregulated akt activity and induced death of itk-syk pd-1 lymphoma cells ( extended data fig. 9d ) .,pmc5821214,1,0.1,39,1,39.1
pi3k,other,,,,pi3k,,,ikaros,protein,,,uniprot,q13422,,,positive,i,none,,cellosaurus:cvcl_0207 ++++ cellosaurus:cvcl_0013 ++++ cellosaurus:cvcl_4965,cl:cl:0000826,,,nan,nan,pi3k / akt signaling mediates inappropriate ikaros mrna splicing by downregulation of foxo1 in pten pro b cells .,pmc5986278,1,0.1,39,1,39.1
pi3k,other,,,,pi3k,,,death,proteinfamily,,,pfam,pf00531,,,positive,i,none,,,cl:cl:0000236,,uberon:uberon:0000104,nan,nan,pi3k inhibition downregulated akt activity and induced death of itk-syk pd-1 lymphoma cells ( extended data fig. 9d ) .,pmc5821214,1,0.1,39,1,39.1
pp242,chemical,,,,24905147,,,proliferation,biologicalprocess,,,go,go:0008283,,,negative,i,none,,cellosaurus:cvcl_m861 ++++ cellosaurus:cvcl_7028 ++++ cellosaurus:cvcl_0065,,,,nan,nan,"by contrast , ly294002 and pp242 effectively and uniformly suppressed the proliferation of all cell lines according to dose .",pmc5765289,1,0.1,39,1,39.1
10058-f4,chemical,,,,chebi:149696,,,pi-103,chemical,,,chebi,chebi:90524,,,positive,i,none,,,,,,nan,nan,"accordingly , the combination of pi-103 with either a gamma secretase inhibitor ( gsi ) ( such as l-685 ) or a c-myc inhibitor ( 10058-f4 ) enhanced the effectiveness of pi-103 .",pmc5618553,1,0.1,39,1,39.1
proliferation,biologicalprocess,,,,go:0008283,,,apoptosis,biologicalprocess,,,go,go:0006915,,,positive,i,none,,,cl:cl:0000084,,,nan,nan,"both dual inhibitors inhibited the proliferation of all tested cell lines by inducing g1-phase cell-cycle arrest and subsequent cell apoptosis , whereas the effects of the 2 mtorc1 inhibitors were limited , as they did not induce cell apoptosis .",pmc5765289,1,0.1,39,1,39.1
protein,other,,,,notch,,,notch1,protein,,,uniprot,p46531,,,negative,i,none,,cellosaurus:cvcl_e031,,,uberon:uberon:0000105,nan,nan,"in addition , 8 – 30 % of t-alls harbor mutations in f-box and beta-transducin ( wd ) repeat domain containing 7 ( fbxw7 ) , a protein that normally promotes notch1 proteasomal degradation , and lead to increased notch1 protein stability [ 51,52 ] .",pmc5618553,1,0.1,39,1,39.1
t-all,biologicalprocess,,,,d054218,,,pi3k,other,,,fplx,pi3k,,,positive,i,none,,cellosaurus:cvcl_0013 ++++ cellosaurus:cvcl_4965 ++++ cellosaurus:cvcl_0207,,,,nan,nan,the t-all cell lines we studied have constitutively activated pi3k activity .,pmc5986278,1,0.1,39,1,39.1
tal1,protein,,,,p17542,,,gene expression,biologicalprocess,,,go,go:0010467,,,positive,i,none,,,cl:cl:0000827 ++++ cl:cl:0000084 ++++ cl:cl:0000034 ++++ cl:cl:0000037,,,nan,nan,"we therefore hypothesized that this immature t-cell phenotype could be part of a stem cell like gene expression program , driven by tal1 as previously reported within a tal1 / lmo1 transgenic mouse model .",pmc5886055,1,0.1,39,1,39.1
tal1,protein,,,,p17542,,,lactate,chemical,,,pubchem,91435,,,positive,i,transcription,,,cl:cl:0000827 ++++ cl:cl:0000084,,,nan,nan,"interestingly , tal1 / pten cells had significantly higher levels of extracellular lactate compared to pten cells ( figure 8a ) suggesting that tal1 cells might increase expression of lactate transporters to circumvent intracellular accumulation of potential cytotoxic lactate .",pmc5886055,1,0.1,39,1,39.1
tal1,protein,,,,p17542,,,lmo1,protein,,,uniprot,p25800,,,positive,i,transcription,,,cl:cl:0000034 ++++ cl:cl:0000084 ++++ cl:cl:0000037,,,nan,nan,"this pten / tal1 -induced reprogramming also increased lmo1 , lmo2 and spi1 expression , and therefore reconciles in part with ‘ self-renewal reprogramming ’ found in transgenic mice ( figure 7d ) .",pmc5886055,1,0.1,39,1,39.1
tal1,protein,,,,p17542,,,lmo2,protein,,,uniprot,p25791,,,positive,i,transcription,,,cl:cl:0000034 ++++ cl:cl:0000084 ++++ cl:cl:0000037,,,nan,nan,"this pten / tal1 -induced reprogramming also increased lmo1 , lmo2 and spi1 expression , and therefore reconciles in part with ‘ self-renewal reprogramming ’ found in transgenic mice ( figure 7d ) .",pmc5886055,1,0.1,39,1,39.1
tal1,protein,,,,p17542,,,myc,protein,,,uniprot,p01106,,,positive,i,transcription,,,cl:cl:0000084 ++++ cl:cl:0000827,,,nan,nan,"indeed , our data show that tal1 silences the il7r – jak – stat signaling cascade and therefore requires activation of akt to stimulate e2f and myc expression .",pmc5886055,1,0.1,39,1,39.1
tal1,protein,,,,p17542,,,spi1,protein,,,uniprot,p17947,,,positive,i,transcription,,,cl:cl:0000034 ++++ cl:cl:0000084 ++++ cl:cl:0000037,,,nan,nan,"this pten / tal1 -induced reprogramming also increased lmo1 , lmo2 and spi1 expression , and therefore reconciles in part with ‘ self-renewal reprogramming ’ found in transgenic mice ( figure 7d ) .",pmc5886055,1,0.1,39,1,39.1
tal1,protein,,,,p17542,,,stat5,other,,,fplx,stat5,,,positive,i,phosphorylation,,cellosaurus:cvcl_0065 ++++ cellosaurus:cvcl_0207,cl:cl:0000827,,,nan,nan,"moreover , phospho-flow cytometry analysis showed that tal1 and akt / tal1 pro t cells were unable to induce stat5 phosphorylation upon il7 stimulation ( figure 5e ) .",pmc5886055,1,0.1,39,1,39.1
tal1,protein,,,,p17542,,,tal1 dp,other,,,uaz,uaz54414c312020204450,,,positive,i,none,,,cl:cl:0000827,,,nan,nan,"indeed , expression of an akt -activating mutation or inactivation of pten rescued the tal1 induced growth disadvantage , with the pten / tal1 or akt / tal1 dp pro t cells becoming the major clone in the presence of dll4 , scf and il7 ( figure 5c ; supplementary figure 7a ) .",pmc5886055,1,0.1,39,1,39.1
tal1,protein,,,,p17542.t,,,lactate,chemical,,,pubchem,91435,,,positive,i,transcription,,,cl:cl:0000827,,,nan,nan,tal1 expression drives metabolic reprogramming of pro t cells to increase expression of lactate transporters . ++++ tal1 expression drives metabolic reprogramming of pro t cells to increase expression of lactate transporters .,pmc5886055,1,0.1,39,1,39.1
tcr,other,,,,tcr,,,cd4,protein,,,uniprot,p01730,,,positive,i,none,,cellosaurus:cvcl_0243,mesh:d015496 ++++ cl:cl:0000084,,,nan,nan,"inhibition of pi3k / akt and mtor pathways , including targeted deletion of mtor , leads to foxp3 expression upon tcr stimulation of cd4 cells ( battaglia et al ., 2005 ; kopf et al ., 2007 ; haxhinasto et al ., 2008 ; kang et al ., 2008 ; sauer et al ., 2008 ; delgoffe et al ., 2009 ; powell et al ., 2012 ) .",pmc3949578,1,0.1,39,1,39.1
tcr,other,,,,tcr,,,erk,other,,,fplx,erk,,,positive,i,none,,,cl:cl:0000236 ++++ cl:cl:0000542 ++++ cl:cl:0000084,,,nan,nan,itk deficient cells also have defective tcr induced erk activation .,pmc3949578,1,0.1,39,1,39.1
tcr,other,,,,tcr,,,glucose metabolism,biologicalprocess,,,go,go:0006006,,,positive,i,none,,cellosaurus:cvcl_f578,cl:cl:0000084 ++++ cl:cl:0000542,,,nan,nan,"this , in turn , results in impaired induction of hif1 α and downstream activation of glucose metabolism .",pmc3949578,1,0.1,39,1,39.1
tcr,other,,,,tcr,,,itk,protein,,,uniprot,q08881,,,positive,i,none,,,cl:cl:0000084 ++++ mesh:d015496,,,nan,nan,"given the defective tcr signaling in itk t cells , we examined the effects of itk deficiency on activation of il-2 – induced signaling .",pmc3949578,1,0.1,39,1,39.1
tcr,other,,,,tcr,,,pi3k,other,,,fplx,pi3k,,,positive,i,none,,,cl:cl:0000084,,uberon:uberon:0000170,nan,nan,"first , it is likely that decreased or impaired tcr signaling prevents full activation of pi3k and downstream effectors including mtor .",pmc3949578,1,0.1,39,1,39.1
tcr,other,,,,tcr,,,plc-γ,other,,,fplx,plcg,,,positive,i,none,,,cl:cl:0000084,,,nan,nan,"the confirmation of these observations in vivo suggests that itk may be a potential therapeutic target for th17 mediated pathology.itk is a tec family tyrosine kinase that is activated upon tcr signaling and is required for full tcr induced activation of plc-γ , ca mobilization , and erk activation .",pmc3949578,1,0.1,39,1,39.1
tcr,other,,,,tcr,,,stat5,other,,,fplx,stat5,,,negative,i,phosphorylation,,,cl:cl:0000084,,,nan,nan,"although tcr signaling up-regulates cd25 , which is required for il-2 responses in mouse t cells , high tcr engagement paradoxically decreases stat5 phosphorylation so that more efficient stat5 phosphorylation occurs with low tcr engagement ( lee et al ., 1999 ; yamane and paul , 2013 ) .",pmc3949578,1,0.1,39,1,39.1
tcr,other,,,,tcr,,,transcription,biologicalprocess,,,go,go:0006351,,,positive,i,none,,,mesh:d015496 ++++ cl:cl:0000084,,,nan,nan,"tcr plus cd28 co-stimulation engagement stimulates a variety of downstream signaling molecules and transcription factors ; one prominent pathway is the activation of pi3k , which has been implicated upstream of both akt and mtor pathways .",pmc3949578,1,0.1,39,1,39.1
th17,other,,,,uaz54683137,,,inflammation,biologicalprocess,,,go,go:0006954,,,positive,i,none,,,cl:cl:0000084,,,nan,nan,"as that loss of itk does not appear to impair t cell function , our results raise the possibility of itk as a therapeutic candidate for the treatment of diseases involving th17 mediated inflammation .",pmc3949578,1,0.1,39,1,39.1
tumor,biologicalprocess,,,,d009369,,,t-all,biologicalprocess,,,mesh,d054218,,,positive,i,none,,,,,,nan,nan,"we found that gsk-3 β acts mainly as a tumor promoter in t-all by promoting the stabilization of proteins such as mcl-1 , c-myb , and possibly x linked inhibitor of apoptosis ( xiap ) .",pmc5618553,1,0.1,39,1,39.1
tumor,biologicalprocess,,,,d009369,,,tumorigenesis,biologicalprocess,,,mesh,d063646,,,positive,i,none,,,,,,nan,nan,"mirs can function as oncogenes , favoring the initiation and progression of cancers , or as tumor suppressors , preventing tumorigenesis .",pmc5986278,1,0.1,39,1,39.1
tumor suppressor protein,protein,,,,q9bt92,,,ras,other,,,fplx,ras,,,negative,i,none,,,cl:cl:0000084,,,nan,nan,"indeed , neurofibromin 1 ( nf1 ) , a tumor suppressor protein enhancing ras hydrolyzing activity , was reported to be mutated in t-all patients [ 151 ] , as well as to have a leukemogenic potential in vivo when deleted in combination with p120-ras gap in t-cells [ 152 ] .",pmc5618553,1,0.1,39,1,39.1
type,protein,,,,q13326,,,ras,other,,,fplx,ras,,,negative,i,none,,,cl:cl:0000084,,,nan,nan,"moreover , loss-of-function mutations in ptpn11 , encoding the protein phosphatase non receptor type 11 , which negatively regulates the ras pathway , have also been described [ 156 ] .",pmc5618553,1,0.1,39,1,39.1
viii,protein,,,,p10176,,,akt2,protein,,,uniprot,p31751,,,negative,i,none,,,cl:cl:0000084 ++++ cl:cl:0000813 ++++ mesh:d018414 ++++ uaz:uaz434438e280892b,,,nan,nan,"akti viii , which selectively inhibits akt1 / akt2 activity , has been shown to be able to induce memory t cell formation at a concentration of 1 μ m [ 16 ] .",pmc5359873,1,0.1,39,1,39.1
wnt,other,,,,wnt,other,go:0000805,tumor,biologicalprocess,,,mesh,d009369,other,go:0000805,positive,i,none,,,cl:cl:0000084 ++++ cl:cl:0001063 ++++ cl:cl:0000893,,uberon:uberon:0002370,nan,nan,"on the other hand , cell-extrinsic microenvironmental factors such as nutrient availability , hypoxia , chemokines , growth factors and their receptors promote tumor growth through the activation of specific signal transduction pathways including pi3k/akt/mtor signaling , amp activated protein kinase ( ampk ) signaling , hedgehog signaling , calcineurin / nuclear factors of activated t-cells ( nfat ) signaling , wnt signaling and hypoxia inducible factor ( hif-1 ) signaling .",pmc5618553,1,0.1,39,1,39.1
γ,other,,,,uazceb3,other,sl-0191,jak1,protein,,,uniprot,p23458,other,sl-0191,positive,i,phosphorylation,,,cl:cl:0000084 ++++ cl:cl:0000236 ++++ cl:cl:0000813,,uberon:uberon:2001058 ++++ uberon:uberon:0002370,nan,nan,"upon ligand binding , the il-7 receptor-α chain ( il-7r α ; cd127 ) and the common γ chain ( γ ; cd132 ) dimerize and induce the transphosphorylation of jak3 and jak1 .",pmc5618553,1,0.1,39,1,39.1
δ,other,,,,uazceb4,,,t-all,biologicalprocess,,,mesh,d054218,,,positive,i,none,,cellosaurus:cvcl_0207 ++++ cellosaurus:cvcl_0013 ++++ cellosaurus:cvcl_4965,,,,nan,nan,"cal-101 demonstrated a dose dependent inhibition of t-all viability , indicating that inhibition of p110 δ reduces the growth in t-all cells ( figure 5a ) .",pmc5986278,1,0.1,39,1,39.1
δ,other,,,,uazceb4,,,t-all,biologicalprocess,,,mesh,d054218,,,positive,i,none,,,cl:cl:0000084,,,nan,nan,elegant work demonstrated that the pi3k δ and pi3k γ isoforms are critically required to allow t-all development in a pten deficient mouse model [ 105 ] .,pmc5618553,1,0.1,39,1,39.1
δ inhibitor,other,,,,uazceb420696e68696269746f72,,,apoptosis,biologicalprocess,,,go,go:0006915,,,negative,i,none,,cellosaurus:cvcl_0013 ++++ cellosaurus:cvcl_4965 ++++ cellosaurus:cvcl_0207,,,,nan,nan,"furthermore , we showed that cal-101 , a selective pi3k p110 δ inhibitor , reduces proliferation and promotes apoptosis in t-all cell lines .",pmc5986278,1,0.1,39,1,39.1
t-all,biologicalprocess,,,,d054218,,,mir-26b,other,,,uaz,uaz6d69522d323662,,,positive,i,none,,,,,,nan,nan,bioluminescence imaging showed that the growth of mir-26b overexpressing t-all cells was significantly slower than that of control cells ( figure 3a ) .,pmc5986278,1,0.1,39,1,39.1
t-all,biologicalprocess,,,,d054218,,,cxcr4,protein,,,uniprot,p61073,,,positive,i,none,,,,,,nan,nan,"in fact , t-all cells express cxcr7 and it may potentiate cxcr4 responses to cxcl12 [ 222 ] .",pmc5618553,1,0.1,39,1,39.1
t-all,biologicalprocess,,,,d054218,,,cxcl12,protein,,,uniprot,p48061,,,positive,i,none,,,,,,nan,nan,"in fact , t-all cells express cxcr7 and it may potentiate cxcr4 responses to cxcl12 [ 222 ] .",pmc5618553,1,0.1,39,1,39.1
ras,other,,,,ras,,,t-all,biologicalprocess,,,mesh,d054218,,,positive,i,none,,,cl:cl:0000084,,,nan,nan,"another peculiar mechanism of increased ras signaling in t-all results from the overexpression of ras guanine nucleotide releasing protein 1 ( rasgrp1 ) , a ras gef normally highly expressed in t-cells and critical for thymocyte differentiation and signal transduction downstream of the tcr [ 153 ] .",pmc5618553,1,0.1,39,1,39.1
protein,other,,,,notch,,,ras,other,,,fplx,ras,,,negative,i,none,,,cl:cl:0000084,,,nan,nan,"indeed , neurofibromin 1 ( nf1 ) , a tumor suppressor protein enhancing ras hydrolyzing activity , was reported to be mutated in t-all patients [ 151 ] , as well as to have a leukemogenic potential in vivo when deleted in combination with p120-ras gap in t-cells [ 152 ] .",pmc5618553,1,0.1,39,1,39.1
notch,other,,,,notch:[genericmutant],,,t-all,biologicalprocess,,,mesh,d054218,,,positive,i,none,,,,,uberon:uberon:0000105,nan,nan,"however , if the secondary hit were the acquisition of a notch mutation , it could drive a mature cortical cd4 cd8 t-all phenotype .",pmc5886055,1,0.1,39,1,39.1
rapamycin,chemical,,,,5284616,,,akt,other,,,fplx,akt,,,positive,i,none,,,cl:cl:0001063,,,nan,nan,"both rapamycin and rapalogs also suppresses the negative ‐ feedback loop of molecules downstream from mtorc1 , including s6k and grb10.45 , 46 this results in the activation of akt and paradoxically promotes cell growth.47 moreover , as mtorc1 also negatively regulates mtorc2 , rapamycin and the rapalogs lower inhibition against mtorc2 , resulting in compensatory akt activation by mtorc2 .",pmc5765289,1,0.1,39,1,39.1
rapamycin,chemical,,,,5284616,,,"ed‐40515(−), ed‐40515(+)",other,,,uaz,uaz4544e28090343035313528e28892292c204544e280903430353135282b29,,,negative,i,none,,cellosaurus:cvcl_7028 ++++ cellosaurus:cvcl_m861 ++++ cellosaurus:cvcl_0065,,,,nan,nan,"rapamycin suppressed the proliferation of the ed ‐ 40515 ( − ) , ed ‐ 40515 ( + ) , hut ‐ 102 , sy , and mt ‐ 2 cells , and to a lesser extent the proliferation of the syk ‐ 11l ( + ) , atl ‐ 43t , and mt ‐ 1 cells ( figure 2a ) .",pmc5765289,1,0.1,39,1,39.1
rapamycin,chemical,,,,5284616,,,"ed‐40515(−), mt‐2",other,,,uaz,uaz4544e28090343035313528e28892292c204d54e2809032,,,negative,i,none,,cellosaurus:cvcl_m861,,,,nan,nan,"it is widely believed that rapamycin inhibits the translation of key mrnas required for progression from the g1 to the s phase , inducing cell ‐ cycle arrest at g0/g1.42 although both rapamycin and pp242 induced g0/g1 arrest in ed ‐ 40515 ( − ) cells effectively ( figure 3a , b ) , only pp242 induced apoptosis compared to the control and the mtorc1 inhibitors in ed ‐ 40515 ( − ) , mt ‐ 2 , and atl ‐ 43t cells ( figures 3c , s3 ) .",pmc5765289,1,0.1,39,1,39.1
rapamycin,chemical,,,,5284616,,,mtorc1,other,,,fplx,mtorc1,,,negative,i,none,,,cl:cl:0000084,,,nan,nan,"on the other hand , mtorc1 inhibition by rapamycin prolonged survival of t-all bearing mice , but in the long run rapamycin-insensitive leukemia cells emerged leading to disease progression [ 100 ] .",pmc5618553,1,0.1,39,1,39.1
rapamycin,chemical,,,,5284616,,,mtorc1 inhibitors,other,,,uaz,uaz6d544f52433120696e68696269746f7273,,,negative,i,none,,cellosaurus:cvcl_m861,,,,nan,nan,"it is widely believed that rapamycin inhibits the translation of key mrnas required for progression from the g1 to the s phase , inducing cell ‐ cycle arrest at g0/g1.42 although both rapamycin and pp242 induced g0/g1 arrest in ed ‐ 40515 ( − ) cells effectively ( figure 3a , b ) , only pp242 induced apoptosis compared to the control and the mtorc1 inhibitors in ed ‐ 40515 ( − ) , mt ‐ 2 , and atl ‐ 43t cells ( figures 3c , s3 ) .",pmc5765289,1,0.1,39,1,39.1
rapamycin,chemical,,,,5284616,,,none,other,,,none,none,,,negative,i,none,,,cl:cl:0001063,,,nan,nan,"both rapamycin and rapalogs also suppresses the negative ‐ feedback loop of molecules downstream from mtorc1 , including s6k and grb10.45 , 46 this results in the activation of akt and paradoxically promotes cell growth.47 moreover , as mtorc1 also negatively regulates mtorc2 , rapamycin and the rapalogs lower inhibition against mtorc2 , resulting in compensatory akt activation by mtorc2 .",pmc5765289,1,0.1,39,1,39.1
rapamycin,chemical,,,,5284616,,,t-all,biologicalprocess,,,mesh,d054218,,,positive,i,none,,,cl:cl:0000084,,,nan,nan,"in addition , rapamycin may modulate glucocorticoid resistance , an important indicator of therapeutic failure in t-all [ 101 ] .",pmc5618553,1,0.1,39,1,39.1
rapamycin,chemical,,,,5284616,,,translation,biologicalprocess,,,go,go:0006412,,,negative,i,none,,cellosaurus:cvcl_m861,,,,nan,nan,"it is widely believed that rapamycin inhibits the translation of key mrnas required for progression from the g1 to the s phase , inducing cell ‐ cycle arrest at g0/g1.42 although both rapamycin and pp242 induced g0/g1 arrest in ed ‐ 40515 ( − ) cells effectively ( figure 3a , b ) , only pp242 induced apoptosis compared to the control and the mtorc1 inhibitors in ed ‐ 40515 ( − ) , mt ‐ 2 , and atl ‐ 43t cells ( figures 3c , s3 ) .",pmc5765289,1,0.1,39,1,39.1
rapamycin,chemical,,,,5284616,,,‐102,other,,,uaz,uaze28090313032,,,negative,i,none,,cellosaurus:cvcl_7028 ++++ cellosaurus:cvcl_m861 ++++ cellosaurus:cvcl_0065,,,,nan,nan,"rapamycin suppressed the proliferation of the ed ‐ 40515 ( − ) , ed ‐ 40515 ( + ) , hut ‐ 102 , sy , and mt ‐ 2 cells , and to a lesser extent the proliferation of the syk ‐ 11l ( + ) , atl ‐ 43t , and mt ‐ 1 cells ( figure 2a ) .",pmc5765289,1,0.1,39,1,39.1
raptor,protein,,,,q8n122,,,cell cycle,biologicalprocess,,,go,go:0007049,,,positive,i,none,,,cl:cl:0000084,,,nan,nan,"in a mouse model of t-all evoked by kras activation , raptor deficiency , an essential component of mammalian target of rapamycin complex 1 ( mtorc1 ) , dramatically inhibited the cell cycle progression in oncogenic kras expressing t-cell progenitors , and specifically prevented the development of t-all [ 100 ] .",pmc5618553,1,0.1,39,1,39.1
raptor,protein,,,,q8n122,,,t-all,biologicalprocess,,,mesh,d054218,,,positive,i,none,,,cl:cl:0000084,,,nan,nan,"in a mouse model of t-all evoked by kras activation , raptor deficiency , an essential component of mammalian target of rapamycin complex 1 ( mtorc1 ) , dramatically inhibited the cell cycle progression in oncogenic kras expressing t-cell progenitors , and specifically prevented the development of t-all [ 100 ] .",pmc5618553,1,0.1,39,1,39.1
rictor,protein,,,,q6r327,,,mtorc2,other,,,fplx,mtorc2,,,negative,i,none,,,cl:cl:0000084,,,nan,nan,"to determine the contribution of mtorc2 activity to pten foxp3-cre phenotypes , we crossed pten foxp3-cre mice with those lacking rictor that abrogated mtorc2 activity ( pten foxp3-cre ) to generate pten rictor foxp3-cre mice .",pmc4297581,1,0.1,39,1,39.1
t-all,biologicalprocess,,,,d054218,,,cell growth,biologicalprocess,,,go,go:0016049,,,positive,i,none,,,cl:cl:0000827,,uberon:uberon:0000105,nan,nan,notch1-icn pro-t-cell proliferation remained dependent on scf and il7 making this an attractive model to study t-all mutations that allow scf- or il7 independent cell growth ( supplementary figure 6a ) .,pmc5886055,1,0.1,39,1,39.1
scf,protein,,,,p21583,,,akt,other,,,fplx,akt,,,positive,i,none,,,cl:cl:0000827 ++++ cl:cl:0000084,,,nan,nan,"scf and il7 stimulation of pro t cells results in mutually exclusive activation of akt and stat5 , respectively .",pmc5886055,1,0.1,39,1,39.1
scf,protein,,,,p21583,,,bcl2,protein,,,uniprot,p10415,,,positive,i,none,,,cl:cl:0000827,,,nan,nan,"this cluster included upregulation of known stat5 target genes such as cish , bcl2 , xbp1 and socs2 that were not induced by scf or dll4 ( supplementary figures 4b and c ) .",pmc5886055,1,0.1,39,1,39.1
scf,protein,,,,p21583,,,gene expression,biologicalprocess,,,go,go:0010467,,,positive,i,none,,,cl:cl:0000827,,,nan,nan,"this analysis revealed that scf induced minor changes in gene expression , with a skewed upregulation of genes , many of which were part of the previously defined myc cluster ( supplementary figures 8a – c ) .",pmc5886055,1,0.1,39,1,39.1
scf,protein,,,,p21583,,,socs2,protein,,,uniprot,o14508,,,positive,i,none,,,cl:cl:0000827,,,nan,nan,"this cluster included upregulation of known stat5 target genes such as cish , bcl2 , xbp1 and socs2 that were not induced by scf or dll4 ( supplementary figures 4b and c ) .",pmc5886055,1,0.1,39,1,39.1
scf,protein,,,,p21583,,,stat5,other,,,fplx,stat5,,,positive,i,none,,,cl:cl:0000827 ++++ cl:cl:0000084,,,nan,nan,"scf and il7 stimulation of pro t cells results in mutually exclusive activation of akt and stat5 , respectively .",pmc5886055,1,0.1,39,1,39.1
scf,protein,,,,p21583,,,xbp1,protein,,,uniprot,p17861,,,positive,i,none,,,cl:cl:0000827,,,nan,nan,"this cluster included upregulation of known stat5 target genes such as cish , bcl2 , xbp1 and socs2 that were not induced by scf or dll4 ( supplementary figures 4b and c ) .",pmc5886055,1,0.1,39,1,39.1
scf,protein,,,,p21583,other,sl-0310,cell growth,biologicalprocess,,,go,go:0016049,other,sl-0310,positive,i,none,,,cl:cl:0000084 ++++ cl:cl:0000037 ++++ cl:cl:0000893,,uberon:uberon:0002370 ++++ uberon:uberon:0002123,nan,nan,"early t-cell progenitors enter the thymus at the cortico-medullary junction [ 9 ] where they encounter instructive signals inducing cell growth and proliferation mainly through stimuli such as interleukin-7 ( il-7 ) [ 10,11 ] and stem cell factor ( scf ) [ 12 ] .",pmc5618553,1,0.1,39,1,39.1
scf,protein,,,,p21583,other,sl-0310,proliferation,biologicalprocess,,,go,go:0008283,other,sl-0310,positive,i,none,,,cl:cl:0000084 ++++ cl:cl:0000037 ++++ cl:cl:0000893,,uberon:uberon:0002370 ++++ uberon:uberon:0002123,nan,nan,"early t-cell progenitors enter the thymus at the cortico-medullary junction [ 9 ] where they encounter instructive signals inducing cell growth and proliferation mainly through stimuli such as interleukin-7 ( il-7 ) [ 10,11 ] and stem cell factor ( scf ) [ 12 ] .",pmc5618553,1,0.1,39,1,39.1
scf,protein,,,,p21583,other,sl-0310,proliferation,biologicalprocess,,,go,go:0008283,other,sl-0310,positive,i,none,,,cl:cl:0000827 ++++ cl:cl:0000084,,,nan,nan,"we hypothesized that the individual notch , scf and il7 signaling pathways would induce a different set of genes to drive and regulate t-cell development and proliferation .",pmc5886055,1,0.1,39,1,39.1
spi1,protein,,,,p17947,,,dn1,protein,,,uniprot,q67uu9,,,positive,i,none,,,cl:cl:0000827 ++++ cl:cl:0000084,,uberon:uberon:0000105,nan,nan,"spi1 has previously been reported to drive the dn1 transcriptional program during t-cell development and silenced upon further differentiation , and therefore in part reconciles with their potential repression within the dn2 stage of pro t cells .",pmc5886055,1,0.1,39,1,39.1
stat5,other,,,,stat5,other,sl-0431,differentiation,biologicalprocess,,,go,go:0030154,other,sl-0431,negative,i,none,,cellosaurus:cvcl_1774,mesh:d015496 ++++ cl:cl:0000911 ++++ cl:cl:0000815 ++++ cl:cl:0000899 ++++ cl:cl:0000084,,,nan,nan,"in contrast , although il-2 promotes expression of foxp3 via activation of stat5 , il-2 and stat5 activation inhibit th17 cell differentiation ( laurence et al ., 2007 ) .",pmc3949578,1,0.1,39,1,39.1
t cell lymphoma,biologicalprocess,,,,d016399,,,akt,other,,,fplx,akt,,,negative,i,none,,,cl:cl:0000084,,uberon:uberon:0000104,nan,nan,"the deficiency in pd-1 in t cell lymphoma promotes pi3k / akt activity , and our preclinical data suggest pi3k inhibitors as candidate drugs for the treatment of these tumours .",pmc5821214,1,0.1,39,1,39.1
t cell lymphoma,biologicalprocess,,,,d016399,,,pi3k,other,,,fplx,pi3k,,,negative,i,none,,,cl:cl:0000084,,uberon:uberon:0000104,nan,nan,"the deficiency in pd-1 in t cell lymphoma promotes pi3k / akt activity , and our preclinical data suggest pi3k inhibitors as candidate drugs for the treatment of these tumours .",pmc5821214,1,0.1,39,1,39.1
notch1,protein,,,,p46531,,,autophagy,biologicalprocess,,,go,go:0006914,,,positive,i,none,,,cl:cl:0001064,,,nan,nan,"recently , using a notch1 dependent mouse model of t-all , inhibition of notch1 signaling through the use of gsi attenuated glutaminolysis , rendering cells dependent on autophagy to support metabolism and survival [ 58 ] .",pmc5618553,1,0.1,39,1,39.1
mtorc1,other,,,,mtorc1,other,sl-0431,akt,other,,,fplx,akt,other,sl-0431,positive,d,phosphorylation,,,,,,nan,nan,"mtorc1 phosphorylates p70 ribosomal protein s6 kinase ( p70s6k ) and translation ‐ initiation regulator 4e binding protein 1 ( 4e ‐ bp1 ) and regulates protein translation and cell proliferation.19 mtorc2 phosphorylates akt and sgk1 and regulates cell survival , apoptosis , and cytoskeletal organization .",pmc5765289,1,0.1,39,1,39.1
notch,other,,,,notch:[genericmutant],,,cd8,other,,,fplx,cd8,,,positive,i,none,,,,,uberon:uberon:0000105,nan,nan,"however , if the secondary hit were the acquisition of a notch mutation , it could drive a mature cortical cd4 cd8 t-all phenotype .",pmc5886055,1,0.1,39,1,39.1
