index,Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Score,Source,Statements,Paper IDs,Database Source,Database ID,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
80,f11r,protein,,14685.0,uniprot,q9y624,,,adam17,protein,,195.0,uniprot,p78536,,,positive,i,activation,,,,,,0.65,indra,"indeed, we observed reduced release of soluble jam-a from lps stimulated hmvec-l upon gw280264x treatment or shrna mediated knockdown of adam17 as well as reduced release of jam-a and cx3cl1 in tie2-adam17 -/- mice, exemplifying the importance of adam17 for endothelial barrier dysfunction and leukocyte recruitment.",pmc3403298,['nan'],['nan'],1,0.1,39,1,39.1
81,f11r,protein,,14685.0,uniprot,q9y624,,,cx3cl1,protein,,10647.0,uniprot,p78423,,,positive,i,activation,,,,,,0.65,indra,"indeed, we observed reduced release of soluble jam-a from lps stimulated hmvec-l upon gw280264x treatment or shrna mediated knockdown of adam17 as well as reduced release of jam-a and cx3cl1 in tie2-adam17 -/- mice, exemplifying the importance of adam17 for endothelial barrier dysfunction and leukocyte recruitment.",pmc3403298,['nan'],['nan'],1,0.1,39,1,39.1
1,adam10,protein,,188.0,uniprot,o14672,,,gp6,protein,,14388.0,uniprot,q9hcn6,,,positive,i,activation,,,,,,0.65,indra,"similar to fibrin mediated gpvi shedding,109 this mechanism of shedding did not require platelet activation, degranulation, or aggregation, implying that fxa can directly trigger adam10 mediated cleavage of gpvi.",pmc6055504,['nan'],['nan'],1,0.1,39,1,39.1
83,fas,protein,,11920.0,uniprot,p25445,,,apoptotic process,bioprocess,,,go,go:0006915,,,positive,i,activation,,,,,,0.65,indra,"interestingly, adam17 can also be activated by mitochondrial ros in a src- and pkc independent way via the activation of the p2y receptor by atp in fibroblast [xref_bibr] and fas mediated apoptosis in neutrophils [xref_bibr].",pmc5651112,['nan'],['nan'],1,0.1,39,1,39.1
84,fgfr2,protein,,3689.0,uniprot,p21802,,,adam17,protein,,195.0,uniprot,p78536,,,positive,i,activation,,,,,,0.65,indra,"recent studies have shown that the fgfr2 activates the egfr and erk1/2 by stimulating adam17 and release of egfr ligands, providing a possible explanation for the similar phenotypes of fgfr1 and fgfr2 double knockout mice and a17 deltakc mice.",pmc3371728,['nan'],['nan'],1,0.1,39,1,39.1
85,fgfr2,protein,,3689.0,uniprot,p21802,,,egfr,protein,,3236.0,uniprot,p00533,,,positive,i,activation,,,,,,0.65,indra,"recent studies have shown that the fgfr2 activates the egfr and erk1/2 by stimulating adam17 and release of egfr ligands, providing a possible explanation for the similar phenotypes of fgfr1 and fgfr2 double knockout mice and a17 deltakc mice.",pmc3371728,['nan'],['nan'],1,0.1,39,1,39.1
68,egfr,protein,,3236.0,uniprot,p00533,,,areg,protein,,651.0,uniprot,p15514,,,negative,i,decreaseamount,,,,,,0.65,indra,"here, we explored the effect of adam17 and egfr inhibition on cs induced il6r and areg mrna levels in ali-pbec.",pmc5002905,['nan'],['nan'],1,0.1,39,1,39.1
66,cxcl8,protein,,6025.0,uniprot,p10145,,,inflammatory response,bioprocess,,,go,go:0006954,,,positive,i,activation,,,,,,0.65,indra,"for instance, in airway epithelial cells, adam17 together with egfr induces mrna expression and protein release of cxcl8, a neutrophil chemotactic factor that promotes inflammation [xref_bibr, xref_bibr, xref_bibr].",pmc5818912,['nan'],['nan'],1,0.1,39,1,39.1
48,agt,protein,,333.0,uniprot,p01019,,,il6,protein,,6018.0,uniprot,p05231,,,positive,i,increaseamount,,,,,,0.65,indra,"in additional to nf-kappab, ang ii induced upregulation of il-6 expression still requires camp response element binding protein (creb) and erk dependent histone acetylation mediated by p300 and steroid receptor coactivator-1 (src-1) [xref_bibr].",pmc6038660,['nan'],['nan'],1,0.1,39,1,39.1
65,cxcl8,protein,,6025.0,uniprot,p10145,,,egfr,protein,,3236.0,uniprot,p00533,,,positive,i,activation,,,,,,0.65,indra,"furthermore, inhibition of cftr with a small molecule (inh-172) in nci-h292 cells reportedly activates cxcl8 production in an egfr and adam17 dependent way [xref_bibr].",pmc5818912,['nan'],['nan'],1,0.1,39,1,39.1
49,agt,protein,,333.0,uniprot,p01019,,,tlr4,protein,,11850.0,uniprot,o00206,,,positive,i,increaseamount,,,,,,0.65,indra,the mechanisms of ang ii mediated vsmc inflammation includes nf-kappab activation and toll like receptor 4 (tlr4) expression.,pmc6038660,['nan'],['nan'],1,0.1,39,1,39.1
50,agt,protein,,333.0,uniprot,p01019,,,tnf,protein,,11892.0,uniprot,p01375,,,positive,i,activation,,,,,,0.923,indra,"pretreatment with cgrp inhibited ang ii induced upregulation of protein release and mrna levels of il-1beta, il-6, and tnf-alpha, whereas these effects were canceled by cgrp antagonist cgrp 8-37.",pmc6038660,['nan'],['nan'],1,0.1,39,1,39.1
51,areg,protein,,651.0,uniprot,p15514,,,cell population proliferation,bioprocess,,,go,go:0008283,,,positive,i,activation,,,,,,0.86,indra,"areg stimulation also induces airway smooth muscle cell proliferation, which leads to airway remodeling in vivo [xref_bibr].",pmc5818912,['nan'],['nan'],1,0.1,39,1,39.1
53,areg,protein,,651.0,uniprot,p15514,,,il6st,protein,,6021.0,uniprot,p40189,,,positive,i,activation,,,,,,0.65,indra,"upon shedding from epithelial cells, il6r and areg activate the shared interleukin receptor gp130 and egfr, respectively, on epithelial cells (autocrine), as well as on underlying myofibroblasts and myeloid cells (paracrine) (burgel and nadel 2008; nechemia-arbely etal.",pmc5002905,['nan'],['nan'],1,0.1,39,1,39.1
54,cd4,protein,,1678.0,uniprot,p01730,,,il13,protein,,5973.0,uniprot,p35225,,,positive,i,activation,,,,,,0.65,indra,"il-13, produced by cd4 + t cells, is categorized as a th2 cytokine based on its roles in immune function [xref_bibr].",pmc1976612,['nan'],['nan'],1,0.1,39,1,39.1
55,cftr,protein,,1884.0,uniprot,p13569,,,adam17,protein,,195.0,uniprot,p78536,,,negative,i,inhibition,,,,,,0.86,indra,"furthermore, inhibition of cftr with a small molecule (inh-172) in nci-h292 cells reportedly activates cxcl8 production in an egfr and adam17 dependent way [xref_bibr].",pmc5818912,['nan'],['nan'],1,0.1,39,1,39.1
56,cftr,protein,,1884.0,uniprot,p13569,,,adam17,protein,,195.0,uniprot,p78536,,,positive,i,activation,,,,,,0.65,indra,we review evidence that congenital cftr deficiency in cf and reduced cftr activity in chronic copd may cause enhanced adam17 and egfr signaling through a defect in glutathione secretion.,pmc5818912,['nan'],['nan'],1,0.1,39,1,39.1
57,cftr,protein,,1884.0,uniprot,p13569,,,cxcl8,protein,,6025.0,uniprot,p10145,,,negative,i,inhibition,,,,,,0.65,indra,"furthermore, inhibition of cftr with a small molecule (inh-172) in nci-h292 cells reportedly activates cxcl8 production in an egfr and adam17 dependent way [xref_bibr].",pmc5818912,['nan'],['nan'],1,0.1,39,1,39.1
58,cftr,protein,,1884.0,uniprot,p13569,,,cxcl8,protein,,6025.0,uniprot,p10145,,,positive,i,activation,,,,,,0.65,indra,the cftr deficient cell line ib3 produces more cxcl8 than an isogenic cftr expressing cell line.,pmc5818912,['nan'],['nan'],1,0.1,39,1,39.1
59,cftr,protein,,1884.0,uniprot,p13569,,,egfr,protein,,3236.0,uniprot,p00533,,,negative,i,inhibition,,,,,,0.86,indra,"furthermore, inhibition of cftr with a small molecule (inh-172) in nci-h292 cells reportedly activates cxcl8 production in an egfr and adam17 dependent way [xref_bibr].",pmc5818912,['nan'],['nan'],1,0.1,39,1,39.1
60,cftr,protein,,1884.0,uniprot,p13569,,,egfr,protein,,3236.0,uniprot,p00533,,,positive,i,activation,,,,,,0.65,indra,we review evidence that congenital cftr deficiency in cf and reduced cftr activity in chronic copd may cause enhanced adam17 and egfr signaling through a defect in glutathione secretion.,pmc5818912,['nan'],['nan'],1,0.1,39,1,39.1
61,crp,protein,,2367.0,uniprot,p02741,,,adam17,protein,,195.0,uniprot,p78536,,,positive,i,activation,,,,,,0.9804,indra,"more recently, we found that c-reactive protein may activate tace that releases soluble lectin-like oxidized low-density lipoprotein receptor-1 from macrophages into circulation xref .",pmc4677302,['nan'],['nan'],1,0.1,39,1,39.1
62,crp,protein,,2367.0,uniprot,p02741,,,gp6,protein,,14388.0,uniprot,q9hcn6,,,positive,i,activation,,,,,,0.65,indra,"collagen and the chemically crosslinked collagen related peptide (crp), a gpvi specific agonist, both induce shedding of gpvi in suspension assays and require activation of intracellular signalling events including phosphorylation of src family kinases and syk as well as activation of pi-3 kinase but do not require engagement or outside-in signalling from the integrin alphaiibbeta3.",pmc6055504,['nan'],['nan'],1,0.1,39,1,39.1
63,cx3cl1,protein,,10647.0,uniprot,p78423,,,cx3cr1,protein,,2558.0,uniprot,p49238,,,positive,i,activation,,,,,,0.65,indra,we further demonstrated that the cx3cl1 soluble peptides released from stimulated hsc induced the activation of the cx3cr1 dependent signalling pathway and promoted chemoattraction of monocytes in vitro.,pmc3828864,['nan'],['nan'],1,0.1,39,1,39.1
64,cxcl8,protein,,6025.0,uniprot,p10145,,,adam17,protein,,195.0,uniprot,p78536,,,positive,i,activation,,,,,,0.65,indra,"furthermore, inhibition of cftr with a small molecule (inh-172) in nci-h292 cells reportedly activates cxcl8 production in an egfr and adam17 dependent way [xref_bibr].",pmc5818912,['nan'],['nan'],1,0.1,39,1,39.1
164,vegfa,protein,,12680.0,uniprot,p15692,,,flt1,protein,,3763.0,uniprot,p17948,,,positive,i,activation,,,,,,0.65,indra,"vegf-a stimulated adam17 shedding of vegfr-1, suggesting that processing of the receptor is important for angiogenesis [xref_bibr].",pmc5688260,['nan'],['nan'],1,0.1,39,1,39.1
