,Element Name,Element Type,Element ID,Location,Location ID,Cell Line,Cell Type,Organism,Positive Reg Name,Positive Reg Type,Positive Reg ID,Positive Reg Location,Positive Reg Location ID,Negative Reg Name,Negative Reg Type,Negative Reg ID,Negative Reg Location,Negative Reg Location ID,Connection Type,Database Name,Mechanism,Paper ID,Evidence,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
23,bcl2,protein,p10415,nan,nan,nan,nan,nan,dexamethasone,simple-chemical,chebi:41879,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['inhibition'],['pmc4067595'],"['for meki, synergism has been demonstrated for pi3k and akt inhibitors, dexamethasone, nutlin-3a, which induces the mdm2-p53 axis, and the bcl-2 and bcl-x (l) inhibitor, navitoclax (abt263).']",1,0.1,40.0,1.0,40.1
2,activation,nan,nan,nan,nan,nan,nan,nan,nme1,protein,p15531,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['inhibition'],['pmc4020307'],['elevated rac1 level upon nm23 knockdown suggests that nm23 inhibits rac1 activation.'],1,0.1,40.0,1.0,40.1
3,akt,nan,nan,nan,nan,nan,nan,nan,cdk4,protein,p11802,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc4179759'],"['xref_bibr, xref_bibr one of the possible explanations for the failed anticancer activity is that nras mutations activate multiple pathways including cdk4 driven cell-cycle progression and pi3k and akt signaling in addition to mapk pathway.']",1,0.1,40.0,1.0,40.1
4,akt,nan,nan,nan,nan,nan,nan,nan,h-rasv12/40c,nan,nan,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc3843736'],"['h-rasv12/35s preferentially signaled through raf-mek-erk, inducing erk phosphorylation (xref_fig, lane 3), whereas h-rasv12/40c activated the pi3k-akt pathway, inducing akt phosphorylation but not erk phosphorylation (xref_fig, lane 4).']",1,0.1,40.0,1.0,40.1
5,akt,nan,nan,nan,nan,nan,nan,nan,tgf- beta,nan,nan,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc4440819'],"['tgf- beta also induces both the ras -- erk pathway and pi3k -- akt signaling as non smad signaling [xref_bibr, xref_bibr].']",1,0.1,40.0,1.0,40.1
6,akt,nan,nan,nan,nan,nan,nan,nan,tgfb1,protein,p01137,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc4440819'],"['accordingly, the ras -- erk pathway and pi3k -- akt signaling activated by tgf-beta1, even if they are at low levels of activity, seem to be necessary for preventing apoptosis.']",1,0.1,40.0,1.0,40.1
7,alphasma,nan,nan,nan,nan,nan,nan,nan,da-raf,nan,nan,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['increaseamount'],['pmc4440819'],"['on the other hand, knockdown of da-raf with either of the sirnas notably reduced the level of alphasma expression and the ratio of alphasma expressing cells induced by the tgf-beta1 treatment (fig xref_fig and xref_fig).']",1,0.1,40.0,1.0,40.1
8,alphasma,nan,nan,nan,nan,nan,nan,nan,fgf2,protein,p09038,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['inhibition'],['pmc4440819'],"['addition of fgf2 dose-dependently decreased the ratio of alphasma expressing cells (xref_fig), and 100 ng/ml fgf2 prominently reduced the ratio of alphasma expressing cells (fig xref_fig and xref_fig).']",1,0.1,40.0,1.0,40.1
10,alphasma,nan,nan,nan,nan,nan,nan,nan,tgfb1,protein,p01137,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc4440819'],"['on the other hand, knockdown of da-raf with either of the sirnas notably reduced the level of alphasma expression and the ratio of alphasma expressing cells induced by the tgf-beta1 treatment (fig xref_fig and xref_fig).']",1,0.1,40.0,1.0,40.1
11,alphasma,nan,nan,nan,nan,nan,nan,nan,u0126,simple-chemical,chebi:90693,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc4440819'],['u0126 treatment also restored the ratio of alphasma expressing cells nearly to the ratio induced by tgf- beta 1 (xref_fig).'],1,0.1,40.0,1.0,40.1
12,angiogenesis,bioprocess,go:0001525,nan,nan,nan,nan,nan,pi3k,nan,nan,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc3843736'],"['mutation at codons 12, 13 or 61 locks ras in a gtp bound active state, which initiates diverse signaling cascades including raf-mek-erk, pi3k and ral pathways that drive proliferation, survival and angiogenesis [xref_bibr].']",1,0.1,40.0,1.0,40.1
13,angiogenesis,bioprocess,go:0001525,nan,nan,nan,nan,nan,raf-mek-erk,nan,nan,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc3843736'],"['mutation at codons 12, 13 or 61 locks ras in a gtp bound active state, which initiates diverse signaling cascades including raf-mek-erk, pi3k and ral pathways that drive proliferation, survival and angiogenesis [xref_bibr].']",1,0.1,40.0,1.0,40.1
14,angiogenesis,bioprocess,go:0001525,nan,nan,nan,nan,nan,rala,protein,p11233,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc3843736'],"['mutation at codons 12, 13 or 61 locks ras in a gtp bound active state, which initiates diverse signaling cascades including raf-mek-erk, pi3k and ral pathways that drive proliferation, survival and angiogenesis [xref_bibr].']",1,0.1,40.0,1.0,40.1
15,apoptotic process,bioprocess,go:0006915,nan,nan,nan,nan,nan,braf,protein,p15056,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['inhibition'],['pmc3809567'],['braf inhibition does however eventually induce apoptosis and necrosis as evident by the fact that tumors shrink markedly in the majority of patients.'],1,0.1,40.0,1.0,40.1
16,apoptotic process,bioprocess,go:0006915,nan,nan,nan,nan,nan,ly294002,simple-chemical,chebi:65329,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc4440819'],"['however, the addition of either u0126 or ly294002 together with tgf-beta1 severely induced apoptosis.']",1,0.1,40.0,1.0,40.1
17,apoptotic process,bioprocess,go:0006915,nan,nan,nan,nan,nan,ras,family,pf00071,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['inhibition'],['pmc4440819'],"['consequently, one aspect of the physiological significance of the tgf-beta1-activated ras -- erk pathway and pi3k -- akt signaling might be preventing apoptosis that can be induced by tgf-beta1.']",1,0.1,40.0,1.0,40.1
18,apoptotic process,bioprocess,go:0006915,nan,nan,nan,nan,nan,tgfb1,protein,p01137,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc4440819'],"['consequently, one aspect of the physiological significance of the tgf-beta1-activated ras -- erk pathway and pi3k -- akt signaling might be preventing apoptosis that can be induced by tgf-beta1.']",1,0.1,40.0,1.0,40.1
19,apoptotic process,bioprocess,go:0006915,nan,nan,nan,nan,nan,u0126,simple-chemical,chebi:90693,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc4440819'],"['however, the addition of either u0126 or ly294002 together with tgf-beta1 severely induced apoptosis.']",1,0.1,40.0,1.0,40.1
20,apoptotic process,bioprocess,go:0006915,nan,nan,nan,nan,nan,vegf,nan,nan,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc3809567'],"['several mechanisms that may account for the improved immune response have been described such as increased mda expression on melanoma cells and decreased intra-tumoral vegf production, others remain speculative, such as increased cross presentation t']",1,0.1,40.0,1.0,40.1
22,bcl2,protein,p10415,nan,nan,nan,nan,nan,akt inhibitors,nan,nan,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['inhibition'],['pmc4067595'],"['for meki, synergism has been demonstrated for pi3k and akt inhibitors, dexamethasone, nutlin-3a, which induces the mdm2-p53 axis, and the bcl-2 and bcl-x (l) inhibitor, navitoclax (abt263).']",1,0.1,40.0,1.0,40.1
50,endocytosis,bioprocess,go:0006897,nan,nan,nan,nan,nan,cell migration,bioprocess,go:0016477,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['inhibition'],['pmc4020307'],"['awd functions as a negative regulator of cell migration in tracheal and border cells by downregulating receptor levels on the cell surface through dynamin mediated endocytosis [xref_bibr, xref_bibr], thus it suppresses cell motility through receptor ']",1,0.1,40.0,1.0,40.1
52,epithelial to mesenchymal transition,bioprocess,go:0001837,nan,nan,nan,nan,nan,da-raf,nan,nan,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc4440819'],"['although da-raf knockdown abrogated tgf-beta1-induced emt, the abrogation of emt was reversed by the addition of the mek inhibitor.']",1,0.1,40.0,1.0,40.1
58,epithelial to mesenchymal transition,bioprocess,go:0001837,nan,nan,nan,nan,nan,ras-erk,nan,nan,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['inhibition'],['pmc4440819'],"['here, we show that the ras-erk pathway negatively regulates tgf-beta1-induced emt in rle-6tn cells and that da-raf1 (da-raf), a splicing isoform of a-raf and a dominant negative antagonist of the ras-erk pathway, plays an essential role in emt.']",1,0.1,40.0,1.0,40.1
59,epithelial to mesenchymal transition,bioprocess,go:0001837,nan,nan,nan,nan,nan,smad,nan,nan,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc4440819'],"['in contrast, the ras -- erk pathway interferes with tgf-beta1-induced, smad signaling mediated emt in primary cultured aecs and aec cell lines [xref_bibr, xref_bibr].']",1,0.1,40.0,1.0,40.1
102,ksr2,protein,q6vab6,nan,nan,nan,nan,nan,braf,protein,p15056,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc4020307'],"['moreover, brennan and co-workers showed that b-raf dimerization with ksr2 could allosterically stimulate the kinase activity of ksr2 towards mek [xref_bibr], however it is not known yet whether this transactivation event is mediated by the nta of b-r']",1,0.1,40.0,1.0,40.1
104,mapk,bioprocess,d020928,nan,nan,nan,nan,nan,braf,protein,p15056,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc3809567'],['we recently explored a potential link between constitutive mapk pathway upregulation driven by a braf v600 mutation and dc function using a human melanoma-dc co-culture system.'],1,0.1,40.0,1.0,40.1
105,mapk,bioprocess,d020928,nan,nan,nan,nan,nan,braf inhibitors,nan,nan,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc4179759'],"['although mapk pathway inhibitors such as braf inhibitors and mek inhibitors have demonstrated significant improvement of the clinical response rate, pfs, and os in comparison with chemotherapy in patients with advanced melanoma harboring braf mutatio']",1,0.1,40.0,1.0,40.1
106,mapk,bioprocess,d020928,nan,nan,nan,nan,nan,dendritic cells,bioprocess,d003713,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc3809567'],['we recently explored a potential link between constitutive mapk pathway upregulation driven by a braf v600 mutation and dc function using a human melanoma-dc co-culture system.'],1,0.1,40.0,1.0,40.1
107,mapk,bioprocess,d020928,nan,nan,nan,nan,nan,ec 2.7.12.2 (mitogen-activated protein kinase kinase) inhibitor,simple-chemical,chebi:88286,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc4179759'],"['although mapk pathway inhibitors such as braf inhibitors and mek inhibitors have demonstrated significant improvement of the clinical response rate, pfs, and os in comparison with chemotherapy in patients with advanced melanoma harboring braf mutatio']",1,0.1,40.0,1.0,40.1
108,mapk,bioprocess,d020928,nan,nan,nan,nan,nan,gna11,protein,p29992,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc4179759'],"['although uveal melanomas rarely have braf and nras mutations, the mapk pathway is constitutively activated by gnaq or gna11 mutations that occur in approximately 80% of primary uveal melanomas.']",1,0.1,40.0,1.0,40.1
109,mapk,bioprocess,d020928,nan,nan,nan,nan,nan,gnaq,protein,p50148,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc4179759'],"['although uveal melanomas rarely have braf and nras mutations, the mapk pathway is constitutively activated by gnaq or gna11 mutations that occur in approximately 80% of primary uveal melanomas.']",1,0.1,40.0,1.0,40.1
111,mapk,bioprocess,d020928,nan,nan,nan,nan,nan,ksr1,protein,q8ivt5,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc4020307'],"['these data suggest that mouse ksr1 is not strictly required for, but rather enhances mapk signaling.']",1,0.1,40.0,1.0,40.1
1,acta2,protein,p62736,nan,nan,nan,nan,nan,tgfb1,protein,p01137,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['increaseamount'],['pmc4440819'],"['on the other hand, the acta2 mrna level was increased by tgf-beta1 treatment, and introduction of either of the daraf sirnas abrogated this increase (xref_fig).']",1,0.1,40.0,1.0,40.1
113,mapk,bioprocess,d020928,nan,nan,nan,nan,nan,ras,family,pf00071,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc3843736'],['phosphorylation of stat3 on s727 in ras transformed mefs and its inhibition by treatment with mek inhibitors provided strong evidence for a role for ras activated mapk in stat3 s727 phosphorylation.'],1,0.1,40.0,1.0,40.1
114,mapk,bioprocess,d020928,nan,nan,nan,nan,nan,selumetinib,simple-chemical,chebi:90227,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['inhibition'],['pmc4179759'],"['xref_bibr - xref_bibr therefore, mapk pathway inhibition by selumetinib was evaluated in other malignancies, including colorectal, pancreatic, non-small-cell lung, and hepatocellular cancer, as well as melanoma.']",1,0.1,40.0,1.0,40.1
115,mapk-luciferase reporter,nan,nan,nan,nan,nan,nan,nan,rasip1,protein,q5u651,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc3498325'],"['as shown in xref_fig, transient transfection of a rasip1 expression vector increased mapk-luciferase reporter activity dose-dependently, particularly in the presence of bfgf.']",1,0.1,40.0,1.0,40.1
116,mapk1,protein,p28482,nan,nan,nan,nan,nan,mir335,nan,nan,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['increaseamount'],['pmc4067595'],"['one possible mechanism is the deregulated expression of a microrna, mir335 that targets and regulates levels of erk2.']",1,0.1,40.0,1.0,40.1
117,mark2,protein,q7kzi7,nan,nan,nan,nan,nan,ksr1,protein,q8ivt5,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['phosphorylation'],['pmc4020307'],['nan'],1,0.1,40.0,1.0,40.1
118,mdm2-p53 axis,nan,nan,nan,nan,nan,nan,nan,akt inhibitors,nan,nan,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['inhibition'],['pmc4067595'],"['for meki, synergism has been demonstrated for pi3k and akt inhibitors, dexamethasone, nutlin-3a, which induces the mdm2-p53 axis, and the bcl-2 and bcl-x (l) inhibitor, navitoclax (abt263).']",1,0.1,40.0,1.0,40.1
119,mdm2-p53 axis,nan,nan,nan,nan,nan,nan,nan,dexamethasone,simple-chemical,chebi:41879,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['inhibition'],['pmc4067595'],"['for meki, synergism has been demonstrated for pi3k and akt inhibitors, dexamethasone, nutlin-3a, which induces the mdm2-p53 axis, and the bcl-2 and bcl-x (l) inhibitor, navitoclax (abt263).']",1,0.1,40.0,1.0,40.1
120,mdm2-p53 axis,nan,nan,nan,nan,nan,nan,nan,pi3k,nan,nan,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['inhibition'],['pmc4067595'],"['for meki, synergism has been demonstrated for pi3k and akt inhibitors, dexamethasone, nutlin-3a, which induces the mdm2-p53 axis, and the bcl-2 and bcl-x (l) inhibitor, navitoclax (abt263).']",1,0.1,40.0,1.0,40.1
121,mef2,nan,nan,nan,nan,nan,nan,nan,ras-erk,nan,nan,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc2064279'],['the ras-erk pathway negatively regulates skeletal muscle cell differentiation by suppressing the expression or functions of the muscle specific transcription factors myod and mef2.'],1,0.1,40.0,1.0,40.1
129,mek-erk,nan,nan,nan,nan,nan,nan,nan,araf,protein,p10398,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['inhibition'],['pmc2064279'],"['because da-raf1 seems to negatively regulate the b-raf- mek-erk pathway during c2c12 cell differentiation, it may be involved in the induction of differentiation.']",1,0.1,40.0,1.0,40.1
101,ksr,nan,nan,nan,nan,nan,nan,nan,ras,family,pf00071,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc4020307'],"['thus, upon ras activation ksr brings mek to the plasma membrane in close proximity to the raf kinase.']",1,0.1,40.0,1.0,40.1
100,ksr,nan,nan,nan,nan,nan,nan,nan,proteasome,bioprocess,go:0000502,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['inhibition'],['pmc4020307'],"['hsp90 is a binding partner of ksr, which might promote the proteasome mediated degradation of ksr, thus attenuating erk signaling.']",1,0.1,40.0,1.0,40.1
99,kras,protein,p01116,nan,nan,nan,nan,nan,stat3,protein,p40763,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['phosphorylation'],['pmc3843736'],['nan'],1,0.1,40.0,1.0,40.1
88,gnaq,protein,p50148,nan,nan,nan,nan,nan,selumetinib,simple-chemical,chebi:90227,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc4179759'],"['xref_bibr, xref_bibr another preclinical study demonstrated that the combination of selumetinib and a mammalian target of rapamycin (mtor) inhibitor (azd8055) which is downstream of pi3k and akt pathway, induces tumor regression in braf mutant uveal ']",1,0.1,40.0,1.0,40.1
60,epithelial to mesenchymal transition,bioprocess,go:0001837,nan,nan,nan,nan,nan,smad2_3,nan,nan,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc4440819'],"['consequently, activated erk interferes with smad2/3 function that induces emt.']",1,0.1,40.0,1.0,40.1
61,epithelial to mesenchymal transition,bioprocess,go:0001837,nan,nan,nan,nan,nan,sprouty,family,pf05210,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['inhibition'],['pmc4440819'],"['conversely, overexpression of sprouty in lens epithelial cells suppresses tgf-beta-induced signaling and emt.']",1,0.1,40.0,1.0,40.1
82,expression,nan,nan,nan,nan,nan,nan,nan,fgf2,protein,p09038,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['inhibition'],['pmc4440819'],"['fgf2 inhibited the tgf- β 1-induced αsma expression in a dose-dependent manner, i.e., 10 ng/ml fgf2 did not suppress the αsma expression, but 50 ng/ml fgf2 reduced the expression to the basal level, and 100 ng/ml fgf2 further reduced the expression (']",1,0.1,40.0,1.0,40.1
83,extracellular-regulated kinase,nan,nan,nan,nan,nan,nan,nan,ras,family,pf00071,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc2064279'],"['the binding of active ras to raf triggers activation of the extracellular regulated kinase (erk)-mapk pathway (raf-mapk and erk kinase [mek]-erk), which participates in a variety of cellular, physiological, and pathological responses.']",1,0.1,40.0,1.0,40.1
84,fgf2,protein,p09038,nan,nan,nan,nan,nan,ec 2.7.1.127 (inositol-trisphosphate 3-kinase) inhibitor,simple-chemical,chebi:84801,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc4440819'],"['although the ras -- erk pathway negatively regulates emt in rle cells, pi3k -- akt signaling may not affect emt, because the pi3k inhibitor ly294002 did not reverse the fgf2 induced prevention of emt.']",1,0.1,40.0,1.0,40.1
85,fgf2,protein,p09038,nan,nan,nan,nan,nan,ly294002,simple-chemical,chebi:65329,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['inhibition'],['pmc4440819'],"['although the ras -- erk pathway negatively regulates emt in rle cells, pi3k -- akt signaling may not affect emt, because the pi3k inhibitor ly294002 did not reverse the fgf2 induced prevention of emt.']",1,0.1,40.0,1.0,40.1
86,firefly luciferase,nan,nan,nan,nan,nan,nan,nan,vemurafenib,simple-chemical,chebi:63637,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc3809567'],"['in this study, no difference in frequencies of adoptively transferred t cells was observed in tumors, lymph nodes, or spleen as assessed ex vivo by flow cytometry and immunofluorescence imaging and in vivo by tracking of the firefly luciferase transg']",1,0.1,40.0,1.0,40.1
97,kras,protein,p01116,nan,nan,nan,nan,nan,egfr,protein,p00533,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc2911390'],"['as such, there has been no clear relationship between kras mutation status and clinical outcomes in patients treated with the egfr tyrosine kinase inhibitors gefitinib or erlotinib [xref_bibr].']",1,0.1,40.0,1.0,40.1
87,gnaq,protein,p50148,nan,nan,nan,nan,nan,mtor,protein,p42345,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['inhibition'],['pmc4179759'],"['xref_bibr, xref_bibr another preclinical study demonstrated that the combination of selumetinib and a mammalian target of rapamycin (mtor) inhibitor (azd8055) which is downstream of pi3k and akt pathway, induces tumor regression in braf mutant uveal ']",1,0.1,40.0,1.0,40.1
89,gtp,simple-chemical,chebi:15996,nan,nan,nan,nan,nan,gef,bioprocess,go:0008433,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc4067595'],"['ras activation is catalyzed by guanine nucleotide exchange factors (gefs), such as son of sevenless (sos), which displace gdp and allow gtp to preferentially occupy the vacant nucleotide binding site due to its relative abundance in the cytoplasm.']",1,0.1,40.0,1.0,40.1
90,gtp,simple-chemical,chebi:15996,nan,nan,nan,nan,nan,guanine,simple-chemical,chebi:16235,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc4067595'],"['ras activation is catalyzed by guanine nucleotide exchange factors (gefs), such as son of sevenless (sos), which displace gdp and allow gtp to preferentially occupy the vacant nucleotide binding site due to its relative abundance in the cytoplasm.']",1,0.1,40.0,1.0,40.1
91,"h-, k-,",nan,nan,nan,nan,nan,nan,nan,gef,bioprocess,go:0008433,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc4440819'],"['the rtk mediated activation of a specific gef activates the small gtpase ras (h-, k-, and n-ras) via gtp loading.']",1,0.1,40.0,1.0,40.1
92,"h-, n-",nan,nan,nan,nan,nan,nan,nan,stat3,protein,p40763,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['phosphorylation'],['pmc3843736'],['nan'],1,0.1,40.0,1.0,40.1
93,h-rasv12,nan,nan,nan,nan,nan,nan,nan,mek-erk,nan,nan,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc3843736'],"['if stat3 s727 phosphorylation is a critical mek-erk target, then inhibition of this pathway in h-rasv12 transformed cells should impede colony formation.']",1,0.1,40.0,1.0,40.1
94,hras,protein,p01112,nan,nan,nan,nan,nan,stat3,protein,p40763,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['phosphorylation'],['pmc3843736'],['nan'],1,0.1,40.0,1.0,40.1
95,ifng,protein,p01579,nan,nan,nan,nan,nan,vemurafenib,simple-chemical,chebi:63637,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc3809567'],"['however, adoptively transferred t cells exhibited increased functionality as measured by ifn-gamma production and their ability to lyse tumor cells in mice treated with act and vemurafenib.']",1,0.1,40.0,1.0,40.1
96,ipf,nan,nan,nan,nan,nan,nan,nan,tgfb1,protein,p01137,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc4440819'],['these studies use human cells and tissues from ipf patient lungs; rodent lung models treated with bleomycin or transforming growth factor-beta1 (tgf-beta1); and rodent primary cultured aec2s or rat aec2 cell line rle-6tn (rle) cells treated with tgf-'],1,0.1,40.0,1.0,40.1
112,mapk,bioprocess,d020928,nan,nan,nan,nan,nan,nme1,protein,p15531,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['inhibition'],['pmc4020307'],"['overexpression of nm23-h1 in mda-mb-435 breast carcinoma cells resulted in decreased activated mapk (pmapk) levels without affecting the level of total mapk, suggesting that nm23-h1 inhibits ras and mapk signaling through ksr phosphorylation and inac']",1,0.1,40.0,1.0,40.1
126,mek,nan,nan,nan,nan,nan,nan,nan,raf,nan,nan,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan', 'nan']","['activation', 'inhibition', 'inhibition']","['pmc4067595', 'pmc4440819', 'pmc4440819']","['raf subsequently activates mek1/2, which display restricted substrate specificity for erk1/2.', 'both sprouty and rkip bind to raf to inhibit the erk pathway by preventing the binding of mek.', 'both sprouty and rkip bind to raf to inhibit the erk pathway by preventing the binding of mek.']",3,10.0,1.0,1.0,31.0
70,erk,bioprocess,d020928,nan,nan,nan,nan,nan,mek,nan,nan,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['activation'],['pmc4440819'],"['in contrast, fgf2 stimulation or overexpression of constitutively active ras, raf, or mek enhances the activity of the tgf-beta1-induced ras -- erk pathway.']",1,10.0,1.0,1.0,11.0
